,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,8711101022.0,8711101022.0,8711101022.0
Share Issued,8711101022.0,8711101022.0,8711101022.0
Net Debt,15594207000.0,,17095832000.0
Total Debt,24360635000.0,,25251565000.0
Tangible Book Value,10122869000.0,9838881000.0,9925890000.0
Invested Capital,49241615000.0,,50268585000.0
Working Capital,-3426946000.0,,453699000.0
Net Tangible Assets,10122869000.0,,9925890000.0
Capital Lease Obligations,16287000.0,,17600000.0
Common Stock Equity,24897267000.0,24780486000.0,25034620000.0
Total Capitalization,40291277000.0,,45321643000.0
Total Equity Gross Minority Interest,41363042000.0,,42000835000.0
Minority Interest,16465775000.0,15476161000.0,16966215000.0
Stockholders Equity,24897267000.0,24780486000.0,25034620000.0
Fixed Assets Revaluation Reserve,-414061000.0,,-368051000.0
Retained Earnings,-43883398000.0,,-43350497000.0
Capital Stock,68553839000.0,,68553839000.0
Common Stock,68553839000.0,68553839000.0,68553839000.0
Total Liabilities Net Minority Interest,39032650000.0,,39748955000.0
Total Non Current Liabilities Net Minority Interest,23267934000.0,28180562000.0,28466593000.0
Other Non Current Liabilities,141062000.0,90269000.0,91399000.0
Non Current Deferred Taxes Liabilities,7726320000.0,,8083600000.0
Long Term Debt And Capital Lease Obligation,15400552000.0,20278100000.0,20291594000.0
Long Term Capital Lease Obligation,6542000.0,7550000.0,4571000.0
Long Term Debt,15394010000.0,,20287023000.0
Current Liabilities,15764716000.0,,11282362000.0
Current Debt And Capital Lease Obligation,8960083000.0,4926825000.0,4959971000.0
Current Capital Lease Obligation,9745000.0,,13029000.0
Current Debt,8950338000.0,,4946942000.0
Payables,6804633000.0,,6322391000.0
Other Payable,72733000.0,,87697000.0
Total Tax Payable,444402000.0,377922000.0,384014000.0
Accounts Payable,6287498000.0,,5850680000.0
Total Assets,80395692000.0,,81749790000.0
Total Non Current Assets,68057922000.0,,70013729000.0
Defined Pension Benefit,322551000.0,271705000.0,276475000.0
Non Current Deferred Taxes Assets,47437000.0,,37073000.0
Financial Assets,17810000.0,,0.0
Investmentin Financial Assets,202600000.0,,250923000.0
Available For Sale Securities,202600000.0,,250923000.0
Long Term Equity Investment,4590141000.0,,4456350000.0
Investmentsin Joint Venturesat Cost,3707218000.0,3702355000.0,3687651000.0
Investmentsin Associatesat Cost,882923000.0,,768699000.0
Goodwill And Other Intangible Assets,14774398000.0,,15108730000.0
Other Intangible Assets,3504354000.0,,3838686000.0
Goodwill,11270044000.0,,11270044000.0
Net PPE,48102985000.0,48778645000.0,49884178000.0
Accumulated Depreciation,-37554075000.0,,-35099738000.0
Gross PPE,85657060000.0,,84983916000.0
Construction In Progress,542527000.0,,501612000.0
Other Properties,37160232000.0,,36571890000.0
Machinery Furniture Equipment,9484000.0,,9484000.0
Land And Improvements,47944817000.0,29859932000.0,47900930000.0
Properties,0.0,0.0,0.0
Current Assets,12337770000.0,,11736061000.0
Hedging Assets Current,0.0,0.0,27651000.0
Assets Held For Sale Current,150678000.0,,135136000.0
Inventory,62732000.0,,70830000.0
Other Receivables,1555964000.0,,1430658000.0
Accounts Receivable,1818255000.0,3753299000.0,1933653000.0
Allowance For Doubtful Accounts Receivable,-9500000.0,,-95073000.0
Gross Accounts Receivable,1827755000.0,,2028726000.0
Cash Cash Equivalents And Short Term Investments,8750141000.0,,8138133000.0
Cash And Cash Equivalents,8750141000.0,,8138133000.0
Cash Equivalents,6516569000.0,,6185721000.0
Cash Financial,2233572000.0,,1952412000.0
