,2025-12-31,2025-06-30
Treasury Shares Number,14294939.0,12403116.0
Ordinary Shares Number,75228307.0,77120130.0
Share Issued,89523246.0,89523246.0
Total Debt,97394000000.0,99942000000.0
Tangible Book Value,488249000000.0,455774000000.0
Invested Capital,589764000000.0,559671000000.0
Working Capital,165990000000.0,159162000000.0
Net Tangible Assets,488249000000.0,455774000000.0
Common Stock Equity,492370000000.0,459729000000.0
Total Capitalization,556032000000.0,
Total Equity Gross Minority Interest,496180000000.0,463340000000.0
Minority Interest,3810000000.0,
Stockholders Equity,492370000000.0,459729000000.0
Treasury Stock,48068000000.0,40473000000.0
Retained Earnings,398474000000.0,384336000000.0
Additional Paid In Capital,33901000000.0,33901000000.0
Capital Stock,32155000000.0,32155000000.0
Common Stock,32155000000.0,32155000000.0
Total Liabilities Net Minority Interest,205233000000.0,195591000000.0
Total Non Current Liabilities Net Minority Interest,87440000000.0,83318000000.0
Other Non Current Liabilities,5899000000.0,10014000000.0
Non Current Pension And Other Postretirement Benefit Plans,1787000000.0,1592000000.0
Non Current Deferred Taxes Liabilities,5672000000.0,
Long Term Debt And Capital Lease Obligation,63662000000.0,64434000000.0
Long Term Debt,63662000000.0,64434000000.0
Long Term Provisions,10420000000.0,7278000000.0
Current Liabilities,117793000000.0,112273000000.0
Other Current Liabilities,36867000000.0,34404000000.0
Current Debt And Capital Lease Obligation,33732000000.0,35508000000.0
Current Debt,33732000000.0,35508000000.0
Current Provisions,74000000.0,34000000.0
Payables,47120000000.0,42327000000.0
Total Tax Payable,8146000000.0,5535000000.0
Accounts Payable,38974000000.0,
Total Assets,701413000000.0,658931000000.0
Total Non Current Assets,417629000000.0,387494000000.0
Other Non Current Assets,9356000000.0,44298000000.0
Non Current Deferred Taxes Assets,1452000000.0,
Investmentin Financial Assets,42045000000.0,
Available For Sale Securities,42045000000.0,
Goodwill And Other Intangible Assets,4121000000.0,3955000000.0
Net PPE,360655000000.0,339241000000.0
Accumulated Depreciation,-592135000000.0,
Gross PPE,952789000000.0,339240000000.0
Construction In Progress,14817000000.0,
Other Properties,22466000000.0,28513000000.0
Machinery Furniture Equipment,727405000000.0,251849000000.0
Buildings And Improvements,170632000000.0,58878000000.0
Land And Improvements,17469000000.0,
Properties,0.0,0.0
Current Assets,283783000000.0,271435000000.0
Other Current Assets,10117000000.0,7440000000.0
Inventory,91107000000.0,88568000000.0
Finished Goods,50327000000.0,48812000000.0
Work In Process,1285000000.0,1199000000.0
Raw Materials,39495000000.0,38557000000.0
Accounts Receivable,61853000000.0,63237000000.0
Gross Accounts Receivable,61853000000.0,63237000000.0
Cash Cash Equivalents And Short Term Investments,120706000000.0,112190000000.0
Cash And Cash Equivalents,120706000000.0,112190000000.0
