,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,24103749.0,23173413.0,21173413.0
Share Issued,24103749.0,23173413.0,21173413.0
Net Debt,1580794.0,3246400.0,3165108.0
Total Debt,6174054.0,6358714.0,6452697.0
Tangible Book Value,7369943.0,6875920.0,6445484.0
Invested Capital,13424454.0,13166981.0,12793442.0
Working Capital,4190442.0,3600819.0,1298437.0
Net Tangible Assets,7369943.0,6875920.0,6445484.0
Capital Lease Obligations,164658.0,133446.0,184724.0
Common Stock Equity,7415058.0,6941713.0,6525469.0
Total Capitalization,9335032.0,9363520.0,6785768.0
Total Equity Gross Minority Interest,7415058.0,6941713.0,6525469.0
Stockholders Equity,7415058.0,6941713.0,6525469.0
Gains Losses Not Affecting Retained Earnings,-317556.0,150765.0,-196720.0
Other Equity Adjustments,-317556.0,150765.0,-196720.0
Retained Earnings,-15317791.0,-6704455.0,2026786.0
Additional Paid In Capital,23050345.0,13495345.0,4695350.0
Capital Stock,60.0,58.0,53.0
Common Stock,60.0,58.0,53.0
Total Liabilities Net Minority Interest,14949428.0,15510298.0,13659020.0
Total Non Current Liabilities Net Minority Interest,1942556.0,2435674.0,340935.0
Long Term Debt And Capital Lease Obligation,1942556.0,2435674.0,340935.0
Long Term Capital Lease Obligation,22582.0,13867.0,80636.0
Long Term Debt,1919974.0,2421807.0,260299.0
Current Liabilities,13006872.0,13074624.0,13318085.0
Current Deferred Liabilities,1698526.0,2028683.0,1403628.0
Current Deferred Revenue,1698526.0,2028683.0,1403628.0
Current Debt And Capital Lease Obligation,4231498.0,3923040.0,6111762.0
Current Capital Lease Obligation,142076.0,119579.0,104088.0
Current Debt,4089422.0,3803461.0,6007674.0
Other Current Borrowings,730397.0,751270.0,
Line Of Credit,3359025.0,2861690.0,5273678.0
Current Notes Payable,0.0,190501.0,733996.0
Payables And Accrued Expenses,7076848.0,7122901.0,5802695.0
Current Accrued Expenses,,242980.0,
Payables,7076848.0,6879921.0,5802695.0
Other Payable,801422.0,1155441.0,732419.0
Dueto Related Parties Current,0.0,506115.0,246454.0
Total Tax Payable,884694.0,204332.0,356889.0
Income Tax Payable,399156.0,,111313.0
Accounts Payable,5390732.0,5014033.0,4466933.0
Total Assets,22364486.0,22452011.0,20184489.0
Total Non Current Assets,5167172.0,5776568.0,5567967.0
Non Current Deferred Assets,684847.0,526349.0,326087.0
Non Current Deferred Taxes Assets,684847.0,526349.0,326087.0
Goodwill And Other Intangible Assets,45115.0,65793.0,79985.0
Other Intangible Assets,45115.0,,79985.0
Net PPE,4437210.0,5184426.0,5161895.0
Accumulated Depreciation,-936678.0,,-678088.0
Gross PPE,5373888.0,5184426.0,5839983.0
Leases,264284.0,,211487.0
Construction In Progress,0.0,,3387585.0
Other Properties,159685.0,5184426.0,183815.0
Machinery Furniture Equipment,955202.0,,876538.0
Buildings And Improvements,3046014.0,,481664.0
Land And Improvements,948703.0,,698894.0
Properties,0.0,,0.0
Current Assets,17197314.0,16675443.0,14616522.0
Restricted Cash,300296.0,57151.0,220261.0
Prepaid Assets,1354113.0,409927.0,230774.0
Inventory,1103685.0,982954.0,1175241.0
Raw Materials,1103685.0,,1175241.0
Receivables,10010618.0,12246543.0,9887381.0
Receivables Adjustments Allowances,,-3534.0,
Duefrom Related Parties Current,2292.0,,0.0
Taxes Receivable,156845.0,123366.0,0.0
Notes Receivable,86149.0,6587.0,254092.0
Accounts Receivable,9765332.0,12120124.0,9633289.0
Allowance For Doubtful Accounts Receivable,-1719781.0,-405181.0,-367577.0
Gross Accounts Receivable,11485113.0,12525305.0,10000866.0
Cash Cash Equivalents And Short Term Investments,4428602.0,2978868.0,3102865.0
Cash And Cash Equivalents,4428602.0,2978868.0,3102865.0
Cash Financial,4428602.0,2978868.0,3102865.0
