,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,41335.0,34124.0,33943.0
Share Issued,41335.0,34124.0,33943.0
Total Debt,26083.0,27588.0,57517.0
Tangible Book Value,18623072.0,20258158.0,20825730.0
Invested Capital,18630686.0,20268203.0,20837907.0
Working Capital,15435496.0,16773343.0,17176787.0
Net Tangible Assets,18623072.0,20258158.0,20825730.0
Capital Lease Obligations,26083.0,27588.0,57517.0
Common Stock Equity,18630686.0,20268203.0,20837907.0
Total Capitalization,18630686.0,20268203.0,20837907.0
Total Equity Gross Minority Interest,22597956.0,23748324.0,24151053.0
Minority Interest,3967270.0,3480121.0,3313146.0
Stockholders Equity,18630686.0,20268203.0,20837907.0
Other Equity Interest,-1716667.0,,
Gains Losses Not Affecting Retained Earnings,31467.0,58216.0,-287270.0
Other Equity Adjustments,31467.0,58216.0,-287270.0
Retained Earnings,-14190570.0,-8896690.0,-7959276.0
Additional Paid In Capital,34475566.0,29081287.0,29059063.0
Capital Stock,30890.0,25390.0,25390.0
Common Stock,30890.0,25390.0,25390.0
Total Liabilities Net Minority Interest,1548890.0,2558665.0,1733900.0
Total Non Current Liabilities Net Minority Interest,22260.0,214073.0,203470.0
Non Current Deferred Liabilities,22260.0,214073.0,179638.0
Non Current Deferred Taxes Liabilities,22260.0,214073.0,179638.0
Long Term Debt And Capital Lease Obligation,0.0,0.0,23832.0
Long Term Capital Lease Obligation,0.0,0.0,23832.0
Current Liabilities,1526630.0,2344592.0,1530430.0
Other Current Liabilities,66127.0,,112237.0
Current Deferred Liabilities,150009.0,747279.0,203787.0
Current Deferred Revenue,150009.0,747279.0,203787.0
Current Debt And Capital Lease Obligation,26083.0,27588.0,33685.0
Current Capital Lease Obligation,26083.0,27588.0,33685.0
Payables And Accrued Expenses,1284411.0,1569725.0,1180721.0
Current Accrued Expenses,209191.0,623664.0,199418.0
Payables,1075220.0,946061.0,981303.0
Other Payable,384945.0,,200228.0
Total Tax Payable,164177.0,,246002.0
Income Tax Payable,,,0.0
Accounts Payable,526098.0,946061.0,535073.0
Total Assets,24146846.0,26306989.0,25884953.0
Total Non Current Assets,7184720.0,7189054.0,7177736.0
Non Current Deferred Assets,44194.0,44262.0,119425.0
Non Current Deferred Taxes Assets,44194.0,44262.0,119425.0
Investments And Advances,1230635.0,1216556.0,1089960.0
Investmentin Financial Assets,,,0.0
Long Term Equity Investment,,,1089960.0
Goodwill And Other Intangible Assets,7614.0,10045.0,12177.0
Other Intangible Assets,7614.0,10045.0,12177.0
Net PPE,5902277.0,5918191.0,5956174.0
Accumulated Depreciation,-675729.0,,-400633.0
Gross PPE,6578006.0,5918191.0,6356807.0
Leases,0.0,,50320.0
Other Properties,25053.0,5918191.0,89020.0
Machinery Furniture Equipment,15334.0,,8409.0
Buildings And Improvements,,,89020.0
Land And Improvements,6537619.0,,6209058.0
Properties,0.0,,0.0
Current Assets,16962126.0,19117935.0,18707217.0
Other Current Assets,127130.0,504633.0,142423.0
Prepaid Assets,30372.0,108820.0,114391.0
Inventory,0.0,0.0,586221.0
Receivables,2881992.0,3470948.0,4780435.0
Accrued Interest Receivable,99299.0,,98115.0
Loans Receivable,,,0.0
Accounts Receivable,2782693.0,3470948.0,4682320.0
Allowance For Doubtful Accounts Receivable,-556051.0,,-66093.0
Gross Accounts Receivable,3338744.0,,4748413.0
Cash Cash Equivalents And Short Term Investments,13922632.0,15033534.0,13083747.0
Other Short Term Investments,5824557.0,6121512.0,5242441.0
Cash And Cash Equivalents,8098075.0,8912022.0,7841306.0
