,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,55700000.0,46500000.0,46500000.0
Share Issued,55700000.0,46500000.0,46500000.0
Net Debt,,235759.0,2340.0
Total Debt,,235759.0,2340.0
Tangible Book Value,402960238.0,-25929.0,2955.0
Invested Capital,402960238.0,209830.0,5295.0
Working Capital,635351.0,-229163.0,-34545.0
Net Tangible Assets,402960238.0,-25929.0,2955.0
Common Stock Equity,402960238.0,-25929.0,2955.0
Total Capitalization,402960238.0,-25929.0,2955.0
Total Equity Gross Minority Interest,402960238.0,-25929.0,2955.0
Stockholders Equity,402960238.0,-25929.0,2955.0
Retained Earnings,-14136021.0,-50929.0,-22045.0
Additional Paid In Capital,0.0,23850.0,24137.0
Capital Stock,417096259.0,1150.0,863.0
Common Stock,417096259.0,1150.0,863.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,16145605.0,235759.0,61551.0
Total Non Current Liabilities Net Minority Interest,15990000.0,0.0,0.0
Tradeand Other Payables Non Current,15990000.0,,
Current Liabilities,155605.0,235759.0,61551.0
Current Debt And Capital Lease Obligation,,235759.0,2340.0
Current Debt,,235759.0,2340.0
Other Current Borrowings,,235759.0,2340.0
Payables And Accrued Expenses,155605.0,0.0,59211.0
Current Accrued Expenses,155605.0,0.0,59211.0
Total Assets,419105843.0,209830.0,64506.0
Total Non Current Assets,418314887.0,203234.0,37500.0
Other Non Current Assets,418094829.0,,
Non Current Prepaid Assets,220058.0,,
Non Current Deferred Assets,,203234.0,37500.0
Current Assets,790956.0,6596.0,27006.0
Prepaid Assets,380859.0,6596.0,27006.0
Cash Cash Equivalents And Short Term Investments,410097.0,,
Cash And Cash Equivalents,410097.0,,
Cash Financial,410097.0,,
