,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,5164370.0,2308294.0,2201344.0,2199454.0,786818.0,
Share Issued,5164370.0,2308294.0,2201344.0,2199454.0,786818.0,
Total Debt,194000.0,210000.0,79000.0,98000.0,118000.0,
Tangible Book Value,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Invested Capital,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Working Capital,8970000.0,5227000.0,6212000.0,9495000.0,4251000.0,
Net Tangible Assets,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Capital Lease Obligations,194000.0,210000.0,79000.0,98000.0,118000.0,
Common Stock Equity,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Total Capitalization,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Total Equity Gross Minority Interest,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Stockholders Equity,9073000.0,5333000.0,6331000.0,9624000.0,4380000.0,
Retained Earnings,-152653000.0,-148830000.0,-146900000.0,-143523000.0,-139528000.0,
Additional Paid In Capital,161721000.0,154161000.0,153207000.0,153123000.0,143899000.0,
Capital Stock,5000.0,2000.0,24000.0,24000.0,9000.0,
Common Stock,5000.0,2000.0,24000.0,24000.0,9000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,5315000.0,5790000.0,8434000.0,8835000.0,7747000.0,
Total Non Current Liabilities Net Minority Interest,123000.0,142000.0,0.0,15000.0,37000.0,
Long Term Debt And Capital Lease Obligation,123000.0,142000.0,0.0,15000.0,37000.0,
Long Term Capital Lease Obligation,123000.0,142000.0,0.0,15000.0,37000.0,
Current Liabilities,5192000.0,5648000.0,8434000.0,8820000.0,7710000.0,
Other Current Liabilities,71000.0,285000.0,182000.0,129000.0,289000.0,
Current Debt And Capital Lease Obligation,71000.0,68000.0,79000.0,83000.0,81000.0,
Current Capital Lease Obligation,71000.0,68000.0,79000.0,83000.0,81000.0,
Pensionand Other Post Retirement Benefit Plans Current,389000.0,829000.0,656000.0,552000.0,666000.0,
Payables And Accrued Expenses,4661000.0,4466000.0,7517000.0,8056000.0,6674000.0,
Current Accrued Expenses,642000.0,94000.0,1602000.0,1506000.0,1245000.0,
Payables,4019000.0,4372000.0,5915000.0,6550000.0,5429000.0,
Dueto Related Parties Current,3012000.0,3312000.0,3316000.0,3675000.0,2375000.0,
Accounts Payable,1007000.0,1060000.0,2599000.0,2875000.0,3054000.0,
Total Assets,14388000.0,11123000.0,14765000.0,18459000.0,12127000.0,
Total Non Current Assets,226000.0,248000.0,119000.0,144000.0,166000.0,
Other Non Current Assets,21000.0,21000.0,21000.0,21000.0,21000.0,
Net PPE,205000.0,227000.0,98000.0,123000.0,145000.0,
Accumulated Depreciation,-78000.0,-73000.0,-68000.0,-63000.0,-58000.0,
Gross PPE,283000.0,300000.0,166000.0,186000.0,203000.0,
Other Properties,193000.0,210000.0,76000.0,96000.0,115000.0,
Machinery Furniture Equipment,90000.0,90000.0,90000.0,90000.0,88000.0,
Current Assets,14162000.0,10875000.0,14646000.0,18315000.0,11961000.0,
Other Current Assets,334000.0,7000.0,132000.0,249000.0,360000.0,
Current Deferred Assets,0.0,511000.0,79000.0,,,0.0
Prepaid Assets,97000.0,79000.0,158000.0,477000.0,411000.0,
Cash Cash Equivalents And Short Term Investments,13731000.0,10278000.0,14277000.0,17589000.0,11190000.0,
Cash And Cash Equivalents,13731000.0,10278000.0,14277000.0,17589000.0,11190000.0,
Cash Financial,13731000.0,10278000.0,14277000.0,17589000.0,11190000.0,
