,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,432000000.0,329837838.0,329837837.0
Share Issued,432000000.0,329837838.0,329837837.0
Net Debt,,,3245479.0
Total Debt,1198500.0,3709847.0,5850164.0
Tangible Book Value,12180444.0,4363829.0,-742061.0
Invested Capital,12220444.0,6363829.0,2857939.0
Net Tangible Assets,12180444.0,4363829.0,-742061.0
Common Stock Equity,12180444.0,4363829.0,-742061.0
Total Capitalization,12220444.0,6363829.0,2857939.0
Total Equity Gross Minority Interest,12180444.0,4363829.0,-742061.0
Stockholders Equity,12180444.0,4363829.0,-742061.0
Retained Earnings,-109278768.0,-107851198.0,-112958242.0
Additional Paid In Capital,112819212.0,106455027.0,106455027.0
Capital Stock,8640000.0,5760000.0,5760000.0
Common Stock,8640000.0,5760000.0,5760000.0
Total Liabilities Net Minority Interest,2259952.0,7364884.0,9277843.0
Long Term Debt And Capital Lease Obligation,1198500.0,3709847.0,5850164.0
Payables,761452.0,775502.0,3127679.0
Total Assets,14440396.0,11728713.0,8535782.0
Investments And Advances,7215400.0,6687060.0,5170700.0
Investmentin Financial Assets,7215400.0,6687060.0,5170700.0
Trading Securities,7215400.0,6687060.0,5170700.0
Net PPE,1153417.0,1673216.0,2221760.0
Accumulated Depreciation,-1397059.0,,-1389615.0
Gross PPE,2550476.0,1673216.0,3611375.0
Prepaid Assets,460733.0,279275.0,439459.0
Receivables,,48875.0,0.0
Cash And Cash Equivalents,5261504.0,2690945.0,354521.0
Cash Cash Equivalents And Federal Funds Sold,5261504.0,2690945.0,354521.0
