,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,221365334.0,214090980.0,208542156.0,200774840.0,169397030.0,,
Share Issued,221365334.0,214090980.0,208542156.0,200774840.0,169397030.0,,
Total Debt,34492000.0,35251000.0,34998000.0,35260000.0,28286000.0,,
Tangible Book Value,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Invested Capital,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Working Capital,41035000.0,58807000.0,70091000.0,72593000.0,83339000.0,,
Net Tangible Assets,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Capital Lease Obligations,34492000.0,35251000.0,34998000.0,35260000.0,28286000.0,,
Common Stock Equity,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Total Capitalization,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Total Equity Gross Minority Interest,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Stockholders Equity,59664000.0,77718000.0,89667000.0,93120000.0,107765000.0,,
Retained Earnings,-824039000.0,-797840000.0,-776585000.0,-761166000.0,-742687000.0,,
Additional Paid In Capital,883703000.0,875558000.0,866252000.0,854286000.0,850452000.0,,
Capital Stock,0.0,0.0,0.0,0.0,0.0,,
Common Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,62506000.0,60734000.0,61396000.0,57985000.0,49359000.0,,
Total Non Current Liabilities Net Minority Interest,28501000.0,29309000.0,29296000.0,29681000.0,24067000.0,,
Derivative Product Liabilities,1000.0,7000.0,43000.0,56000.0,38000.0,,
Long Term Debt And Capital Lease Obligation,28500000.0,29302000.0,29253000.0,29625000.0,24029000.0,,
Long Term Capital Lease Obligation,28500000.0,29302000.0,29253000.0,29625000.0,24029000.0,,
Current Liabilities,34005000.0,31425000.0,32100000.0,28304000.0,25292000.0,,
Other Current Liabilities,,22000.0,,,,111000.0,
Current Deferred Liabilities,2027000.0,1852000.0,2136000.0,3449000.0,1218000.0,,
Current Deferred Revenue,2027000.0,1852000.0,2136000.0,3449000.0,1218000.0,,
Current Debt And Capital Lease Obligation,5992000.0,5949000.0,5745000.0,5635000.0,4257000.0,,
Current Capital Lease Obligation,5992000.0,5949000.0,5745000.0,5635000.0,4257000.0,,
Current Provisions,,992000.0,,,,538000.0,
Payables And Accrued Expenses,25986000.0,22610000.0,24219000.0,19220000.0,19817000.0,,
Current Accrued Expenses,15844000.0,13768000.0,14987000.0,15874000.0,14778000.0,,
Payables,10142000.0,8842000.0,9232000.0,3346000.0,5039000.0,,
Other Payable,,243000.0,,,,369000.0,
Accounts Payable,10142000.0,8599000.0,9232000.0,3346000.0,5039000.0,,
Total Assets,122170000.0,138452000.0,151063000.0,151105000.0,157124000.0,,
Total Non Current Assets,47130000.0,48220000.0,48872000.0,50208000.0,48493000.0,,
Other Non Current Assets,3199000.0,3278000.0,3195000.0,2987000.0,2681000.0,,
Investments And Advances,,,,,,0.0,0.0
Investmentin Financial Assets,,,,,,0.0,0.0
Net PPE,43931000.0,44942000.0,45677000.0,47221000.0,45812000.0,,
Accumulated Depreciation,,-20887000.0,,,,-16033000.0,
Gross PPE,43931000.0,65829000.0,45677000.0,47221000.0,45812000.0,,
Leases,,18705000.0,,,,18431000.0,
Other Properties,43931000.0,38006000.0,45677000.0,47221000.0,45812000.0,,
Machinery Furniture Equipment,,9118000.0,,,,8575000.0,
Properties,,0.0,,,,0.0,
Current Assets,75040000.0,90232000.0,102191000.0,100897000.0,108631000.0,,
Other Current Assets,5738000.0,705000.0,5018000.0,6678000.0,3867000.0,,
Current Deferred Assets,,1481000.0,,,,4810000.0,
Restricted Cash,16000.0,16000.0,16000.0,16000.0,16000.0,,
Prepaid Assets,,1357000.0,,,,859000.0,
Inventory,3880000.0,3344000.0,2968000.0,3201000.0,1704000.0,,
Finished Goods,164000.0,118000.0,91000.0,1665000.0,,804000.0,
Work In Process,1769000.0,1250000.0,948000.0,500000.0,,264000.0,
Raw Materials,1947000.0,1976000.0,1929000.0,1036000.0,,837000.0,
Receivables,5296000.0,11215000.0,19811000.0,11623000.0,17661000.0,,
Other Receivables,,1237000.0,,,,109000.0,
Accounts Receivable,5296000.0,9978000.0,19811000.0,11623000.0,17661000.0,,
Cash Cash Equivalents And Short Term Investments,60110000.0,72114000.0,74378000.0,79379000.0,85383000.0,,
Other Short Term Investments,55748000.0,63476000.0,66492000.0,65844000.0,72014000.0,,
Cash And Cash Equivalents,4362000.0,8638000.0,7886000.0,13535000.0,13369000.0,,
