,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2871382.0,2871382.0,2871382.0
Share Issued,2871382.0,2871382.0,2871382.0
Total Debt,2645465.0,,2534490.0
Tangible Book Value,36010312.0,,35274920.0
Invested Capital,38655777.0,,37809410.0
Working Capital,35837759.0,,31572809.0
Net Tangible Assets,36010312.0,,35274920.0
Capital Lease Obligations,,,0.0
Common Stock Equity,36010312.0,,35274920.0
Total Capitalization,36010312.0,,37329912.0
Total Equity Gross Minority Interest,36010312.0,,35274920.0
Stockholders Equity,36010312.0,,35274920.0
Gains Losses Not Affecting Retained Earnings,416122.0,,-139128.0
Other Equity Adjustments,416122.0,,-139128.0
Retained Earnings,10671200.0,,10491058.0
Additional Paid In Capital,24920060.0,,24920060.0
Capital Stock,2930.0,,2930.0
Common Stock,2930.0,,2930.0
Total Liabilities Net Minority Interest,6570720.0,,6267270.0
Total Non Current Liabilities Net Minority Interest,1616053.0,,3653901.0
Non Current Deferred Liabilities,1616053.0,,1598909.0
Non Current Deferred Taxes Liabilities,1616053.0,,1598909.0
Long Term Debt And Capital Lease Obligation,,,2054992.0
Long Term Debt,,,2054992.0
Current Liabilities,4954667.0,,2613369.0
Other Current Liabilities,27926.0,,
Current Deferred Liabilities,73059.0,,66754.0
Current Deferred Revenue,73059.0,,66754.0
Current Debt And Capital Lease Obligation,2645465.0,,479498.0
Current Capital Lease Obligation,,,0.0
Current Debt,2645465.0,,479498.0
Other Current Borrowings,2645465.0,,479498.0
Payables And Accrued Expenses,2208217.0,,2067117.0
Current Accrued Expenses,120416.0,,119407.0
Interest Payable,,,0.0
Payables,2087801.0,,1947710.0
Other Payable,,,11284.0
Total Tax Payable,1795736.0,,1680476.0
Income Tax Payable,373341.0,,357680.0
Accounts Payable,292065.0,,255950.0
Total Assets,42581032.0,,41542190.0
Total Non Current Assets,1788606.0,,7356012.0
Non Current Prepaid Assets,,,0.0
Non Current Note Receivables,285996.0,,4383982.0
Non Current Accounts Receivable,1027421.0,,2227089.0
Investments And Advances,,,0.0
Investmentin Financial Assets,,,0.0
Held To Maturity Securities,,,0.0
Net PPE,475189.0,,744941.0
Accumulated Depreciation,-2027302.0,,-1652573.0
Gross PPE,2502491.0,,2397514.0
Machinery Furniture Equipment,1907397.0,,1827384.0
Buildings And Improvements,595094.0,,570130.0
Properties,0.0,,0.0
Current Assets,40792426.0,,34186178.0
Prepaid Assets,290680.0,,1021315.0
Inventory,79411.0,,154471.0
Inventories Adjustments Allowances,-17988.0,,-16756.0
Other Inventories,97399.0,,171227.0
Receivables,18766168.0,,2841054.0
Other Receivables,6848955.0,,62009.0
Accrued Interest Receivable,489004.0,,434288.0
Loans Receivable,6020220.0,,958996.0
Accounts Receivable,5407989.0,,1385761.0
Allowance For Doubtful Accounts Receivable,-485442.0,,-125643.0
Gross Accounts Receivable,5893431.0,,1511404.0
Cash Cash Equivalents And Short Term Investments,21656167.0,,30169338.0
Other Short Term Investments,18044168.0,,22932540.0
Cash And Cash Equivalents,3611999.0,,7236798.0
Cash Financial,3611999.0,,7236798.0
