,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,11550000.0,11250000.0,11250000.0
Share Issued,11550000.0,11250000.0,11250000.0
Net Debt,,2526522.0,2443654.0
Total Debt,9094711.0,10416659.0,10387577.0
Tangible Book Value,4993756.0,1522498.0,865140.0
Invested Capital,10229714.0,8054192.0,7570241.0
Working Capital,4844683.0,2557127.0,1907640.0
Net Tangible Assets,4993756.0,1522498.0,865140.0
Capital Lease Obligations,4959662.0,5573149.0,5338648.0
Common Stock Equity,6094665.0,3210682.0,2521312.0
Total Capitalization,9222663.0,6971767.0,6296242.0
Total Equity Gross Minority Interest,6094665.0,3210682.0,2521312.0
Stockholders Equity,6094665.0,3210682.0,2521312.0
Gains Losses Not Affecting Retained Earnings,-738637.0,-253993.0,-497841.0
Other Equity Adjustments,-738637.0,-253993.0,-497841.0
Retained Earnings,1746993.0,2073121.0,1627599.0
Additional Paid In Capital,2543802.0,1350005.0,1350005.0
Capital Stock,2542507.0,41549.0,41549.0
Common Stock,2542507.0,41549.0,41549.0
Total Liabilities Net Minority Interest,10821535.0,12385359.0,13535656.0
Total Non Current Liabilities Net Minority Interest,7977345.0,9403139.0,8970148.0
Other Non Current Liabilities,101535.0,110220.0,106228.0
Long Term Debt And Capital Lease Obligation,7408307.0,8780681.0,8406166.0
Long Term Capital Lease Obligation,4280309.0,5019596.0,4631236.0
Long Term Debt,3127998.0,3761085.0,3774930.0
Long Term Provisions,467503.0,512238.0,457754.0
Current Liabilities,2844190.0,2982220.0,4565508.0
Current Deferred Liabilities,263307.0,272940.0,256907.0
Current Deferred Revenue,263307.0,272940.0,256907.0
Current Debt And Capital Lease Obligation,1686404.0,1635978.0,1981411.0
Current Capital Lease Obligation,679353.0,553553.0,707412.0
Current Debt,1007051.0,1082425.0,1273999.0
Other Current Borrowings,1007051.0,1082425.0,1273999.0
Pensionand Other Post Retirement Benefit Plans Current,157641.0,,167839.0
Current Provisions,,,19914.0
Payables And Accrued Expenses,736838.0,1073302.0,2139437.0
Current Accrued Expenses,21026.0,,12741.0
Payables,715812.0,1073302.0,2126696.0
Other Payable,62357.0,,128816.0
Total Tax Payable,39187.0,200981.0,807984.0
Income Tax Payable,22002.0,200981.0,418739.0
Accounts Payable,614268.0,872321.0,1189896.0
Total Assets,16916200.0,15596041.0,16056968.0
Total Non Current Assets,9227327.0,10056694.0,9583820.0
Other Non Current Assets,8298.0,36009.0,10436.0
Non Current Prepaid Assets,288762.0,318366.0,285696.0
Non Current Deferred Assets,1427708.0,898284.0,857646.0
Non Current Deferred Taxes Assets,1427708.0,898284.0,857646.0
Goodwill And Other Intangible Assets,1100909.0,1688184.0,1656172.0
Other Intangible Assets,1100909.0,,1656172.0
Net PPE,6401650.0,7115851.0,6773870.0
Accumulated Depreciation,-1536719.0,,-1447932.0
Gross PPE,7938369.0,7115851.0,8221802.0
Leases,699637.0,,648193.0
Other Properties,5665400.0,7115851.0,5976361.0
Machinery Furniture Equipment,845423.0,,824649.0
Buildings And Improvements,198508.0,,248620.0
Land And Improvements,529401.0,,523979.0
Properties,0.0,,0.0
Current Assets,7688873.0,5539347.0,6473148.0
Other Current Assets,440868.0,43848.0,90449.0
Current Deferred Assets,0.0,1160958.0,941714.0
Inventory,72511.0,80459.0,65995.0
Receivables,1017032.0,1937094.0,2769715.0
Accounts Receivable,1017032.0,1937094.0,2769715.0
Allowance For Doubtful Accounts Receivable,0.0,,0.0
Gross Accounts Receivable,1017032.0,,2769715.0
Cash Cash Equivalents And Short Term Investments,6158462.0,2316988.0,2605275.0
Cash And Cash Equivalents,6158462.0,2316988.0,2605275.0
Cash Financial,6158462.0,,2605275.0
