,2026-02-28,2025-08-31,2025-02-28
Ordinary Shares Number,156326698.0,145728087.0,144722058.0
Share Issued,156326698.0,145728087.0,144722058.0
Net Debt,,4812185.0,
Total Debt,,4812185.0,
Tangible Book Value,1866451954.0,1611347880.0,1785179023.0
Invested Capital,,1616160065.0,
Net Tangible Assets,1866451954.0,1611347880.0,1785179023.0
Common Stock Equity,1866451954.0,1611347880.0,1785179023.0
Total Capitalization,,1616160065.0,
Total Equity Gross Minority Interest,1866451954.0,1611347880.0,1785179023.0
Stockholders Equity,1866451954.0,1611347880.0,1785179023.0
Retained Earnings,-154579675.0,-285286291.0,-159947406.0
Additional Paid In Capital,2019468362.0,1895176890.0,1943679208.0
Capital Stock,1563267.0,1457281.0,1447221.0
Common Stock,1563267.0,1457281.0,1447221.0
Total Liabilities Net Minority Interest,1244786091.0,1232886274.0,1238030702.0
Preferred Securities Outside Stock Equity,1138698834.0,1162554722.0,1180468252.0
Long Term Debt And Capital Lease Obligation,,4812185.0,
Payables,36873805.0,20283920.0,12476402.0
Other Payable,1296713.0,1333818.0,1281081.0
Accounts Payable,35577092.0,18950102.0,11195321.0
Total Assets,3111238045.0,2844234154.0,3023209725.0
Investments And Advances,3057049630.0,2807282584.0,2986469850.0
Investmentin Financial Assets,3057049630.0,2807282584.0,2986469850.0
Available For Sale Securities,35000000.0,23600000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,3022049630.0,2783682584.0,2986469850.0
Receivables,36201733.0,36289457.0,34480931.0
Cash And Cash Equivalents,17319041.0,0.0,1655518.0
Cash Financial,17319041.0,0.0,1655518.0
Cash Cash Equivalents And Federal Funds Sold,17319041.0,0.0,1655518.0
