,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2014262.0,1778839.0,1264796.0
Share Issued,2014262.0,1778839.0,1264796.0
Total Debt,248000.0,405000.0,522000.0
Tangible Book Value,20334000.0,22694000.0,17702000.0
Invested Capital,20334000.0,22694000.0,17702000.0
Working Capital,19784000.0,22068000.0,17025000.0
Net Tangible Assets,20334000.0,22694000.0,17702000.0
Capital Lease Obligations,248000.0,405000.0,522000.0
Common Stock Equity,20334000.0,22694000.0,17702000.0
Total Capitalization,20334000.0,22694000.0,17702000.0
Total Equity Gross Minority Interest,20334000.0,22694000.0,17702000.0
Stockholders Equity,20334000.0,22694000.0,17702000.0
Retained Earnings,-107770000.0,-102349000.0,-96670000.0
Additional Paid In Capital,128104000.0,125043000.0,114372000.0
Capital Stock,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2209000.0,2676000.0,2895000.0
Total Non Current Liabilities Net Minority Interest,0.0,60000.0,217000.0
Long Term Debt And Capital Lease Obligation,0.0,60000.0,217000.0
Long Term Capital Lease Obligation,0.0,60000.0,217000.0
Current Liabilities,2209000.0,2616000.0,2678000.0
Current Deferred Liabilities,538000.0,,996000.0
Current Deferred Revenue,538000.0,,996000.0
Current Debt And Capital Lease Obligation,248000.0,345000.0,305000.0
Current Capital Lease Obligation,248000.0,345000.0,305000.0
Pensionand Other Post Retirement Benefit Plans Current,970000.0,,800000.0
Current Provisions,86000.0,,50000.0
Payables And Accrued Expenses,367000.0,2271000.0,527000.0
Current Accrued Expenses,148000.0,,420000.0
Payables,219000.0,2271000.0,107000.0
Other Payable,,2194000.0,
Accounts Payable,219000.0,77000.0,107000.0
Total Assets,22543000.0,25370000.0,20597000.0
Total Non Current Assets,550000.0,686000.0,894000.0
Net PPE,550000.0,686000.0,894000.0
Accumulated Depreciation,-1280000.0,,-1148000.0
Gross PPE,1830000.0,686000.0,2042000.0
Leases,150000.0,,149000.0
Other Properties,662000.0,686000.0,990000.0
Machinery Furniture Equipment,1018000.0,,903000.0
Properties,0.0,,0.0
Current Assets,21993000.0,24684000.0,19703000.0
Other Current Assets,52000.0,475000.0,48000.0
Current Deferred Assets,46000.0,,129000.0
Restricted Cash,272000.0,253000.0,230000.0
Prepaid Assets,244000.0,,259000.0
Inventory,1207000.0,1430000.0,1304000.0
Finished Goods,788000.0,,560000.0
Work In Process,105000.0,,519000.0
Raw Materials,314000.0,,225000.0
Receivables,215000.0,95000.0,495000.0
Accounts Receivable,215000.0,95000.0,495000.0
Cash Cash Equivalents And Short Term Investments,19957000.0,22431000.0,17238000.0
Cash And Cash Equivalents,19957000.0,22431000.0,17238000.0
