,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,721997.0,416174.0,101763.0
Share Issued,721997.0,416174.0,101763.0
Net Debt,1979563.0,,
Total Debt,2437342.0,,109600.0
Tangible Book Value,13874276.0,,22269919.0
Invested Capital,23381878.0,,30034286.0
Working Capital,-5109033.0,,-2579986.0
Net Tangible Assets,13874276.0,,22269919.0
Capital Lease Obligations,207771.0,,0.0
Common Stock Equity,21152307.0,,29924686.0
Total Capitalization,21342065.0,,29924686.0
Total Equity Gross Minority Interest,24739266.0,,29924686.0
Minority Interest,3586959.0,,0.0
Stockholders Equity,21152307.0,,29924686.0
Gains Losses Not Affecting Retained Earnings,853555.0,,987752.0
Other Equity Adjustments,853555.0,,987752.0
Retained Earnings,-84153850.0,,-71813934.0
Additional Paid In Capital,104442602.0,,100740868.0
Capital Stock,10000.0,,10000.0
Common Stock,10000.0,,10000.0
Total Liabilities Net Minority Interest,7100216.0,,4332232.0
Total Non Current Liabilities Net Minority Interest,671605.0,,383598.0
Liabilities Heldfor Sale Non Current,,,0.0
Tradeand Other Payables Non Current,400395.0,,383598.0
Long Term Debt And Capital Lease Obligation,271210.0,,0.0
Long Term Capital Lease Obligation,81452.0,,0.0
Long Term Debt,189758.0,,
Current Liabilities,6428611.0,,3948634.0
Current Deferred Liabilities,350563.0,,1213465.0
Current Deferred Revenue,350563.0,,1213465.0
Current Debt And Capital Lease Obligation,2166132.0,,109600.0
Current Capital Lease Obligation,126319.0,,0.0
Current Debt,2039813.0,,109600.0
Other Current Borrowings,2039813.0,,109600.0
Payables And Accrued Expenses,3911916.0,,2625569.0
Current Accrued Expenses,1813032.0,,2338075.0
Payables,2098884.0,,287494.0
Dueto Related Parties Current,1691845.0,,0.0
Total Tax Payable,269989.0,,249628.0
Income Tax Payable,177831.0,,170370.0
Accounts Payable,137050.0,,37866.0
Total Assets,31839482.0,,34256918.0
Total Non Current Assets,30519904.0,,32888270.0
Non Current Prepaid Assets,8579886.0,,18520126.0
Goodwill And Other Intangible Assets,7278031.0,,7654767.0
Other Intangible Assets,7278031.0,,7654767.0
Net PPE,14661987.0,,6713377.0
Accumulated Depreciation,-381403.0,,-24461.0
Gross PPE,15043390.0,,6737838.0
Leases,29030.0,,27812.0
Construction In Progress,14362145.0,,6663795.0
Other Properties,247573.0,,28085.0
Machinery Furniture Equipment,404642.0,,18146.0
Properties,0.0,,0.0
Current Assets,1319578.0,,1368648.0
Other Current Assets,141957.0,,5202.0
Assets Held For Sale Current,,,0.0
Restricted Cash,5979.0,,0.0
Prepaid Assets,491182.0,,522190.0
Inventory,77912.0,,0.0
Receivables,352540.0,,169901.0
Duefrom Related Parties Current,19565.0,,24048.0
Accounts Receivable,332975.0,,145853.0
Allowance For Doubtful Accounts Receivable,-201995.0,,-108936.0
Gross Accounts Receivable,534970.0,,254789.0
Cash Cash Equivalents And Short Term Investments,250008.0,,671355.0
Cash And Cash Equivalents,250008.0,,671355.0
