,2026-03-31,2025-09-30,2025-03-31
Preferred Shares Number,,8761706.0,8761706.0
Ordinary Shares Number,97600000.0,97108984.0,90636545.0
Share Issued,97600000.0,97108984.0,90636545.0
Net Debt,392663437.0,468984948.0,191572056.0
Total Debt,489361811.0,488086964.0,486921008.0
Tangible Book Value,1031070840.0,1863800421.0,1956804916.0
Invested Capital,1520432651.0,2351887385.0,2443725924.0
Net Tangible Assets,1031070840.0,1863800421.0,1956804916.0
Common Stock Equity,1031070840.0,1863800421.0,1956804916.0
Total Capitalization,1520432651.0,2351887385.0,2443725924.0
Total Equity Gross Minority Interest,1031070840.0,1863800421.0,1956804916.0
Stockholders Equity,1031070840.0,1863800421.0,1956804916.0
Retained Earnings,-1676910599.0,-911721803.0,-674314223.0
Additional Paid In Capital,2707004943.0,2774551134.0,2626587312.0
Capital Stock,976496.0,971090.0,4531827.0
Common Stock,976496.0,971090.0,4531827.0
Total Liabilities Net Minority Interest,799453238.0,785398550.0,883250085.0
Preferred Securities Outside Stock Equity,283298748.0,216019365.0,215487324.0
Long Term Debt And Capital Lease Obligation,489361811.0,488086964.0,486921008.0
Payables,26094344.0,73323534.0,38159589.0
Other Payable,24265681.0,72299609.0,32340254.0
Total Tax Payable,1537469.0,922481.0,4369703.0
Accounts Payable,291194.0,101444.0,1449632.0
Total Assets,1830524078.0,2649198971.0,2840055001.0
Investments And Advances,1711736448.0,2599602064.0,2519428268.0
Investmentin Financial Assets,1711736448.0,2599602064.0,2519428268.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1711736448.0,2599602064.0,2519428268.0
Receivables,21561863.0,30129744.0,24647855.0
Cash And Cash Equivalents,96698374.0,19102016.0,295348952.0
Cash Equivalents,96698374.0,19102016.0,
Cash Financial,,0.0,
Cash Cash Equivalents And Federal Funds Sold,96698374.0,19102016.0,295348952.0
