,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,23555517.0,23567013.0,23577193.0,23600878.0,23613947.0,,
Share Issued,23555517.0,23567013.0,23577193.0,23600878.0,23613947.0,,
Total Debt,21865000.0,21984000.0,25103000.0,30220000.0,25334000.0,,
Tangible Book Value,83117000.0,82855000.0,79528000.0,74844000.0,72572000.0,,
Invested Capital,102103000.0,101841000.0,101514000.0,101830000.0,94558000.0,,
Net Tangible Assets,83117000.0,82855000.0,79528000.0,74844000.0,72572000.0,,
Capital Lease Obligations,2879000.0,2998000.0,3117000.0,3234000.0,3348000.0,,
Common Stock Equity,83117000.0,82855000.0,79528000.0,74844000.0,72572000.0,,
Total Capitalization,102103000.0,101841000.0,96514000.0,101830000.0,94558000.0,,
Total Equity Gross Minority Interest,83117000.0,82855000.0,79528000.0,74844000.0,72572000.0,,
Stockholders Equity,83117000.0,82855000.0,79528000.0,74844000.0,72572000.0,,
Gains Losses Not Affecting Retained Earnings,-8506000.0,-7867000.0,-8326000.0,-10326000.0,-10104000.0,,
Retained Earnings,30152000.0,29210000.0,26310000.0,23552000.0,21020000.0,,
Additional Paid In Capital,14360000.0,14378000.0,14390000.0,14416000.0,14428000.0,,
Capital Stock,47111000.0,47134000.0,47154000.0,47202000.0,47228000.0,,
Common Stock,47111000.0,47134000.0,47154000.0,47202000.0,47228000.0,,
Total Liabilities Net Minority Interest,856452000.0,826845000.0,831196000.0,818086000.0,808175000.0,,
Long Term Debt And Capital Lease Obligation,21865000.0,21984000.0,20103000.0,30220000.0,25334000.0,,
Long Term Capital Lease Obligation,2879000.0,2998000.0,3117000.0,3234000.0,3348000.0,,
Long Term Debt,18986000.0,18986000.0,16986000.0,26986000.0,21986000.0,,
Current Debt And Capital Lease Obligation,,0.0,5000000.0,,,0.0,
Current Debt,,0.0,5000000.0,,,0.0,
Other Current Borrowings,,0.0,5000000.0,,,0.0,
Payables And Accrued Expenses,1316000.0,1507000.0,1491000.0,1427000.0,1348000.0,,
Payables,1316000.0,1507000.0,1491000.0,1427000.0,1348000.0,,
Accounts Payable,1316000.0,1507000.0,1491000.0,1427000.0,1348000.0,,
Total Assets,939569000.0,909700000.0,910724000.0,892930000.0,880747000.0,,
Investments And Advances,65060000.0,63933000.0,96153000.0,96749000.0,98625000.0,,
Available For Sale Securities,,,93190000.0,93072000.0,95431000.0,92069000.0,
Net PPE,19003000.0,19398000.0,19806000.0,20130000.0,20383000.0,,
Accumulated Depreciation,,-13430000.0,,,,-13314000.0,
Gross PPE,19003000.0,32828000.0,19806000.0,20130000.0,20383000.0,,
Construction In Progress,,,,,,0.0,
Other Properties,19003000.0,2998000.0,19806000.0,20130000.0,20383000.0,,
Machinery Furniture Equipment,,8632000.0,,,,9279000.0,
Buildings And Improvements,,14748000.0,,,,14664000.0,3520000.0
Land And Improvements,,6450000.0,,,,6441000.0,
Receivables,3910000.0,3451000.0,3849000.0,3581000.0,3647000.0,,
Other Receivables,,,,,,5417000.0,
Accounts Receivable,3910000.0,3451000.0,3849000.0,3581000.0,3647000.0,,
Other Short Term Investments,65060000.0,63933000.0,2963000.0,3677000.0,3194000.0,,
Cash And Cash Equivalents,92737000.0,76958000.0,80224000.0,72033000.0,83118000.0,,
Cash Financial,16540000.0,13849000.0,13686000.0,18838000.0,16486000.0,,
Cash Cash Equivalents And Federal Funds Sold,95529000.0,79808000.0,80710000.0,72159000.0,83280000.0,,
