,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,101143944.0,101143944.0,49660320.0
Share Issued,101143944.0,101143944.0,49660320.0
Net Debt,,,466000.0
Total Debt,795000.0,,599000.0
Tangible Book Value,709000.0,,405000.0
Invested Capital,7729000.0,,1526000.0
Working Capital,2113000.0,,-570000.0
Net Tangible Assets,709000.0,,405000.0
Capital Lease Obligations,22000.0,,18000.0
Common Stock Equity,6956000.0,,945000.0
Total Capitalization,6956000.0,,945000.0
Total Equity Gross Minority Interest,10621000.0,,945000.0
Minority Interest,3665000.0,,0.0
Stockholders Equity,6956000.0,,945000.0
Retained Earnings,-4005000.0,,-2041000.0
Additional Paid In Capital,8938000.0,,2094000.0
Capital Stock,2077000.0,,990000.0
Common Stock,2077000.0,,990000.0
Total Liabilities Net Minority Interest,3756000.0,,3589000.0
Total Non Current Liabilities Net Minority Interest,620000.0,,80000.0
Non Current Deferred Taxes Liabilities,607000.0,,71000.0
Long Term Debt And Capital Lease Obligation,13000.0,,9000.0
Long Term Capital Lease Obligation,13000.0,,9000.0
Current Liabilities,3136000.0,,3509000.0
Current Debt And Capital Lease Obligation,782000.0,,590000.0
Current Capital Lease Obligation,9000.0,,9000.0
Current Debt,773000.0,,581000.0
Payables,1800000.0,,2119000.0
Other Payable,145000.0,,
Total Tax Payable,73000.0,,106000.0
Accounts Payable,1582000.0,,2013000.0
Total Assets,14377000.0,,4534000.0
Total Non Current Assets,9128000.0,,1595000.0
Financial Assets,928000.0,,
Investmentin Financial Assets,833000.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,833000.0,,
Goodwill And Other Intangible Assets,6247000.0,,540000.0
Other Intangible Assets,5281000.0,,540000.0
Goodwill,966000.0,,0.0
Net PPE,1120000.0,,1055000.0
Accumulated Depreciation,-1077000.0,,-972000.0
Gross PPE,2197000.0,,2027000.0
Other Properties,1962000.0,,1792000.0
Machinery Furniture Equipment,,,1115000.0
Buildings And Improvements,,,0.0
Land And Improvements,235000.0,,235000.0
Properties,0.0,,0.0
Current Assets,5249000.0,,2939000.0
Current Deferred Assets,55000.0,,100000.0
Prepaid Assets,148000.0,,48000.0
Inventory,1494000.0,,1302000.0
Finished Goods,610000.0,,900000.0
Work In Process,15000.0,,
Raw Materials,869000.0,,402000.0
Other Receivables,146000.0,,40000.0
Taxes Receivable,54000.0,,26000.0
Accounts Receivable,1593000.0,,1308000.0
Allowance For Doubtful Accounts Receivable,,,0.0
Gross Accounts Receivable,1593000.0,,1308000.0
Cash Cash Equivalents And Short Term Investments,1759000.0,,115000.0
Cash And Cash Equivalents,1759000.0,,115000.0
Cash Financial,1759000.0,,115000.0
