,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,11444411.0,11342981.0,11204941.0,11146831.0,11146230.0,
Share Issued,11444411.0,11342981.0,11204941.0,11146831.0,11146230.0,
Total Debt,50028000.0,53362000.0,56617000.0,56286000.0,56916000.0,
Tangible Book Value,207014000.0,214028000.0,220834000.0,201287000.0,199441000.0,
Invested Capital,241984000.0,249105000.0,255915000.0,236237000.0,234526000.0,
Working Capital,111794000.0,120979000.0,133809000.0,109098000.0,109206000.0,
Net Tangible Assets,207014000.0,214028000.0,220834000.0,201287000.0,199441000.0,
Capital Lease Obligations,50028000.0,53362000.0,56617000.0,56286000.0,56916000.0,
Common Stock Equity,241984000.0,249105000.0,255915000.0,236237000.0,234526000.0,
Total Capitalization,241984000.0,249105000.0,255915000.0,236237000.0,234526000.0,
Total Equity Gross Minority Interest,241984000.0,249105000.0,255915000.0,236737000.0,235026000.0,
Minority Interest,,0.0,0.0,500000.0,500000.0,500000.0
Stockholders Equity,241984000.0,249105000.0,255915000.0,236237000.0,234526000.0,
Gains Losses Not Affecting Retained Earnings,-14094000.0,-12293000.0,-12319000.0,-12919000.0,-16556000.0,
Other Equity Adjustments,-14094000.0,-12293000.0,-12319000.0,-12919000.0,-16556000.0,
Retained Earnings,-48162000.0,-41021000.0,-32875000.0,-49965000.0,-44860000.0,
Additional Paid In Capital,304229000.0,302408000.0,301098000.0,299110000.0,295931000.0,
Capital Stock,11000.0,11000.0,11000.0,11000.0,11000.0,
Common Stock,11000.0,11000.0,11000.0,11000.0,11000.0,
Total Liabilities Net Minority Interest,158462000.0,193092000.0,229355000.0,201981000.0,170845000.0,
Total Non Current Liabilities Net Minority Interest,41428000.0,44986000.0,48348000.0,49148000.0,52028000.0,
Preferred Securities Outside Stock Equity,,,,,,0.0
Derivative Product Liabilities,,,,,,0.0
Non Current Accrued Expenses,4555000.0,4463000.0,3503000.0,3222000.0,2909000.0,
Tradeand Other Payables Non Current,960000.0,945000.0,1732000.0,2045000.0,2009000.0,
Long Term Debt And Capital Lease Obligation,35913000.0,39578000.0,43113000.0,43881000.0,47110000.0,
Long Term Capital Lease Obligation,35913000.0,39578000.0,43113000.0,43881000.0,47110000.0,
Current Liabilities,117034000.0,148106000.0,181007000.0,152833000.0,118817000.0,
Current Deferred Liabilities,,,,,,247000.0
Current Deferred Revenue,,,,,,247000.0
Current Debt And Capital Lease Obligation,14115000.0,13784000.0,13504000.0,12405000.0,9806000.0,
Current Capital Lease Obligation,14115000.0,13784000.0,13504000.0,12405000.0,9806000.0,
Pensionand Other Post Retirement Benefit Plans Current,,857000.0,,,,1197000.0
Current Provisions,26737000.0,33569000.0,37691000.0,29116000.0,26229000.0,
Payables And Accrued Expenses,76182000.0,99896000.0,129812000.0,111312000.0,82782000.0,
Current Accrued Expenses,35709000.0,42219000.0,52085000.0,45890000.0,37200000.0,
Interest Payable,,,,,,77000.0
Payables,40473000.0,57677000.0,77727000.0,65422000.0,45582000.0,
Total Tax Payable,509000.0,2119000.0,5389000.0,0.0,1093000.0,
Income Tax Payable,509000.0,2119000.0,5389000.0,0.0,1093000.0,
Accounts Payable,39964000.0,55558000.0,72338000.0,65422000.0,44489000.0,
Total Assets,400446000.0,442197000.0,485270000.0,438718000.0,405871000.0,
Total Non Current Assets,171618000.0,173112000.0,170454000.0,176787000.0,177848000.0,
Other Non Current Assets,1787000.0,2682000.0,1631000.0,1734000.0,1737000.0,
Non Current Deferred Assets,69578000.0,69569000.0,67612000.0,70401000.0,70404000.0,
Non Current Deferred Taxes Assets,69578000.0,69569000.0,67612000.0,70401000.0,70404000.0,
Goodwill And Other Intangible Assets,34970000.0,35077000.0,35081000.0,34950000.0,35085000.0,
Goodwill,34970000.0,35077000.0,35081000.0,34950000.0,35085000.0,
Net PPE,65283000.0,65784000.0,66130000.0,69702000.0,70622000.0,
Accumulated Depreciation,-135162000.0,-133216000.0,-131226000.0,-126890000.0,-124592000.0,
Gross PPE,200445000.0,199000000.0,197356000.0,196592000.0,195214000.0,
Leases,7282000.0,7264000.0,7238000.0,7195000.0,7048000.0,
Other Properties,182494000.0,181547000.0,179933000.0,179316000.0,178127000.0,
Machinery Furniture Equipment,10669000.0,10189000.0,10185000.0,10081000.0,10039000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,228828000.0,269085000.0,314816000.0,261931000.0,228023000.0,
Other Current Assets,410000.0,4864000.0,3172000.0,3647000.0,3108000.0,
Restricted Cash,1132000.0,1869000.0,1869000.0,4861000.0,207000.0,
Prepaid Assets,11753000.0,3421000.0,4223000.0,8682000.0,7920000.0,
Inventory,52854000.0,59805000.0,71497000.0,71811000.0,53163000.0,
Finished Goods,52854000.0,59805000.0,71497000.0,71811000.0,53163000.0,
Raw Materials,,,,,,0.0
Receivables,95344000.0,146929000.0,204663000.0,134735000.0,104437000.0,
Taxes Receivable,2100000.0,8588000.0,8884000.0,10246000.0,8826000.0,
Accounts Receivable,93244000.0,138341000.0,195779000.0,124489000.0,95611000.0,
Allowance For Doubtful Accounts Receivable,-4956000.0,-5103000.0,-5647000.0,-5258000.0,-4923000.0,
Gross Accounts Receivable,98200000.0,143444000.0,201426000.0,129747000.0,100534000.0,
Cash Cash Equivalents And Short Term Investments,67335000.0,,,,,
Other Short Term Investments,4486000.0,,3505000.0,,,
Cash And Cash Equivalents,62849000.0,52197000.0,25887000.0,38195000.0,59188000.0,
