,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,113135941.0,113135941.0,81475000.0
Share Issued,113135941.0,113135941.0,81475000.0
Total Debt,219797.0,326698.0,445403.0
Tangible Book Value,54492409.0,146236263.0,209710137.0
Invested Capital,54492409.0,146236263.0,209710137.0
Working Capital,25856243.0,99213625.0,134061972.0
Net Tangible Assets,54492409.0,146236263.0,209710137.0
Capital Lease Obligations,219797.0,326698.0,445403.0
Common Stock Equity,54492409.0,146236263.0,209710137.0
Total Capitalization,54492409.0,146236263.0,209710137.0
Total Equity Gross Minority Interest,54749584.0,146599691.0,210062284.0
Minority Interest,257175.0,363428.0,352147.0
Stockholders Equity,54492409.0,146236263.0,209710137.0
Gains Losses Not Affecting Retained Earnings,-244059.0,-244059.0,-244059.0
Other Equity Adjustments,-244059.0,-244059.0,-244059.0
Retained Earnings,28096362.0,144537194.0,209954196.0
Additional Paid In Capital,26637236.0,1943128.0,0.0
Capital Stock,2870.0,0.0,0.0
Common Stock,2870.0,0.0,0.0
Total Liabilities Net Minority Interest,38086081.0,48253178.0,60725626.0
Total Non Current Liabilities Net Minority Interest,88125.0,37812.0,123015.0
Long Term Debt And Capital Lease Obligation,88125.0,37812.0,123015.0
Long Term Capital Lease Obligation,88125.0,37812.0,123015.0
Current Liabilities,37997956.0,48215366.0,60602611.0
Other Current Liabilities,,6557368.0,
Current Deferred Liabilities,267726.0,470176.0,952340.0
Current Deferred Revenue,267726.0,470176.0,952340.0
Current Debt And Capital Lease Obligation,131672.0,288886.0,322388.0
Current Capital Lease Obligation,131672.0,288886.0,322388.0
Payables And Accrued Expenses,37598558.0,40898936.0,59327883.0
Payables,37598558.0,40898936.0,59327883.0
Other Payable,672884.0,168552.0,620753.0
Dueto Related Parties Current,23781.0,26840.0,10363.0
Total Tax Payable,34086665.0,35331370.0,51845186.0
Accounts Payable,2815228.0,5372174.0,6851581.0
Total Assets,92835665.0,194852869.0,270787910.0
Total Non Current Assets,28981466.0,47423878.0,76123327.0
Other Non Current Assets,1436415.0,2680439.0,
Non Current Prepaid Assets,,,1834897.0
Non Current Deferred Assets,0.0,2112353.0,2112353.0
Non Current Deferred Taxes Assets,0.0,2112353.0,2112353.0
Net PPE,27545051.0,42631086.0,72176077.0
Accumulated Depreciation,-29114692.0,,-12239341.0
Gross PPE,56659743.0,42631086.0,84415418.0
Construction In Progress,6750856.0,,21398122.0
Other Properties,41427140.0,326549.0,55200081.0
Machinery Furniture Equipment,6467511.0,,6438228.0
Buildings And Improvements,1484644.0,,849395.0
Land And Improvements,529592.0,,529592.0
Properties,0.0,42304537.0,0.0
Current Assets,63854199.0,147428991.0,194664583.0
Other Current Assets,22450733.0,50975122.0,48337069.0
Current Deferred Assets,0.0,1517669.0,795797.0
Restricted Cash,,6557368.0,
Prepaid Assets,6112779.0,30049159.0,9188914.0
Inventory,7849479.0,23437790.0,12491133.0
Finished Goods,2381657.0,,1211679.0
Raw Materials,5467822.0,,11279454.0
Receivables,1154875.0,10985769.0,9047322.0
Other Receivables,195417.0,4538348.0,8945986.0
Duefrom Related Parties Current,949914.0,1447421.0,101336.0
Loans Receivable,,5000000.0,
Accounts Receivable,9544.0,,0.0
Cash Cash Equivalents And Short Term Investments,26286333.0,23906114.0,114804348.0
Cash And Cash Equivalents,26286333.0,23906114.0,114804348.0
Cash Financial,26286333.0,23906114.0,114804348.0
