,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,53331766.0,53331766.0,52993238.0,52993238.0,51954135.0,
Share Issued,53331766.0,53331766.0,52993238.0,52993238.0,51954135.0,
Total Debt,293000.0,838000.0,931000.0,1020000.0,1106000.0,
Tangible Book Value,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Invested Capital,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Working Capital,87185000.0,103812000.0,120145000.0,133704000.0,153740000.0,
Net Tangible Assets,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Capital Lease Obligations,293000.0,838000.0,931000.0,1020000.0,1106000.0,
Common Stock Equity,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Total Capitalization,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Total Equity Gross Minority Interest,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Stockholders Equity,87967000.0,104712000.0,120999000.0,140605000.0,160107000.0,
Gains Losses Not Affecting Retained Earnings,-15000.0,84000.0,91000.0,21000.0,84000.0,
Other Equity Adjustments,-15000.0,84000.0,91000.0,21000.0,84000.0,
Retained Earnings,-464492000.0,-446454000.0,-428417000.0,-407358000.0,-386148000.0,
Additional Paid In Capital,552474000.0,551082000.0,549325000.0,547942000.0,546171000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,8595000.0,11850000.0,12845000.0,12250000.0,10501000.0,
Total Non Current Liabilities Net Minority Interest,0.0,435000.0,541000.0,643000.0,742000.0,
Long Term Debt And Capital Lease Obligation,0.0,435000.0,541000.0,643000.0,742000.0,
Long Term Capital Lease Obligation,0.0,435000.0,541000.0,643000.0,742000.0,
Current Liabilities,8595000.0,11415000.0,12304000.0,11607000.0,9759000.0,
Current Debt And Capital Lease Obligation,293000.0,403000.0,390000.0,377000.0,364000.0,
Current Capital Lease Obligation,293000.0,403000.0,390000.0,377000.0,364000.0,
Pensionand Other Post Retirement Benefit Plans Current,2415000.0,4532000.0,3924000.0,3056000.0,2777000.0,
Payables And Accrued Expenses,5887000.0,6480000.0,7990000.0,8174000.0,6618000.0,
Current Accrued Expenses,4256000.0,3325000.0,4591000.0,5576000.0,3025000.0,
Payables,1631000.0,3155000.0,3399000.0,2598000.0,3593000.0,
Accounts Payable,1631000.0,3155000.0,3399000.0,2598000.0,3593000.0,
Total Assets,96562000.0,116562000.0,133844000.0,152855000.0,170608000.0,
Total Non Current Assets,782000.0,1335000.0,1395000.0,7544000.0,7109000.0,
Other Non Current Assets,296000.0,297000.0,249000.0,248000.0,237000.0,
Investments And Advances,,0.0,0.0,6032000.0,5435000.0,13843000.0
Investmentin Financial Assets,,0.0,0.0,6032000.0,5435000.0,13843000.0
Available For Sale Securities,,,,6032000.0,5435000.0,13843000.0
Net PPE,486000.0,1038000.0,1146000.0,1264000.0,1437000.0,
Accumulated Depreciation,-1360000.0,-1327000.0,-1294000.0,-1262000.0,-1291000.0,
Gross PPE,1846000.0,2365000.0,2440000.0,2526000.0,2728000.0,
Leases,80000.0,81000.0,66000.0,66000.0,66000.0,
Other Properties,283000.0,801000.0,891000.0,977000.0,1061000.0,
Machinery Furniture Equipment,1483000.0,1483000.0,1483000.0,1483000.0,1601000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,95780000.0,115227000.0,132449000.0,145311000.0,163499000.0,
Other Current Assets,2231000.0,2284000.0,3199000.0,3037000.0,3111000.0,
Restricted Cash,,,,,,0.0
Cash Cash Equivalents And Short Term Investments,93549000.0,112943000.0,129250000.0,142274000.0,160388000.0,
Other Short Term Investments,54419000.0,74960000.0,92913000.0,98147000.0,109047000.0,
Cash And Cash Equivalents,39130000.0,37983000.0,36337000.0,44127000.0,51341000.0,
