,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2024-12-31
Preferred Shares Number,3000.0,3000.0,3000.0,3000.0,3000.0
Ordinary Shares Number,21385638.0,21382521.0,21015559.0,20835210.0,20656457.0
Share Issued,21385638.0,21382521.0,21015559.0,20835210.0,20656457.0
Total Debt,535000.0,652000.0,768000.0,883000.0,1105000.0
Tangible Book Value,23442000.0,26779000.0,36588000.0,44581000.0,59782000.0
Invested Capital,28931000.0,32757000.0,43055000.0,51537000.0,96175000.0
Working Capital,-8470000.0,-6263000.0,2772000.0,10276000.0,20424000.0
Net Tangible Assets,23451000.0,26788000.0,36597000.0,44590000.0,59791000.0
Capital Lease Obligations,535000.0,652000.0,768000.0,883000.0,1105000.0
Common Stock Equity,28931000.0,32757000.0,43055000.0,51537000.0,96175000.0
Preferred Stock Equity,9000.0,9000.0,9000.0,9000.0,9000.0
Total Capitalization,28940000.0,32766000.0,43064000.0,51546000.0,96184000.0
Total Equity Gross Minority Interest,28940000.0,32766000.0,43064000.0,51546000.0,96184000.0
Stockholders Equity,28940000.0,32766000.0,43064000.0,51546000.0,96184000.0
Retained Earnings,9263000.0,13320000.0,23873000.0,32393000.0,78187000.0
Additional Paid In Capital,19647000.0,19416000.0,19161000.0,19123000.0,17967000.0
Capital Stock,30000.0,30000.0,30000.0,30000.0,30000.0
Common Stock,21000.0,21000.0,21000.0,21000.0,21000.0
Preferred Stock,9000.0,9000.0,9000.0,9000.0,9000.0
Total Liabilities Net Minority Interest,52251000.0,55199000.0,57237000.0,58293000.0,48611000.0
Total Non Current Liabilities Net Minority Interest,217000.0,430000.0,554000.0,677000.0,652000.0
Non Current Deferred Liabilities,175000.0,263000.0,263000.0,263000.0,
Non Current Deferred Taxes Liabilities,175000.0,263000.0,263000.0,263000.0,
Long Term Debt And Capital Lease Obligation,42000.0,167000.0,291000.0,414000.0,652000.0
Long Term Capital Lease Obligation,42000.0,167000.0,291000.0,414000.0,652000.0
Current Liabilities,52034000.0,54769000.0,56683000.0,57616000.0,47959000.0
Current Deferred Liabilities,689000.0,832000.0,995000.0,1108000.0,1156000.0
Current Deferred Revenue,689000.0,832000.0,995000.0,1108000.0,1156000.0
Current Debt And Capital Lease Obligation,493000.0,485000.0,477000.0,469000.0,453000.0
Current Capital Lease Obligation,493000.0,485000.0,477000.0,469000.0,453000.0
Payables And Accrued Expenses,50852000.0,53452000.0,55211000.0,56039000.0,46350000.0
Current Accrued Expenses,7447000.0,8002000.0,10809000.0,10900000.0,10922000.0
Payables,43405000.0,45450000.0,44402000.0,45139000.0,35428000.0
Dividends Payable,0.0,,,,
Total Tax Payable,22499000.0,25150000.0,25283000.0,25098000.0,24483000.0
Income Tax Payable,20000.0,0.0,0.0,104000.0,
Accounts Payable,20906000.0,20300000.0,19119000.0,20041000.0,10945000.0
Total Assets,81191000.0,87965000.0,100301000.0,109839000.0,144795000.0
Total Non Current Assets,37627000.0,39459000.0,40846000.0,41946000.0,76412000.0
Non Current Deferred Assets,,,,,5217000.0
Non Current Deferred Taxes Assets,,,,,5217000.0
Investments And Advances,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0
Other Investments,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0
Goodwill And Other Intangible Assets,5489000.0,5978000.0,6467000.0,6956000.0,36393000.0
Other Intangible Assets,5489000.0,5978000.0,6467000.0,6956000.0,9735000.0
Goodwill,0.0,0.0,0.0,0.0,26658000.0
Net PPE,26838000.0,28181000.0,29079000.0,29690000.0,29502000.0
Accumulated Depreciation,-31912000.0,,,,
Gross PPE,58750000.0,28181000.0,29079000.0,29690000.0,29502000.0
Other Properties,512000.0,28181000.0,29079000.0,29690000.0,29502000.0
Machinery Furniture Equipment,35028000.0,,,,
Buildings And Improvements,19510000.0,,,,
Land And Improvements,3700000.0,,,,
Properties,0.0,,,,
Current Assets,43564000.0,48506000.0,59455000.0,67892000.0,68383000.0
Other Current Assets,6378000.0,7569000.0,6361000.0,6500000.0,3888000.0
Prepaid Assets,258000.0,258000.0,263000.0,299000.0,340000.0
Inventory,13608000.0,12206000.0,14768000.0,18361000.0,11795000.0
Other Inventories,13608000.0,,,,
Receivables,1908000.0,1559000.0,1965000.0,1605000.0,2259000.0
Accounts Receivable,1908000.0,1559000.0,1965000.0,1605000.0,2259000.0
Allowance For Doubtful Accounts Receivable,-25000.0,-24000.0,-32000.0,-223000.0,-88000.0
Gross Accounts Receivable,1933000.0,1583000.0,1997000.0,1828000.0,2347000.0
Cash Cash Equivalents And Short Term Investments,21412000.0,26914000.0,36098000.0,41127000.0,50101000.0
Cash And Cash Equivalents,21412000.0,26914000.0,36098000.0,41127000.0,50101000.0
