,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,23000000.0,23000000.0,20000000.0
Share Issued,23000000.0,23000000.0,20000000.0
Net Debt,,,47945.0
Total Debt,,,47945.0
Tangible Book Value,170672742.0,167783089.0,-95.0
Invested Capital,170672742.0,167783089.0,47850.0
Working Capital,827802.0,1101291.0,-37620.0
Net Tangible Assets,170672742.0,167783089.0,-95.0
Common Stock Equity,170672742.0,167783089.0,-95.0
Total Capitalization,170672742.0,167783089.0,-95.0
Total Equity Gross Minority Interest,170672742.0,167783089.0,-95.0
Stockholders Equity,170672742.0,167783089.0,-95.0
Retained Earnings,-5177280.0,-4868650.0,-25095.0
Additional Paid In Capital,0.0,0.0,24425.0
Capital Stock,175850022.0,172651739.0,575.0
Common Stock,175850022.0,172651739.0,575.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6122665.0,6125931.0,62620.0
Total Non Current Liabilities Net Minority Interest,6037500.0,6037500.0,0.0
Non Current Deferred Liabilities,6037500.0,6037500.0,
Current Liabilities,85165.0,88431.0,62620.0
Current Debt And Capital Lease Obligation,,,47945.0
Current Debt,,,47945.0
Other Current Borrowings,,,47945.0
Payables And Accrued Expenses,85165.0,88431.0,14675.0
Current Accrued Expenses,75000.0,75000.0,14675.0
Payables,10165.0,13431.0,
Accounts Payable,10165.0,13431.0,
Total Assets,176795407.0,173909020.0,62525.0
Total Non Current Assets,175882440.0,172719298.0,37525.0
Other Non Current Assets,175849447.0,172651164.0,
Non Current Prepaid Assets,32993.0,68134.0,
Non Current Deferred Assets,,,37525.0
Current Assets,912967.0,1189722.0,25000.0
Prepaid Assets,142590.0,91594.0,25000.0
Cash Cash Equivalents And Short Term Investments,770377.0,1098128.0,
Cash And Cash Equivalents,770377.0,1098128.0,
Cash Financial,770377.0,1098128.0,
