,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,41375026.0,41466227.0,41465437.0,41468098.0,41368828.0,
Share Issued,41375026.0,41466227.0,41465437.0,41468098.0,41368828.0,
Total Debt,-2681000.0,-2755000.0,15097000.0,14913000.0,14731000.0,
Tangible Book Value,1188215000.0,1158186000.0,1106047000.0,1057510000.0,1008038000.0,
Invested Capital,1680269000.0,1651413000.0,1618420000.0,1571093000.0,1522907000.0,
Net Tangible Assets,1188215000.0,1158186000.0,1106047000.0,1057510000.0,1008038000.0,
Common Stock Equity,1682950000.0,1654168000.0,1603323000.0,1556180000.0,1508176000.0,
Total Capitalization,1680269000.0,1651413000.0,1618420000.0,1571093000.0,1522907000.0,
Total Equity Gross Minority Interest,1682950000.0,1654168000.0,1603323000.0,1556180000.0,1508176000.0,
Stockholders Equity,1682950000.0,1654168000.0,1603323000.0,1556180000.0,1508176000.0,
Gains Losses Not Affecting Retained Earnings,-152112000.0,-149375000.0,-193395000.0,-229518000.0,-246628000.0,
Other Equity Adjustments,-152112000.0,-149375000.0,-193395000.0,-229518000.0,-246628000.0,
Retained Earnings,866387000.0,829659000.0,823483000.0,812657000.0,783630000.0,
Capital Stock,968675000.0,973884000.0,973235000.0,973041000.0,971174000.0,
Common Stock,968675000.0,973884000.0,973235000.0,973041000.0,971174000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,11264784000.0,11014171000.0,11146940000.0,11052085000.0,10928069000.0,
Preferred Securities Outside Stock Equity,77324000.0,77324000.0,77324000.0,77324000.0,77324000.0,
Long Term Debt And Capital Lease Obligation,-2681000.0,-2755000.0,15097000.0,14913000.0,14731000.0,
Long Term Debt,-2681000.0,-2755000.0,15097000.0,14913000.0,14731000.0,
Payables And Accrued Expenses,3733000.0,3747000.0,4436000.0,4340000.0,4935000.0,
Payables,3733000.0,3747000.0,4436000.0,4340000.0,4935000.0,
Accounts Payable,3733000.0,3747000.0,4436000.0,4340000.0,4935000.0,
Total Assets,12947734000.0,12668339000.0,12750263000.0,12608265000.0,12436245000.0,
Investments And Advances,2491035000.0,2561655000.0,2680401000.0,2661236000.0,2582781000.0,
Held To Maturity Securities,10844000.0,513099000.0,6015000.0,510370000.0,512642000.0,
Available For Sale Securities,183563000.0,1895709000.0,164821000.0,149239000.0,159055000.0,
Goodwill And Other Intangible Assets,494735000.0,495982000.0,497276000.0,498670000.0,500138000.0,
Other Intangible Assets,15985000.0,17232000.0,18526000.0,19920000.0,21388000.0,
Goodwill,478750000.0,478750000.0,478750000.0,478750000.0,478750000.0,
Net PPE,139374000.0,139125000.0,141441000.0,141661000.0,141954000.0,
Accumulated Depreciation,,-77039000.0,,,,-73288000.0
Gross PPE,,216164000.0,,,,216747000.0
Leases,,3462000.0,,,,1906000.0
Other Properties,,2447000.0,,,,2460000.0
Machinery Furniture Equipment,,36814000.0,,,,35696000.0
Buildings And Improvements,,122969000.0,,,,125632000.0
Land And Improvements,,50472000.0,,,,51053000.0
Receivables,37296000.0,39206000.0,35986000.0,36681000.0,35452000.0,
Accounts Receivable,37296000.0,39206000.0,35986000.0,36681000.0,35452000.0,
Other Short Term Investments,2296628000.0,152847000.0,2515580000.0,2001627000.0,1911084000.0,
Cash And Cash Equivalents,597991000.0,309595000.0,597975000.0,711286000.0,772441000.0,
Cash Financial,135176000.0,146759000.0,138369000.0,139486000.0,149781000.0,
Cash Cash Equivalents And Federal Funds Sold,597991000.0,309595000.0,597975000.0,711286000.0,772441000.0,
