,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,734000000.0,743000000.0,742900000.0,765416456.0,769241032.0,,
Share Issued,734000000.0,743000000.0,742900000.0,765416456.0,769241032.0,,
Total Debt,496800000.0,996300000.0,995900000.0,995300000.0,994900000.0,,
Tangible Book Value,645300000.0,882800000.0,366600000.0,1678200000.0,1605500000.0,,
Invested Capital,1486500000.0,2233800000.0,1731000000.0,3055700000.0,2957800000.0,,
Working Capital,709100000.0,866200000.0,127400000.0,1569200000.0,1714800000.0,,
Net Tangible Assets,645300000.0,882800000.0,366600000.0,1678200000.0,1605500000.0,,
Common Stock Equity,989700000.0,1237500000.0,735100000.0,2060400000.0,1962900000.0,,
Total Capitalization,1486500000.0,1734100000.0,1231600000.0,2556700000.0,2459100000.0,,
Total Equity Gross Minority Interest,989700000.0,1237500000.0,735100000.0,2060400000.0,1962900000.0,,
Stockholders Equity,989700000.0,1237500000.0,735100000.0,2060400000.0,1962900000.0,,
Gains Losses Not Affecting Retained Earnings,-27700000.0,-25400000.0,-21800000.0,-20700000.0,-22900000.0,,
Other Equity Adjustments,-27700000.0,-25400000.0,-21800000.0,-20700000.0,-22900000.0,,
Retained Earnings,-782000000.0,-507900000.0,-958500000.0,364400000.0,316300000.0,,
Additional Paid In Capital,1798700000.0,1770100000.0,1714700000.0,1715900000.0,1668700000.0,,
Capital Stock,700000.0,700000.0,700000.0,800000.0,800000.0,,
Common Stock,700000.0,700000.0,700000.0,800000.0,800000.0,,
Total Liabilities Net Minority Interest,8893800000.0,9151700000.0,8626200000.0,8581000000.0,8444100000.0,,
Total Non Current Liabilities Net Minority Interest,4270300000.0,4117700000.0,3840100000.0,3803900000.0,3716300000.0,,
Other Non Current Liabilities,148300000.0,141300000.0,153700000.0,152500000.0,141100000.0,,
Non Current Deferred Liabilities,3625200000.0,3479800000.0,3189900000.0,3155100000.0,3079000000.0,,
Non Current Deferred Revenue,3625200000.0,3479800000.0,3189900000.0,3155100000.0,3079000000.0,,
Long Term Debt And Capital Lease Obligation,496800000.0,496600000.0,496500000.0,496300000.0,496200000.0,,
Long Term Debt,496800000.0,496600000.0,496500000.0,496300000.0,496200000.0,,
Current Liabilities,4623500000.0,5034000000.0,4786100000.0,4777100000.0,4727800000.0,,
Current Deferred Liabilities,3726300000.0,3636000000.0,3460500000.0,3412500000.0,3339400000.0,,
Current Deferred Revenue,3726300000.0,3636000000.0,3460500000.0,3412500000.0,3339400000.0,,
Current Debt And Capital Lease Obligation,,499700000.0,499400000.0,499000000.0,498700000.0,,
Current Debt,,499700000.0,499400000.0,499000000.0,498700000.0,,
Other Current Borrowings,,499700000.0,499400000.0,499000000.0,498700000.0,,
