,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,1034715.0,604534.0,409783.0,373545.0,138503.0,
Share Issued,1034715.0,604534.0,409783.0,373545.0,138503.0,
Total Debt,97032.0,120211.0,148565.0,171966.0,187374.0,
Tangible Book Value,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Invested Capital,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Working Capital,2553541.0,4344405.0,2203946.0,3707491.0,2255505.0,
Net Tangible Assets,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Capital Lease Obligations,97032.0,120211.0,148565.0,171966.0,187374.0,
Common Stock Equity,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Total Capitalization,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Total Equity Gross Minority Interest,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Stockholders Equity,4181195.0,5975289.0,3692782.0,5290231.0,3866376.0,
Retained Earnings,-43436508.0,-41517267.0,-40087455.0,-38489823.0,-36533219.0,
Additional Paid In Capital,47617600.0,47492496.0,43780073.0,43779905.0,40399540.0,
Capital Stock,103.0,60.0,164.0,149.0,55.0,
Common Stock,103.0,60.0,164.0,149.0,55.0,
Total Liabilities Net Minority Interest,1417408.0,1143948.0,1197476.0,1113027.0,1411631.0,
Total Non Current Liabilities Net Minority Interest,3489.0,24751.0,48563.0,71964.0,94954.0,
Other Non Current Liabilities,3489.0,4540.0,,,7582.0,8567.0
Long Term Debt And Capital Lease Obligation,0.0,20211.0,48563.0,71964.0,87372.0,
Long Term Capital Lease Obligation,0.0,20211.0,48563.0,71964.0,87372.0,
Current Liabilities,1413919.0,1119197.0,1148913.0,1041063.0,1316677.0,
Current Debt And Capital Lease Obligation,97032.0,100000.0,100002.0,100002.0,100002.0,
Current Capital Lease Obligation,97032.0,100000.0,100002.0,100002.0,100002.0,
Pensionand Other Post Retirement Benefit Plans Current,214340.0,,,,,
Payables And Accrued Expenses,1102547.0,1019197.0,1048911.0,941061.0,1216675.0,
Current Accrued Expenses,842259.0,804942.0,819675.0,764170.0,697151.0,
Payables,260288.0,214255.0,229236.0,176891.0,519524.0,
Total Tax Payable,40000.0,,68074.0,68074.0,,
Accounts Payable,220288.0,214255.0,161162.0,108817.0,519524.0,
Total Assets,5598603.0,7119237.0,4890258.0,6403258.0,5278007.0,
Total Non Current Assets,1631143.0,1655635.0,1537399.0,1654704.0,1705825.0,
Other Non Current Assets,10832.0,7905.0,8727.0,22164.0,34435.0,
Net PPE,1620311.0,1647730.0,1528672.0,1632540.0,1671390.0,
Accumulated Depreciation,-172380.0,-144617.0,-119490.0,-219273.0,-212826.0,
Gross PPE,1792691.0,1792347.0,1648162.0,1851813.0,1884216.0,
Leases,43231.0,43231.0,43231.0,43231.0,43231.0,
Construction In Progress,1285423.0,1279173.0,1351179.0,1351179.0,1351179.0,
Other Properties,331366.0,353161.0,134683.0,328951.0,349564.0,
Machinery Furniture Equipment,132671.0,116782.0,119069.0,128452.0,140242.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,3967460.0,5463602.0,3352859.0,4748554.0,3572182.0,
Other Current Assets,,,69550.0,94014.0,103008.0,85818.0
Assets Held For Sale Current,13065.0,22770.0,35670.0,,,0.0
Current Deferred Assets,,,101170.0,,,0.0
Prepaid Assets,269938.0,275957.0,64201.0,211464.0,353071.0,
Cash Cash Equivalents And Short Term Investments,3684457.0,5164875.0,3082268.0,4443076.0,3116103.0,
Cash And Cash Equivalents,3684457.0,5164875.0,3082268.0,4443076.0,3116103.0,
