,2025-12-31,2024-12-31
Ordinary Shares Number,29841828.0,27986235.0
Share Issued,29841828.0,27986235.0
Total Debt,28847450.0,31650353.0
Tangible Book Value,54453178.0,57161514.0
Invested Capital,84021575.0,88640451.0
Working Capital,35062418.0,36869499.0
Net Tangible Assets,54453178.0,57161514.0
Capital Lease Obligations,2680983.0,3700575.0
Common Stock Equity,57855108.0,60690673.0
Total Capitalization,57855108.0,60690673.0
Total Equity Gross Minority Interest,60180229.0,62659871.0
Minority Interest,2325121.0,1969198.0
Stockholders Equity,57855108.0,60690673.0
Gains Losses Not Affecting Retained Earnings,3446818.0,1522990.0
Other Equity Adjustments,3446818.0,1522990.0
Retained Earnings,-7525036.0,-650193.0
Additional Paid In Capital,61930342.0,59815077.0
Capital Stock,2984.0,2799.0
Common Stock,2984.0,2799.0
Total Liabilities Net Minority Interest,56227693.0,56757260.0
Total Non Current Liabilities Net Minority Interest,5622955.0,6777857.0
Other Non Current Liabilities,918611.0,880076.0
Tradeand Other Payables Non Current,4004545.0,3696355.0
Non Current Deferred Liabilities,145500.0,354649.0
Non Current Deferred Taxes Liabilities,145500.0,354649.0
Long Term Debt And Capital Lease Obligation,554299.0,1846777.0
Long Term Capital Lease Obligation,554299.0,1846777.0
Current Liabilities,50604738.0,49979403.0
Current Deferred Liabilities,4909035.0,3015923.0
Current Deferred Revenue,4909035.0,3015923.0
Current Debt And Capital Lease Obligation,28293151.0,29803576.0
Current Capital Lease Obligation,2126684.0,1853798.0
Current Debt,26166467.0,27949778.0
Line Of Credit,26166467.0,27949778.0
Payables And Accrued Expenses,17402552.0,17159904.0
Current Accrued Expenses,12580093.0,13683725.0
Payables,4822459.0,3476179.0
Dueto Related Parties Current,61208.0,20324.0
Total Tax Payable,2270979.0,1906938.0
Accounts Payable,2490272.0,1548917.0
Total Assets,116407922.0,119417131.0
Total Non Current Assets,30740766.0,32568229.0
Other Non Current Assets,332357.0,1005886.0
Non Current Deferred Assets,5964.0,666720.0
Non Current Deferred Taxes Assets,5964.0,666720.0
Duefrom Related Parties Non Current,2263799.0,2270249.0
Non Current Accounts Receivable,2263799.0,2270249.0
Investments And Advances,1687752.0,692385.0
Goodwill And Other Intangible Assets,3401930.0,3529159.0
Other Intangible Assets,1981780.0,2067127.0
Goodwill,1420150.0,1462032.0
Net PPE,23048964.0,24403830.0
Gross PPE,23048964.0,24403830.0
Other Properties,23048964.0,24403830.0
Current Assets,85667156.0,86848902.0
Other Current Assets,8866524.0,4285476.0
Restricted Cash,,0.0
Receivables,47461685.0,45293598.0
Duefrom Related Parties Current,4642400.0,4899451.0
Accounts Receivable,42819285.0,40394147.0
Cash Cash Equivalents And Short Term Investments,29338947.0,37269828.0
Other Short Term Investments,916852.0,1643691.0
Cash And Cash Equivalents,28422095.0,35626137.0
