,2026-03-31,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,48778674.0,48778674.0,48778674.0,48778674.0
Share Issued,48778674.0,48778674.0,48778674.0,48778674.0
Net Debt,3547000.0,,1212000.0,
Total Debt,205701000.0,46010000.0,48668000.0,4842000.0
Tangible Book Value,3950000.0,7844000.0,9240000.0,7122000.0
Invested Capital,21004000.0,14402000.0,14408000.0,7493000.0
Working Capital,-71495000.0,-20965000.0,-13700000.0,-1417000.0
Net Tangible Assets,3950000.0,7844000.0,9240000.0,7122000.0
Capital Lease Obligations,188913000.0,39744000.0,43848000.0,4842000.0
Common Stock Equity,4216000.0,8136000.0,9588000.0,7493000.0
Total Capitalization,4216000.0,14160000.0,14348000.0,7493000.0
Total Equity Gross Minority Interest,4216000.0,8136000.0,9588000.0,7493000.0
Stockholders Equity,4216000.0,8136000.0,9588000.0,7493000.0
Retained Earnings,-21157000.0,-17039000.0,-15382000.0,-765000.0
Additional Paid In Capital,14191000.0,13993000.0,13788000.0,568000.0
Capital Stock,11182000.0,11182000.0,11182000.0,7690000.0
Common Stock,11182000.0,11182000.0,11182000.0,7690000.0
Total Liabilities Net Minority Interest,259882000.0,69298000.0,53524000.0,5824000.0
Total Non Current Liabilities Net Minority Interest,157945000.0,28659000.0,31779000.0,3241000.0
Non Current Deferred Liabilities,19614000.0,,,
Non Current Deferred Revenue,19614000.0,,,
Long Term Debt And Capital Lease Obligation,138331000.0,28659000.0,31779000.0,3241000.0
Long Term Capital Lease Obligation,138331000.0,22635000.0,27019000.0,3241000.0
Long Term Debt,,6024000.0,4760000.0,
Current Liabilities,101937000.0,40639000.0,21745000.0,2583000.0
Other Current Liabilities,1585000.0,981000.0,,
Current Deferred Liabilities,21477000.0,15426000.0,2507000.0,424000.0
Current Deferred Revenue,21477000.0,15426000.0,2507000.0,424000.0
Current Debt And Capital Lease Obligation,67370000.0,17351000.0,16889000.0,1601000.0
Current Capital Lease Obligation,50582000.0,17109000.0,16829000.0,1601000.0
Current Debt,16788000.0,242000.0,60000.0,
Other Current Borrowings,16788000.0,242000.0,60000.0,
Pensionand Other Post Retirement Benefit Plans Current,413000.0,248000.0,116000.0,122000.0
Payables And Accrued Expenses,11092000.0,6633000.0,2233000.0,436000.0
Current Accrued Expenses,,248000.0,116000.0,122000.0
Payables,11092000.0,6633000.0,2233000.0,436000.0
Other Payable,174000.0,222000.0,438000.0,359000.0
Total Tax Payable,6000.0,6000.0,6000.0,0.0
Accounts Payable,10912000.0,6405000.0,1789000.0,77000.0
Total Assets,264098000.0,77434000.0,63112000.0,13317000.0
Total Non Current Assets,233656000.0,57760000.0,55067000.0,12151000.0
Non Current Prepaid Assets,1115000.0,,1509000.0,
Goodwill And Other Intangible Assets,266000.0,292000.0,348000.0,371000.0
Other Intangible Assets,266000.0,292000.0,348000.0,371000.0
Net PPE,232275000.0,57468000.0,53210000.0,11780000.0
Accumulated Depreciation,-5397000.0,-4281000.0,-3595000.0,-2382000.0
Gross PPE,237672000.0,61749000.0,56805000.0,14162000.0
Other Properties,215909000.0,50696000.0,46236000.0,4877000.0
Machinery Furniture Equipment,21763000.0,11053000.0,10569000.0,9285000.0
Current Assets,30442000.0,19674000.0,8045000.0,1166000.0
Other Current Assets,632000.0,131000.0,29000.0,29000.0
Current Deferred Assets,1662000.0,1002000.0,826000.0,0.0
Prepaid Assets,3428000.0,6187000.0,3295000.0,549000.0
Receivables,11479000.0,2607000.0,287000.0,253000.0
Accounts Receivable,11479000.0,2607000.0,287000.0,253000.0
Cash Cash Equivalents And Short Term Investments,13241000.0,9747000.0,3608000.0,335000.0
Cash And Cash Equivalents,13241000.0,9747000.0,3608000.0,335000.0
Cash Financial,13241000.0,9747000.0,3608000.0,335000.0
