,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,19876500.0,19614000.0,19614000.0
Share Issued,19876500.0,19614000.0,19614000.0
Total Debt,12703650.0,236313.0,140088.0
Tangible Book Value,9817546.0,3301458.0,1900201.0
Invested Capital,22356389.0,3392586.0,1947664.0
Working Capital,9678590.0,2663522.0,1745572.0
Net Tangible Assets,9817546.0,3301458.0,1900201.0
Capital Lease Obligations,215152.0,200065.0,92625.0
Common Stock Equity,9867891.0,3356338.0,1900201.0
Total Capitalization,9867891.0,3358942.0,1917928.0
Total Equity Gross Minority Interest,9867891.0,3356338.0,1900201.0
Stockholders Equity,9867891.0,3356338.0,1900201.0
Other Equity Interest,,-280800.0,-1000.0
Gains Losses Not Affecting Retained Earnings,52668.0,258705.0,-17274.0
Other Equity Adjustments,52668.0,258705.0,-17274.0
Retained Earnings,2296319.0,2133513.0,1747875.0
Additional Paid In Capital,7517529.0,1243625.0,169600.0
Capital Stock,1375.0,1295.0,1000.0
Common Stock,1375.0,1295.0,1000.0
Total Liabilities Net Minority Interest,18347506.0,3238160.0,2012430.0
Total Non Current Liabilities Net Minority Interest,126090.0,145706.0,90407.0
Long Term Debt And Capital Lease Obligation,126090.0,145706.0,90407.0
Long Term Capital Lease Obligation,126090.0,143102.0,72680.0
Long Term Debt,,2604.0,17727.0
Current Liabilities,18221416.0,3092454.0,1922023.0
Current Deferred Liabilities,67991.0,25849.0,23316.0
Current Deferred Revenue,67991.0,25849.0,23316.0
Current Debt And Capital Lease Obligation,12577560.0,90607.0,49681.0
Current Capital Lease Obligation,89062.0,56963.0,19945.0
Current Debt,12488498.0,33644.0,29736.0
Other Current Borrowings,12488498.0,33644.0,29736.0
Payables And Accrued Expenses,5575865.0,2975998.0,1849026.0
Current Accrued Expenses,144970.0,74980.0,3440.0
Payables,5430895.0,2901018.0,1845586.0
Dueto Related Parties Current,4812762.0,1485034.0,1031203.0
Total Tax Payable,502077.0,600695.0,480243.0
Accounts Payable,116056.0,815289.0,334140.0
Total Assets,28215397.0,6594498.0,3912631.0
Total Non Current Assets,315391.0,838522.0,245036.0
Non Current Deferred Assets,0.0,533184.0,150151.0
Goodwill And Other Intangible Assets,50345.0,54880.0,0.0
Net PPE,265046.0,250458.0,94885.0
Gross PPE,265046.0,250458.0,94885.0
Other Properties,265046.0,250458.0,94885.0
Current Assets,27900006.0,5755976.0,3667595.0
Prepaid Assets,3278397.0,638870.0,244242.0
Inventory,2789445.0,2894682.0,2650957.0
Finished Goods,1987378.0,2894682.0,1953490.0
Raw Materials,802067.0,,697467.0
Receivables,6007258.0,1397081.0,717644.0
Other Receivables,2018044.0,37334.0,
Taxes Receivable,,,0.0
Accounts Receivable,3989214.0,1359747.0,717644.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,0.0
Gross Accounts Receivable,3989214.0,1359747.0,717644.0
Cash Cash Equivalents And Short Term Investments,15824906.0,825343.0,54752.0
Cash And Cash Equivalents,15824906.0,825343.0,54752.0
