,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,29725000.0,29500000.0,29500000.0
Share Issued,29725000.0,29500000.0,29500000.0
Total Debt,192750.0,61480.0,84826.0
Tangible Book Value,12491867.0,6703428.0,6374531.0
Invested Capital,12573647.0,6703428.0,6374531.0
Working Capital,8149425.0,6436602.0,6123453.0
Net Tangible Assets,12491867.0,6703428.0,6374531.0
Capital Lease Obligations,110970.0,61480.0,84826.0
Common Stock Equity,12491867.0,6703428.0,6374531.0
Total Capitalization,12491867.0,6703428.0,6374531.0
Total Equity Gross Minority Interest,12491867.0,6703428.0,6374531.0
Stockholders Equity,12491867.0,6703428.0,6374531.0
Other Equity Interest,-3.0,-3.0,-3.0
Retained Earnings,7515999.0,6621740.0,6292843.0
Additional Paid In Capital,4975868.0,81688.0,81688.0
Capital Stock,3.0,3.0,3.0
Common Stock,3.0,3.0,3.0
Total Liabilities Net Minority Interest,2560618.0,3582742.0,3616270.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0
Current Liabilities,2560618.0,3582742.0,3616270.0
Other Current Liabilities,72597.0,170650.0,137162.0
Current Deferred Liabilities,663369.0,610192.0,303673.0
Current Deferred Revenue,663369.0,610192.0,303673.0
Current Debt And Capital Lease Obligation,192750.0,61480.0,84826.0
Current Capital Lease Obligation,110970.0,61480.0,84826.0
Current Debt,81780.0,,
Other Current Borrowings,81780.0,,
Payables And Accrued Expenses,1631902.0,2740420.0,3090609.0
Payables,1631902.0,2740420.0,3090609.0
Other Payable,36031.0,49931.0,63247.0
Dueto Related Parties Current,514761.0,34477.0,39566.0
Total Tax Payable,241608.0,140567.0,111843.0
Income Tax Payable,239219.0,140567.0,109454.0
Accounts Payable,839502.0,2515445.0,2875953.0
Total Assets,15052485.0,10286170.0,9990801.0
Total Non Current Assets,4342442.0,266826.0,251078.0
Non Current Deferred Assets,47495.0,20436.0,13963.0
Non Current Deferred Taxes Assets,47495.0,20436.0,13963.0
Investments And Advances,2528278.0,,0.0
Investmentin Financial Assets,2528278.0,,0.0
Held To Maturity Securities,2528278.0,,0.0
Net PPE,1766669.0,246390.0,237115.0
Accumulated Depreciation,-402730.0,-336970.0,-333592.0
Gross PPE,2169399.0,583360.0,570707.0
Other Properties,209490.0,157283.0,177512.0
Machinery Furniture Equipment,1959909.0,426077.0,393195.0
Current Assets,10710043.0,10019344.0,9739723.0
Other Current Assets,,43829.0,
Current Deferred Assets,0.0,818827.0,619238.0
Restricted Cash,298434.0,298434.0,298434.0
Prepaid Assets,1171721.0,483596.0,406992.0
Receivables,6371750.0,7339032.0,7428291.0
Receivables Adjustments Allowances,-25703.0,-25702.0,-28245.0
Accrued Interest Receivable,31692.0,,0.0
Loans Receivable,2180716.0,2617662.0,2548973.0
Accounts Receivable,4185045.0,4747072.0,4907563.0
Allowance For Doubtful Accounts Receivable,-528360.0,-227825.0,-155642.0
Gross Accounts Receivable,4713405.0,4974897.0,5063205.0
Cash Cash Equivalents And Short Term Investments,2868138.0,1035626.0,986768.0
Cash And Cash Equivalents,2868138.0,1035626.0,986768.0
