,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,123574974.0,130545236.0,131393994.0,132506031.0,134048900.0,,
Share Issued,123574974.0,130545236.0,131393994.0,132506031.0,134048900.0,,
Net Debt,31831000.0,65414000.0,98472000.0,67779000.0,53940000.0,,
Total Debt,379477000.0,371149000.0,371101000.0,370848000.0,370410000.0,,
Tangible Book Value,386204000.0,443962000.0,437999000.0,457656000.0,462104000.0,,
Invested Capital,929858000.0,990085000.0,987436000.0,967503000.0,952731000.0,,
Working Capital,236100000.0,300665000.0,288475000.0,659359000.0,663317000.0,,
Net Tangible Assets,386204000.0,443962000.0,437999000.0,457656000.0,462104000.0,,
Capital Lease Obligations,19246000.0,11379000.0,11791000.0,11999000.0,12021000.0,,
Common Stock Equity,569627000.0,630315000.0,628126000.0,608654000.0,594342000.0,,
Total Capitalization,569627000.0,630315000.0,628126000.0,967503000.0,952731000.0,,
Total Equity Gross Minority Interest,569627000.0,630315000.0,628126000.0,608654000.0,594342000.0,,
Stockholders Equity,569627000.0,630315000.0,628126000.0,608654000.0,594342000.0,,
Gains Losses Not Affecting Retained Earnings,139000.0,754000.0,867000.0,724000.0,548000.0,,
Other Equity Adjustments,139000.0,754000.0,867000.0,724000.0,548000.0,,
Retained Earnings,68410000.0,36949000.0,21315000.0,-8020000.0,-40746000.0,,
Additional Paid In Capital,501066000.0,592599000.0,605931000.0,615937000.0,634527000.0,,
Capital Stock,12000.0,13000.0,13000.0,13000.0,13000.0,,
Common Stock,12000.0,13000.0,13000.0,13000.0,13000.0,,
Total Liabilities Net Minority Interest,672325000.0,669265000.0,683083000.0,653062000.0,645724000.0,,
Total Non Current Liabilities Net Minority Interest,25124000.0,19097000.0,22607000.0,373438000.0,371028000.0,,
Other Non Current Liabilities,9927000.0,9390000.0,12476000.0,4238000.0,2254000.0,,
Long Term Debt And Capital Lease Obligation,15197000.0,9707000.0,10131000.0,369200000.0,368774000.0,,
Long Term Capital Lease Obligation,15197000.0,9707000.0,10131000.0,10351000.0,10385000.0,,
Long Term Debt,,,,358849000.0,358389000.0,357928000.0,357468000.0
Current Liabilities,647201000.0,650168000.0,660476000.0,279624000.0,274696000.0,,
Other Current Liabilities,1174000.0,1493000.0,1227000.0,823000.0,638000.0,,
Current Deferred Liabilities,8199000.0,7765000.0,7943000.0,7802000.0,7496000.0,,
Current Deferred Revenue,8199000.0,7765000.0,7943000.0,7802000.0,7496000.0,,
Current Debt And Capital Lease Obligation,364280000.0,361442000.0,360970000.0,1648000.0,1636000.0,,
Current Capital Lease Obligation,4049000.0,1672000.0,1660000.0,1648000.0,1636000.0,,
Current Debt,360231000.0,359770000.0,359310000.0,,,,
Other Current Borrowings,360231000.0,359770000.0,359310000.0,,,,
Pensionand Other Post Retirement Benefit Plans Current,16185000.0,51858000.0,39435000.0,25910000.0,14170000.0,,
Payables And Accrued Expenses,257363000.0,227610000.0,250901000.0,243441000.0,250756000.0,,
Current Accrued Expenses,18508000.0,19285000.0,18360000.0,17996000.0,16075000.0,,
Payables,238855000.0,208325000.0,232541000.0,225445000.0,234681000.0,,
Other Payable,203685000.0,180752000.0,211373000.0,212033000.0,215942000.0,,
Total Tax Payable,24078000.0,19715000.0,12654000.0,12385000.0,14624000.0,,
Accounts Payable,11092000.0,7858000.0,8514000.0,1027000.0,4115000.0,,
Total Assets,1241952000.0,1299580000.0,1311209000.0,1261716000.0,1240066000.0,,
Total Non Current Assets,358651000.0,348747000.0,362258000.0,322733000.0,302053000.0,,
Other Non Current Assets,1892000.0,1467000.0,1505000.0,1544000.0,1576000.0,,
Non Current Deferred Assets,111402000.0,111495000.0,125065000.0,126715000.0,127762000.0,,
Non Current Deferred Taxes Assets,111402000.0,111495000.0,125065000.0,126715000.0,127762000.0,,
Goodwill And Other Intangible Assets,183423000.0,186353000.0,190127000.0,150998000.0,132238000.0,,
Other Intangible Assets,34231000.0,37161000.0,39656000.0,9525000.0,11174000.0,,
Goodwill,149192000.0,149192000.0,150471000.0,141473000.0,121064000.0,,
Net PPE,61934000.0,49432000.0,45561000.0,43476000.0,40477000.0,,
Accumulated Depreciation,-61435000.0,-55501000.0,-50903000.0,-46481000.0,-46907000.0,,
Gross PPE,123369000.0,104933000.0,96464000.0,89957000.0,87384000.0,,
Leases,8609000.0,7755000.0,7654000.0,7515000.0,8683000.0,,
Other Properties,12656000.0,5011000.0,5188000.0,5367000.0,5550000.0,,
Machinery Furniture Equipment,102104000.0,92167000.0,83622000.0,77075000.0,73151000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,883301000.0,950833000.0,948951000.0,938983000.0,938013000.0,,
Other Current Assets,23971000.0,21064000.0,18048000.0,21141000.0,22086000.0,,
Restricted Cash,203685000.0,180752000.0,211373000.0,212033000.0,215942000.0,,
Receivables,75911000.0,76236000.0,76433000.0,71230000.0,77917000.0,,
Accounts Receivable,75911000.0,76236000.0,76433000.0,71230000.0,77917000.0,,
Allowance For Doubtful Accounts Receivable,-6329000.0,-5919000.0,-6485000.0,-5325000.0,-5326000.0,,
Gross Accounts Receivable,82240000.0,82155000.0,82918000.0,76555000.0,83243000.0,,
Cash Cash Equivalents And Short Term Investments,579734000.0,672781000.0,643097000.0,634579000.0,622068000.0,,
Other Short Term Investments,251334000.0,378425000.0,382259000.0,343509000.0,317619000.0,,
Cash And Cash Equivalents,328400000.0,294356000.0,260838000.0,291070000.0,304449000.0,,
