,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,56282357.0,56282357.0,
Share Issued,56282357.0,56282357.0,
Net Debt,66673.0,,
Total Debt,69455.0,,
Tangible Book Value,-315353.0,202411.0,273929.0
Invested Capital,231227.0,679786.0,776429.0
Working Capital,-315353.0,202411.0,273929.0
Net Tangible Assets,-315353.0,202411.0,273929.0
Common Stock Equity,161772.0,679786.0,776429.0
Total Capitalization,161772.0,679786.0,776429.0
Total Equity Gross Minority Interest,161772.0,679786.0,776429.0
Stockholders Equity,161772.0,679786.0,776429.0
Retained Earnings,-640728.0,-122714.0,-26071.0
Additional Paid In Capital,802430.0,802430.0,802430.0
Capital Stock,70.0,70.0,70.0
Common Stock,70.0,70.0,70.0
Total Liabilities Net Minority Interest,470196.0,14737.0,26071.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0
Current Liabilities,470196.0,14737.0,26071.0
Current Debt And Capital Lease Obligation,69455.0,,
Current Debt,69455.0,,
Current Notes Payable,69455.0,,
Payables And Accrued Expenses,400741.0,14737.0,26071.0
Current Accrued Expenses,300608.0,,
Payables,100133.0,14737.0,26071.0
Accounts Payable,100133.0,14737.0,26071.0
Total Assets,631968.0,694523.0,802500.0
Total Non Current Assets,477125.0,477375.0,502500.0
Goodwill And Other Intangible Assets,477125.0,477375.0,502500.0
Other Intangible Assets,477125.0,477375.0,
Current Assets,154843.0,217148.0,300000.0
Restricted Cash,70121.0,,
Prepaid Assets,70065.0,164729.0,
Receivables,11875.0,,300000.0
Duefrom Related Parties Current,11875.0,,300000.0
Cash Cash Equivalents And Short Term Investments,2782.0,52419.0,
Cash And Cash Equivalents,2782.0,52419.0,
Cash Financial,2782.0,52419.0,
