,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1426522.0,302733.0,149803.0
Share Issued,1426522.0,302733.0,149803.0
Net Debt,2992252.0,3401484.0,459537.0
Total Debt,3697433.0,3635191.0,1655933.0
Tangible Book Value,1758971.0,3165508.0,-3042974.0
Invested Capital,21786727.0,20590739.0,14534029.0
Working Capital,6193505.0,8204861.0,2833778.0
Net Tangible Assets,8098971.0,10165508.0,4969526.0
Capital Lease Obligations,4454.0,8218.0,11940.0
Common Stock Equity,18093748.0,16963766.0,12890036.0
Preferred Stock Equity,6340000.0,7000000.0,8012500.0
Total Capitalization,24433748.0,23963766.0,20902536.0
Total Equity Gross Minority Interest,24433703.0,23963726.0,20902509.0
Minority Interest,-45.0,-40.0,-27.0
Stockholders Equity,24433748.0,23963766.0,20902536.0
Gains Losses Not Affecting Retained Earnings,6427509.0,5226931.0,5263823.0
Other Equity Adjustments,6269108.0,6269108.0,6269108.0
Foreign Currency Translation Adjustments,158401.0,-1042177.0,-1005285.0
Retained Earnings,-82334728.0,-69615782.0,-71333904.0
Additional Paid In Capital,94000824.0,81352093.0,78959218.0
Capital Stock,6340143.0,7000524.0,8013399.0
Common Stock,143.0,524.0,899.0
Preferred Stock,6340000.0,7000000.0,8012500.0
Total Liabilities Net Minority Interest,18530980.0,7553853.0,8785205.0
Total Non Current Liabilities Net Minority Interest,0.0,641.0,4463.0
Long Term Debt And Capital Lease Obligation,0.0,641.0,4463.0
Long Term Capital Lease Obligation,0.0,641.0,4463.0
Current Liabilities,18530980.0,7553212.0,8780742.0
Current Deferred Liabilities,205079.0,3873.0,0.0
Current Deferred Revenue,205079.0,3873.0,0.0
Current Debt And Capital Lease Obligation,3697433.0,3634550.0,1651470.0
Current Capital Lease Obligation,4454.0,7577.0,7477.0
Current Debt,3692979.0,3626973.0,1643993.0
Line Of Credit,1572979.0,1506973.0,1643993.0
Current Notes Payable,2120000.0,2120000.0,0.0
Payables And Accrued Expenses,14628468.0,3914789.0,7129272.0
Current Accrued Expenses,2119680.0,,2172481.0
Payables,12508788.0,3914789.0,4956791.0
Other Payable,28800.0,,22723.0
Dueto Related Parties Current,7226210.0,1330561.0,3783415.0
Total Tax Payable,826041.0,733656.0,733666.0
Income Tax Payable,826041.0,733656.0,733666.0
Accounts Payable,4427737.0,1850572.0,416987.0
Total Assets,42964683.0,31517579.0,29687714.0
Total Non Current Assets,18240198.0,15759506.0,18073194.0
Goodwill And Other Intangible Assets,16334777.0,13798258.0,15933010.0
Other Intangible Assets,16334777.0,,15933010.0
Net PPE,1905421.0,1961248.0,2140184.0
Accumulated Depreciation,-1022693.0,,-760786.0
Gross PPE,2928114.0,1961248.0,2900970.0
Other Properties,4364.0,1961248.0,11868.0
Machinery Furniture Equipment,2923750.0,,2889102.0
Current Assets,24724485.0,15758073.0,11614520.0
Prepaid Assets,23859070.0,,10323846.0
Receivables,164688.0,15532584.0,106218.0
Other Receivables,164688.0,15532558.0,106116.0
Accounts Receivable,0.0,26.0,102.0
Allowance For Doubtful Accounts Receivable,0.0,,0.0
Gross Accounts Receivable,0.0,,102.0
Cash Cash Equivalents And Short Term Investments,700727.0,225489.0,1184456.0
Cash And Cash Equivalents,700727.0,225489.0,1184456.0
Cash Equivalents,700727.0,,1184456.0
