,2026-03-31,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,11931534.0,11931534.0,11931534.0,11931534.0
Share Issued,11931534.0,11931534.0,11931534.0,11931534.0
Total Debt,370689.0,521454.0,666003.0,1054145.0
Tangible Book Value,142630028.0,136849359.0,134623782.0,124585665.0
Invested Capital,143172938.0,137393477.0,135166717.0,124585665.0
Working Capital,128606832.0,122859733.0,120486139.0,111188669.0
Net Tangible Assets,142630028.0,136849359.0,134623782.0,124585665.0
Capital Lease Obligations,370689.0,521454.0,666003.0,1054145.0
Common Stock Equity,143172938.0,137393477.0,135166717.0,124585665.0
Total Capitalization,143172938.0,137393477.0,135166717.0,124585665.0
Total Equity Gross Minority Interest,143172938.0,137393477.0,135166717.0,124585665.0
Stockholders Equity,143172938.0,137393477.0,135166717.0,124585665.0
Gains Losses Not Affecting Retained Earnings,5003136.0,3089981.0,691989.0,-2557321.0
Other Equity Adjustments,5003136.0,3089981.0,691989.0,-2557321.0
Retained Earnings,85656190.0,81789884.0,81961116.0,74629374.0
Additional Paid In Capital,52501680.0,52501680.0,52501680.0,52501680.0
Capital Stock,11932.0,11932.0,11932.0,11932.0
Common Stock,11932.0,11932.0,11932.0,11932.0
Total Liabilities Net Minority Interest,4116768.0,3243571.0,4741190.0,3433798.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,51503.0,482606.0
Derivative Product Liabilities,,,,0.0
Long Term Debt And Capital Lease Obligation,,0.0,51503.0,482606.0
Long Term Capital Lease Obligation,,0.0,51503.0,482606.0
Current Liabilities,4116768.0,3243571.0,4689687.0,2951192.0
Other Current Liabilities,147102.0,147101.0,112172.0,248836.0
Current Deferred Liabilities,,0.0,0.0,166535.0
Current Deferred Revenue,,0.0,0.0,166535.0
Current Debt And Capital Lease Obligation,370689.0,521454.0,614500.0,571539.0
Current Capital Lease Obligation,370689.0,521454.0,614500.0,571539.0
Payables And Accrued Expenses,3598977.0,2575016.0,3963015.0,1964282.0
Current Accrued Expenses,340687.0,478776.0,340772.0,241100.0
Interest Payable,,,,0.0
Payables,3258290.0,2096240.0,3622243.0,1723182.0
Other Payable,,,629694.0,
Dueto Related Parties Current,321310.0,286311.0,614372.0,149211.0
Total Tax Payable,1999643.0,746170.0,1088665.0,309990.0
Income Tax Payable,1202262.0,,699178.0,
Accounts Payable,937337.0,1063759.0,1289512.0,1263981.0
Total Assets,147289706.0,140637048.0,139907907.0,128019463.0
Total Non Current Assets,14566105.0,14533744.0,14732081.0,13879602.0
Non Current Prepaid Assets,4573164.0,4510973.0,,0.0
Non Current Deferred Assets,71201.0,71223.0,96371.0,41397.0
Non Current Deferred Taxes Assets,71201.0,71223.0,96371.0,41397.0
Goodwill And Other Intangible Assets,542910.0,544118.0,542935.0,
Other Intangible Assets,542910.0,544118.0,542935.0,
Net PPE,9378830.0,9407430.0,14092775.0,13838205.0
Accumulated Depreciation,-40497.0,-39609.0,-38578.0,-32378.0
Gross PPE,9419327.0,9447039.0,14131353.0,13870583.0
Construction In Progress,8985587.0,8863391.0,13404256.0,12755791.0
Other Properties,370689.0,521454.0,666003.0,1055208.0
Machinery Furniture Equipment,50566.0,49879.0,48996.0,47786.0
Buildings And Improvements,12485.0,12315.0,12098.0,11798.0
Properties,0.0,0.0,0.0,0.0
Current Assets,132723600.0,126103304.0,125175826.0,114139861.0
Prepaid Assets,1036013.0,1014836.0,1066925.0,2683900.0
Inventory,29060.0,45202.0,46878.0,112327.0
Receivables,11140338.0,6679818.0,10867125.0,7583310.0
Other Receivables,11705.0,69410.0,60353.0,78680.0
Taxes Receivable,0.0,105370.0,,
Accrued Interest Receivable,68693.0,,,
Accounts Receivable,11059940.0,6505038.0,10806772.0,7504630.0
Allowance For Doubtful Accounts Receivable,-516.0,-497.0,-2093.0,0.0
Gross Accounts Receivable,11060456.0,6505535.0,10808865.0,7504630.0
Cash Cash Equivalents And Short Term Investments,120518189.0,118363448.0,113194898.0,103760324.0
Cash And Cash Equivalents,120518189.0,118363448.0,113194898.0,103760324.0
Cash Financial,120518189.0,118363448.0,113194898.0,103760324.0
