,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,18664776.0,18518000.0,18483000.0,18407000.0,18399000.0,,
Share Issued,18664776.0,18518000.0,18483000.0,18407000.0,18399000.0,,
Net Debt,,39342000.0,48722000.0,77883000.0,101786000.0,119532000.0,
Total Debt,138744000.0,171362000.0,202485000.0,222251000.0,250803000.0,,
Tangible Book Value,18992000.0,-13803000.0,-42980000.0,-53626000.0,-84608000.0,,
Invested Capital,1207434000.0,1206262000.0,1200614000.0,1190913000.0,1194123000.0,,
Working Capital,123401000.0,120004000.0,103863000.0,111662000.0,109892000.0,,
Net Tangible Assets,18992000.0,-13803000.0,-42980000.0,-53626000.0,-84608000.0,,
Capital Lease Obligations,47470000.0,50403000.0,51845000.0,53192000.0,52063000.0,,
Common Stock Equity,1116160000.0,1085303000.0,1049974000.0,1021854000.0,995383000.0,,
Total Capitalization,1207434000.0,1206262000.0,1200614000.0,1190913000.0,1194123000.0,,
Total Equity Gross Minority Interest,1116160000.0,1085303000.0,1049974000.0,1021854000.0,995383000.0,,
Stockholders Equity,1116160000.0,1085303000.0,1049974000.0,1021854000.0,995383000.0,,
Retained Earnings,497409000.0,472340000.0,442558000.0,419710000.0,397658000.0,,
Additional Paid In Capital,618732000.0,612945000.0,607398000.0,602126000.0,597707000.0,,
Capital Stock,19000.0,18000.0,18000.0,18000.0,18000.0,,
Common Stock,19000.0,18000.0,18000.0,18000.0,18000.0,,
Total Liabilities Net Minority Interest,319540000.0,352005000.0,372964000.0,387077000.0,412201000.0,,
Total Non Current Liabilities Net Minority Interest,170065000.0,202518000.0,216166000.0,235694000.0,264265000.0,,
Other Non Current Liabilities,255000.0,235000.0,236000.0,125000.0,125000.0,,
Non Current Deferred Liabilities,44205000.0,44065000.0,26476000.0,26287000.0,25986000.0,,
Non Current Deferred Taxes Liabilities,44205000.0,44065000.0,26476000.0,26287000.0,25986000.0,,
Long Term Debt And Capital Lease Obligation,125605000.0,158218000.0,189454000.0,209282000.0,238154000.0,,
Long Term Capital Lease Obligation,34331000.0,37259000.0,38814000.0,40223000.0,39414000.0,,
Long Term Debt,91274000.0,120959000.0,150640000.0,169059000.0,198740000.0,,
Current Liabilities,149475000.0,149487000.0,156798000.0,151383000.0,147936000.0,,
Current Deferred Liabilities,14637000.0,11699000.0,5784000.0,7927000.0,8702000.0,,
Current Deferred Revenue,14637000.0,11699000.0,5784000.0,7927000.0,8702000.0,,
Current Debt And Capital Lease Obligation,13139000.0,13144000.0,13031000.0,12969000.0,12649000.0,,
Current Capital Lease Obligation,13139000.0,13144000.0,13031000.0,12969000.0,12649000.0,,
Pensionand Other Post Retirement Benefit Plans Current,13385000.0,13680000.0,14233000.0,13305000.0,14010000.0,,
Payables And Accrued Expenses,108314000.0,110964000.0,123750000.0,117182000.0,112575000.0,,
Current Accrued Expenses,89907000.0,91890000.0,101392000.0,96440000.0,79862000.0,,
Payables,18407000.0,19074000.0,22358000.0,20742000.0,32713000.0,,
Total Tax Payable,4367000.0,2242000.0,5681000.0,5055000.0,4744000.0,,
Accounts Payable,14040000.0,16832000.0,16677000.0,15687000.0,27969000.0,,
Total Assets,1435700000.0,1437308000.0,1422938000.0,1408931000.0,1407584000.0,,
Total Non Current Assets,1162824000.0,1167817000.0,1162277000.0,1145886000.0,1149756000.0,,
Other Non Current Assets,,,,,,,1616000.0
Goodwill And Other Intangible Assets,1097168000.0,1099106000.0,1092954000.0,1075480000.0,1079991000.0,,
Other Intangible Assets,100488000.0,102410000.0,104401000.0,105656000.0,107644000.0,,
Goodwill,996680000.0,996696000.0,988553000.0,969824000.0,972347000.0,,
Net PPE,65656000.0,68711000.0,69323000.0,70406000.0,69765000.0,,
Accumulated Depreciation,,-41281000.0,,,,-33850000.0,
Gross PPE,65656000.0,109992000.0,69323000.0,70406000.0,69765000.0,,
Leases,,12228000.0,,,,11773000.0,
Other Properties,65656000.0,43713000.0,69323000.0,70406000.0,69765000.0,,
Machinery Furniture Equipment,,54051000.0,,,,46780000.0,
Properties,,0.0,,,,0.0,
Current Assets,272876000.0,269491000.0,260661000.0,263045000.0,257828000.0,,
Other Current Assets,4339000.0,5064000.0,5931000.0,8472000.0,7589000.0,,
Current Deferred Assets,2300000.0,2300000.0,,,,6100000.0,
Prepaid Assets,14607000.0,17821000.0,15703000.0,19300000.0,11761000.0,,
Receivables,148565000.0,162689000.0,137109000.0,144097000.0,141524000.0,,
Other Receivables,441000.0,474000.0,804000.0,767000.0,942000.0,,
Taxes Receivable,3301000.0,10520000.0,2255000.0,3232000.0,5975000.0,,
Accounts Receivable,144823000.0,151695000.0,134050000.0,140098000.0,134607000.0,,
Allowance For Doubtful Accounts Receivable,-144800000.0,-3303000.0,-2850000.0,-3002000.0,-3393000.0,,
Gross Accounts Receivable,289623000.0,154998000.0,136900000.0,143100000.0,138000000.0,,
Cash Cash Equivalents And Short Term Investments,103065000.0,81617000.0,101918000.0,91176000.0,96954000.0,,
Cash And Cash Equivalents,103065000.0,81617000.0,101918000.0,91176000.0,96954000.0,,
Cash Financial,103065000.0,81617000.0,101918000.0,91176000.0,96954000.0,,
