,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,16789365.0,16721810.0,16721810.0
Share Issued,16789365.0,16721810.0,16721810.0
Net Debt,512200000.0,663700000.0,560100000.0
Total Debt,671300000.0,762200000.0,675600000.0
Tangible Book Value,-1023200000.0,-1095300000.0,-1152700000.0
Invested Capital,1093000000.0,1363900000.0,1324000000.0
Working Capital,-433700000.0,-486100000.0,-553900000.0
Net Tangible Assets,-1023200000.0,-1095300000.0,-1152700000.0
Capital Lease Obligations,57000000.0,61500000.0,63900000.0
Common Stock Equity,478700000.0,663200000.0,712300000.0
Total Capitalization,1081700000.0,1271900000.0,1324000000.0
Total Equity Gross Minority Interest,478700000.0,663200000.0,712300000.0
Stockholders Equity,478700000.0,663200000.0,712300000.0
Gains Losses Not Affecting Retained Earnings,20500000.0,19200000.0,19200000.0
Other Equity Adjustments,20500000.0,19200000.0,19200000.0
Retained Earnings,-273400000.0,-87800000.0,-35200000.0
Capital Stock,731600000.0,731800000.0,728300000.0
Common Stock,731600000.0,731800000.0,728300000.0
Total Liabilities Net Minority Interest,1310000000.0,1309200000.0,1379300000.0
Total Non Current Liabilities Net Minority Interest,681700000.0,709400000.0,702200000.0
Other Non Current Liabilities,5000000.0,4000000.0,3700000.0
Tradeand Other Payables Non Current,23300000.0,37300000.0,24700000.0
Non Current Deferred Liabilities,4300000.0,8300000.0,8300000.0
Non Current Deferred Taxes Liabilities,4300000.0,8300000.0,8300000.0
Long Term Debt And Capital Lease Obligation,649100000.0,659800000.0,665500000.0
Long Term Capital Lease Obligation,46100000.0,51100000.0,53800000.0
Long Term Debt,603000000.0,608700000.0,611700000.0
Current Liabilities,628300000.0,599800000.0,677100000.0
Other Current Liabilities,149500000.0,29800000.0,117500000.0
Current Deferred Liabilities,54100000.0,41500000.0,39800000.0
Current Deferred Revenue,54100000.0,41500000.0,39800000.0
Current Debt And Capital Lease Obligation,22200000.0,102400000.0,10100000.0
Current Capital Lease Obligation,10900000.0,10400000.0,10100000.0
Current Debt,11300000.0,92000000.0,
Other Current Borrowings,11300000.0,3800000.0,
Current Notes Payable,,88200000.0,
Pensionand Other Post Retirement Benefit Plans Current,30500000.0,13800000.0,46700000.0
Payables And Accrued Expenses,372000000.0,412300000.0,463000000.0
Current Accrued Expenses,16000000.0,16400000.0,6800000.0
Interest Payable,11800000.0,13700000.0,5800000.0
Payables,356000000.0,395900000.0,456200000.0
Other Payable,287700000.0,312700000.0,378100000.0
Dueto Related Parties Current,,0.0,0.0
Accounts Payable,68300000.0,83200000.0,78100000.0
Total Assets,1788700000.0,1972400000.0,2091600000.0
Total Non Current Assets,1594100000.0,1858700000.0,1968400000.0
Other Non Current Assets,2800000.0,49900000.0,53000000.0
Goodwill And Other Intangible Assets,1501900000.0,1758500000.0,1865000000.0
Other Intangible Assets,1501900000.0,1758500000.0,1865000000.0
Net PPE,89400000.0,50300000.0,50400000.0
Gross PPE,89400000.0,50300000.0,50400000.0
Other Properties,89400000.0,50300000.0,50400000.0
Current Assets,194600000.0,113700000.0,123200000.0
Other Current Assets,10800000.0,11200000.0,15900000.0
Receivables,81700000.0,65500000.0,55700000.0
Duefrom Related Parties Current,,0.0,0.0
Accounts Receivable,81700000.0,65500000.0,55700000.0
Cash Cash Equivalents And Short Term Investments,102100000.0,37000000.0,51600000.0
Cash And Cash Equivalents,102100000.0,37000000.0,51600000.0
