,2026-03-31,2025-11-30
Ordinary Shares Number,36546811.0,31796071.0
Share Issued,36546811.0,31796071.0
Total Debt,20371.0,100000.0
Tangible Book Value,256416715.0,16446.0
Invested Capital,256437086.0,116446.0
Working Capital,1833089.0,16446.0
Net Tangible Assets,256416715.0,16446.0
Common Stock Equity,256416715.0,16446.0
Total Capitalization,256416715.0,16446.0
Total Equity Gross Minority Interest,256416715.0,16446.0
Stockholders Equity,256416715.0,16446.0
Retained Earnings,1207410.0,-8554.0
Additional Paid In Capital,777004.0,24234.0
Capital Stock,254432301.0,766.0
Common Stock,254432301.0,766.0
Preferred Stock,0.0,0.0
Total Liabilities Net Minority Interest,261763.0,108554.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0
Current Liabilities,261763.0,108554.0
Current Debt And Capital Lease Obligation,20371.0,100000.0
Current Debt,20371.0,100000.0
Other Current Borrowings,20371.0,100000.0
Payables And Accrued Expenses,241392.0,8554.0
Current Accrued Expenses,97130.0,4317.0
Payables,144262.0,4237.0
Accounts Payable,144262.0,4237.0
Total Assets,256678478.0,125000.0
Total Non Current Assets,254583626.0,0.0
Other Non Current Assets,254583626.0,
Non Current Deferred Assets,0.0,
Current Assets,2094852.0,125000.0
Other Current Assets,231730.0,
Cash Cash Equivalents And Short Term Investments,1863122.0,125000.0
Cash And Cash Equivalents,1863122.0,125000.0
Cash Financial,1863122.0,125000.0
