,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,840073798.0,636199259.0,567941993.0
Share Issued,840073798.0,636199259.0,567941993.0
Net Debt,12916814.0,39164284.0,20852882.0
Total Debt,100336817.0,71803034.0,71454497.0
Tangible Book Value,149696048.0,131852548.0,125615233.0
Invested Capital,254453885.0,207812614.0,201000760.0
Working Capital,5601197.0,-3838792.0,11055453.0
Net Tangible Assets,149696048.0,131852548.0,125615233.0
Capital Lease Obligations,6488119.0,6752023.0,7010416.0
Common Stock Equity,161671072.0,143827572.0,137590257.0
Total Capitalization,193449631.0,176269797.0,170365528.0
Total Equity Gross Minority Interest,161671072.0,143827572.0,137590257.0
Stockholders Equity,161671072.0,143827572.0,137590257.0
Gains Losses Not Affecting Retained Earnings,28587379.0,31090387.0,29723162.0
Retained Earnings,-352395167.0,-279805527.0,-259669980.0
Capital Stock,485478860.0,392542712.0,367537075.0
Common Stock,485478860.0,392542712.0,367537075.0
Total Liabilities Net Minority Interest,121248197.0,95210285.0,88505284.0
Total Non Current Liabilities Net Minority Interest,37688875.0,38644491.0,42263390.0
Non Current Deferred Liabilities,0.0,0.0,3000000.0
Non Current Deferred Revenue,0.0,0.0,3000000.0
Long Term Debt And Capital Lease Obligation,37688875.0,38644491.0,39263390.0
Long Term Capital Lease Obligation,5910316.0,6202266.0,6488119.0
Long Term Debt,31778559.0,32442225.0,32775271.0
Current Liabilities,83559322.0,56565794.0,46241894.0
Other Current Liabilities,7225149.0,1429540.0,5368624.0
Current Deferred Liabilities,146475.0,3466997.0,126056.0
Current Deferred Revenue,146475.0,3466997.0,126056.0
Current Debt And Capital Lease Obligation,62647942.0,33158543.0,32191107.0
Current Capital Lease Obligation,577803.0,549757.0,522297.0
Current Debt,61004254.0,31542817.0,30635232.0
Other Current Borrowings,61004254.0,31542817.0,30635232.0
Pensionand Other Post Retirement Benefit Plans Current,246667.0,,354063.0
Payables And Accrued Expenses,13293089.0,18510714.0,8202044.0
Payables,13293089.0,18510714.0,8202044.0
Other Payable,8797038.0,,7171820.0
Total Tax Payable,218833.0,31966.0,31966.0
Accounts Payable,4277218.0,18478748.0,998258.0
Total Assets,282919269.0,239037857.0,226095541.0
Total Non Current Assets,193758750.0,186310855.0,168798194.0
Other Non Current Assets,1242737.0,1314324.0,1156055.0
Investments And Advances,0.0,,0.0
Investmentin Financial Assets,0.0,,0.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,,0.0
Goodwill And Other Intangible Assets,11975024.0,11975024.0,11975024.0
Goodwill,11975024.0,11975024.0,11975024.0
Net PPE,180540989.0,173021507.0,155667115.0
Accumulated Depreciation,-26509702.0,-17210715.0,-15047882.0
Gross PPE,207050691.0,190232222.0,155667115.0
Leases,1430580.0,1430580.0,227954.0
Construction In Progress,122172699.0,105021445.0,85962585.0
Other Properties,,6022204.0,
Machinery Furniture Equipment,27740763.0,27733644.0,18833359.0
Buildings And Improvements,53399679.0,47716864.0,48370920.0
Land And Improvements,2306970.0,2307485.0,2272297.0
Current Assets,89160519.0,52727002.0,57297347.0
Other Current Assets,,,1.0
Assets Held For Sale Current,0.0,2171974.0,2044673.0
Restricted Cash,4282898.0,2124898.0,1452187.0
Prepaid Assets,710780.0,2958343.0,1700788.0
Inventory,2184043.0,1758997.0,1383904.0
Finished Goods,0.0,,133253.0
Raw Materials,2184043.0,,1250651.0
Receivables,2116799.0,18892032.0,8158174.0
Receivables Adjustments Allowances,,,-252429.0
Other Receivables,758973.0,,6783210.0
Accounts Receivable,1357826.0,18892032.0,1627393.0
Allowance For Doubtful Accounts Receivable,-134565.0,,
Gross Accounts Receivable,1492391.0,,
Cash Cash Equivalents And Short Term Investments,79865999.0,24820758.0,42557621.0
Cash And Cash Equivalents,79865999.0,24820758.0,42557621.0
