,2025-06-30,2024-12-31
Ordinary Shares Number,25632000.0,25632000.0
Share Issued,25632000.0,25632000.0
Total Debt,1329000.0,2014000.0
Tangible Book Value,229841000.0,282047000.0
Invested Capital,229932000.0,282085000.0
Working Capital,235485000.0,287709000.0
Net Tangible Assets,229841000.0,282047000.0
Capital Lease Obligations,1329000.0,2014000.0
Common Stock Equity,229932000.0,282085000.0
Total Capitalization,229932000.0,282085000.0
Total Equity Gross Minority Interest,229932000.0,282085000.0
Stockholders Equity,229932000.0,282085000.0
Retained Earnings,-46141000.0,6493000.0
Additional Paid In Capital,6555000.0,6555000.0
Capital Stock,256320000.0,256320000.0
Common Stock,256320000.0,256320000.0
Total Liabilities Net Minority Interest,70541000.0,74999000.0
Total Non Current Liabilities Net Minority Interest,17961000.0,18798000.0
Non Current Pension And Other Postretirement Benefit Plans,5820000.0,6040000.0
Non Current Deferred Revenue,11744000.0,11725000.0
Non Current Deferred Taxes Liabilities,0.0,166000.0
Long Term Debt And Capital Lease Obligation,397000.0,867000.0
Long Term Capital Lease Obligation,397000.0,867000.0
Current Liabilities,52580000.0,56201000.0
Current Debt And Capital Lease Obligation,932000.0,1147000.0
Current Capital Lease Obligation,932000.0,1147000.0
Payables,32954000.0,37452000.0
Other Payable,31752000.0,35083000.0
Total Tax Payable,0.0,0.0
Accounts Payable,1202000.0,2369000.0
Total Assets,300473000.0,357084000.0
Total Non Current Assets,12408000.0,13174000.0
Non Current Prepaid Assets,3041000.0,4615000.0
Non Current Deferred Taxes Assets,3750000.0,2701000.0
Goodwill And Other Intangible Assets,91000.0,38000.0
Net PPE,5526000.0,5820000.0
Gross PPE,5526000.0,5820000.0
Other Properties,5526000.0,5820000.0
Current Assets,288065000.0,343910000.0
Prepaid Assets,1327000.0,1262000.0
Inventory,2370000.0,900000.0
Other Receivables,1790000.0,6566000.0
Taxes Receivable,405000.0,175000.0
Accounts Receivable,21257000.0,49063000.0
Gross Accounts Receivable,21257000.0,49063000.0
Cash Cash Equivalents And Short Term Investments,260916000.0,285944000.0
Other Short Term Investments,195000000.0,205000000.0
Cash And Cash Equivalents,65916000.0,80944000.0
