,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,12213935.0,7535916.0,7488359.0
Share Issued,12213935.0,7535916.0,7488359.0
Total Debt,437148.0,524997.0,227293.0
Tangible Book Value,8823498.0,4769589.0,4027845.0
Invested Capital,8823498.0,4769589.0,4027845.0
Working Capital,17827981.0,7336537.0,9083578.0
Net Tangible Assets,8823498.0,4769589.0,4027845.0
Capital Lease Obligations,437148.0,524997.0,227293.0
Common Stock Equity,8823498.0,4769589.0,4027845.0
Total Capitalization,8823498.0,4769589.0,4027845.0
Total Equity Gross Minority Interest,8823498.0,4769589.0,4027845.0
Stockholders Equity,8823498.0,4769589.0,4027845.0
Gains Losses Not Affecting Retained Earnings,2794750.0,236603.0,-417959.0
Retained Earnings,-54116352.0,-30460148.0,-30391402.0
Capital Stock,60145100.0,34993134.0,34837206.0
Common Stock,60145100.0,34993134.0,34837206.0
Total Liabilities Net Minority Interest,11912008.0,4412924.0,6814940.0
Total Non Current Liabilities Net Minority Interest,9539561.0,3178126.0,5370021.0
Other Non Current Liabilities,9079707.0,2623773.0,5140921.0
Derivative Product Liabilities,,2623773.0,5140921.0
Employee Benefits,234133.0,220224.0,200604.0
Non Current Deferred Liabilities,1424.0,14558.0,12468.0
Non Current Deferred Revenue,1424.0,14558.0,12468.0
Long Term Debt And Capital Lease Obligation,224297.0,319571.0,16028.0
Long Term Capital Lease Obligation,224297.0,319571.0,16028.0
Current Liabilities,2372447.0,1234798.0,1444919.0
Current Debt And Capital Lease Obligation,212851.0,205426.0,211265.0
Current Capital Lease Obligation,212851.0,205426.0,211265.0
Payables And Accrued Expenses,2159596.0,1029372.0,1233654.0
Payables,2159596.0,1029372.0,1233654.0
Other Payable,1903613.0,843917.0,959274.0
Accounts Payable,255983.0,185455.0,274380.0
Total Assets,20735506.0,9182513.0,10842785.0
Total Non Current Assets,535078.0,611178.0,314288.0
Net PPE,535078.0,611178.0,314288.0
Accumulated Depreciation,-353093.0,,-280734.0
Gross PPE,888171.0,611178.0,595022.0
Leases,435497.0,,188570.0
Other Properties,,611178.0,
Machinery Furniture Equipment,452674.0,,406452.0
Properties,0.0,,0.0
Current Assets,20200428.0,8571335.0,10528497.0
Restricted Cash,108549.0,103733.0,97108.0
Inventory,740045.0,971450.0,892882.0
Inventories Adjustments Allowances,-120210.0,,-30622.0
Finished Goods,280605.0,,382906.0
Raw Materials,579650.0,,540598.0
Receivables,348050.0,662951.0,949225.0
Other Receivables,289874.0,315859.0,196641.0
Accounts Receivable,58176.0,347092.0,752584.0
Cash Cash Equivalents And Short Term Investments,19003784.0,6833201.0,8589282.0
Cash And Cash Equivalents,19003784.0,6833201.0,8589282.0
