,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Ordinary Shares Number,24103908.0,24090605.0,24066805.0,24074305.0,24076305.0,
Share Issued,24103908.0,24090605.0,24066805.0,24074305.0,24076305.0,
Net Debt,3151000.0,,,,,
Total Debt,7973000.0,8004000.0,6804000.0,6873000.0,7006000.0,
Tangible Book Value,148698000.0,147486000.0,142738000.0,136675000.0,134412000.0,
Invested Capital,156664000.0,155480000.0,149529000.0,143533000.0,141280000.0,
Working Capital,3835000.0,14775000.0,20034000.0,18052000.0,19811000.0,
Net Tangible Assets,148698000.0,147486000.0,142738000.0,136675000.0,134412000.0,
Capital Lease Obligations,7000.0,10000.0,13000.0,15000.0,138000.0,
Common Stock Equity,148698000.0,147486000.0,142738000.0,136675000.0,134412000.0,
Total Capitalization,155176000.0,155040000.0,149118000.0,143187000.0,141028000.0,
Total Equity Gross Minority Interest,148698000.0,147486000.0,142738000.0,136675000.0,134412000.0,
Stockholders Equity,148698000.0,147486000.0,142738000.0,136675000.0,134412000.0,
Retained Earnings,-27241000.0,-28225000.0,-32790000.0,-38824000.0,-41058000.0,
Additional Paid In Capital,175859000.0,175631000.0,175448000.0,175419000.0,175390000.0,
Capital Stock,80000.0,80000.0,80000.0,80000.0,80000.0,
Common Stock,80000.0,80000.0,80000.0,80000.0,80000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,17938000.0,20583000.0,19541000.0,15064000.0,15244000.0,
Total Non Current Liabilities Net Minority Interest,8019000.0,9095000.0,7922000.0,7911000.0,8064000.0,
Non Current Deferred Liabilities,1541000.0,1541000.0,1541000.0,1395000.0,1395000.0,
Non Current Deferred Taxes Liabilities,1541000.0,1541000.0,1541000.0,1395000.0,1395000.0,
Long Term Debt And Capital Lease Obligation,6478000.0,7554000.0,6381000.0,6516000.0,6669000.0,
Long Term Capital Lease Obligation,0.0,0.0,1000.0,4000.0,53000.0,
Long Term Debt,6478000.0,7554000.0,6380000.0,6512000.0,6616000.0,
Current Liabilities,9919000.0,11488000.0,11619000.0,7153000.0,7180000.0,
Current Deferred Liabilities,2815000.0,2442000.0,3355000.0,986000.0,2048000.0,
Current Deferred Revenue,2815000.0,2442000.0,3355000.0,986000.0,2048000.0,
Current Debt And Capital Lease Obligation,1495000.0,450000.0,423000.0,357000.0,337000.0,
Current Capital Lease Obligation,7000.0,10000.0,12000.0,11000.0,85000.0,
Current Debt,1488000.0,440000.0,411000.0,346000.0,252000.0,
Other Current Borrowings,1488000.0,440000.0,411000.0,346000.0,252000.0,
Pensionand Other Post Retirement Benefit Plans Current,603000.0,583000.0,683000.0,999000.0,651000.0,
Payables And Accrued Expenses,5006000.0,8013000.0,7158000.0,4811000.0,4144000.0,
Current Accrued Expenses,347000.0,365000.0,981000.0,1159000.0,1353000.0,
Payables,4659000.0,7648000.0,6177000.0,3652000.0,2791000.0,
Other Payable,1175000.0,777000.0,607000.0,409000.0,393000.0,
Dueto Related Parties Current,,,,290000.0,292000.0,292000.0
Total Tax Payable,1069000.0,3587000.0,2052000.0,346000.0,756000.0,
Income Tax Payable,,,,0.0,0.0,2712000.0
Accounts Payable,2415000.0,3284000.0,3518000.0,2607000.0,1350000.0,
Total Assets,166636000.0,168069000.0,162279000.0,151739000.0,149656000.0,
Total Non Current Assets,152882000.0,141806000.0,130626000.0,126534000.0,122665000.0,
Other Non Current Assets,20338000.0,16799000.0,13933000.0,12634000.0,13238000.0,
Non Current Note Receivables,56289000.0,51813000.0,45002000.0,41822000.0,38005000.0,
Goodwill And Other Intangible Assets,,,,0.0,0.0,451000.0
Other Intangible Assets,,,,,,451000.0
Net PPE,76255000.0,73194000.0,71691000.0,72078000.0,71422000.0,
Accumulated Depreciation,-14262000.0,-13880000.0,-13472000.0,-13013000.0,-12605000.0,
Gross PPE,90517000.0,87074000.0,85163000.0,85091000.0,84027000.0,
Construction In Progress,6635000.0,4754000.0,3203000.0,2473000.0,1876000.0,
Other Properties,,,,138000.0,134000.0,154000.0
Land And Improvements,4957000.0,4486000.0,4168000.0,4513000.0,4580000.0,
Properties,78925000.0,77834000.0,77792000.0,77967000.0,77437000.0,
Current Assets,13754000.0,26263000.0,31653000.0,25205000.0,26991000.0,
Other Current Assets,637000.0,414000.0,1004000.0,781000.0,811000.0,
Inventory,5547000.0,6212000.0,7388000.0,8068000.0,4612000.0,
Finished Goods,5547000.0,6212000.0,7388000.0,8068000.0,4612000.0,
Receivables,2755000.0,2502000.0,1330000.0,1964000.0,4767000.0,
Taxes Receivable,,,,633000.0,1370000.0,
Notes Receivable,,,0.0,,0.0,0.0
Accounts Receivable,2755000.0,2502000.0,1330000.0,1331000.0,3397000.0,
Allowance For Doubtful Accounts Receivable,,,-100000.0,,,
Gross Accounts Receivable,,,1430000.0,,,
Cash Cash Equivalents And Short Term Investments,4815000.0,17135000.0,21931000.0,14392000.0,16801000.0,
Cash And Cash Equivalents,4815000.0,17135000.0,21931000.0,14392000.0,16801000.0,
