,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,30000000.0,30000000.0,30000000.0,30000000.0,26666667.0
Share Issued,30000000.0,30000000.0,30000000.0,30000000.0,26666667.0
Total Debt,,,,,279200.0
Tangible Book Value,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Invested Capital,223746169.0,224218646.0,216148246.0,217348902.0,219867.0
Working Capital,-1764675.0,724779.0,984113.0,1070975.0,-491235.0
Net Tangible Assets,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Common Stock Equity,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Total Capitalization,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Total Equity Gross Minority Interest,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Stockholders Equity,223746169.0,224218646.0,216148246.0,217348902.0,-59333.0
Retained Earnings,-10759124.0,-9864442.0,-14091968.0,-10510760.0,-84333.0
Additional Paid In Capital,0.0,1621805.0,0.0,0.0,24233.0
Capital Stock,234505293.0,232461283.0,230240214.0,227859662.0,767.0
Common Stock,234505293.0,232461283.0,230240214.0,227859662.0,767.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,11405026.0,9233852.0,15153576.0,11715931.0,1099677.0
Total Non Current Liabilities Net Minority Interest,9000000.0,9000000.0,15133664.0,11664318.0,0.0
Derivative Product Liabilities,,,6133664.0,2664318.0,
Non Current Deferred Liabilities,9000000.0,9000000.0,9000000.0,9000000.0,
Current Liabilities,2405026.0,233852.0,19912.0,51613.0,1099677.0
Current Debt And Capital Lease Obligation,,,,,279200.0
Current Debt,,,,,279200.0
Other Current Borrowings,,,,,279200.0
Payables And Accrued Expenses,2405026.0,233852.0,19912.0,51613.0,820477.0
Current Accrued Expenses,2318050.0,231427.0,19912.0,51613.0,218937.0
Payables,86976.0,2425.0,,,601540.0
Dueto Related Parties Current,0.0,2425.0,,,601540.0
Accounts Payable,86976.0,,,,
Total Assets,235151195.0,233452498.0,231301822.0,229064833.0,1040344.0
Total Non Current Assets,234510844.0,232493867.0,230297797.0,227942245.0,431902.0
Other Non Current Assets,234504543.0,232460533.0,230239464.0,227858912.0,
Non Current Prepaid Assets,6301.0,33334.0,58333.0,83333.0,
Non Current Deferred Assets,,0.0,0.0,0.0,431902.0
Current Assets,640351.0,958631.0,1004025.0,1122588.0,608442.0
Current Deferred Assets,,,,0.0,431902.0
Prepaid Assets,166718.0,102500.0,127548.0,152698.0,5924.0
Cash Cash Equivalents And Short Term Investments,473633.0,856131.0,876477.0,969890.0,602518.0
Cash And Cash Equivalents,473633.0,856131.0,876477.0,969890.0,602518.0
Cash Financial,473633.0,856131.0,876477.0,969890.0,602518.0
