,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,896950139.0,896950139.0,896950139.0
Share Issued,896950139.0,896950139.0,896950139.0
Net Debt,75071000.0,90684000.0,54352000.0
Total Debt,114974000.0,123827000.0,122007000.0
Tangible Book Value,244647000.0,297282000.0,341256000.0
Invested Capital,468204000.0,533067000.0,582276000.0
Working Capital,10114000.0,105077000.0,135813000.0
Net Tangible Assets,244647000.0,297282000.0,341256000.0
Capital Lease Obligations,1527000.0,2261000.0,4453000.0
Common Stock Equity,354757000.0,411501000.0,464722000.0
Total Capitalization,354757000.0,414731000.0,469428000.0
Total Equity Gross Minority Interest,349604000.0,407506000.0,460616000.0
Minority Interest,-5153000.0,-3995000.0,-4106000.0
Stockholders Equity,354757000.0,411501000.0,464722000.0
Gains Losses Not Affecting Retained Earnings,-2137000.0,-1670000.0,-1550000.0
Other Equity Adjustments,-2137000.0,-1670000.0,-1550000.0
Retained Earnings,-1523289000.0,-1426926000.0,-1373825000.0
Additional Paid In Capital,1877581000.0,1839482000.0,1839482000.0
Capital Stock,2602000.0,615000.0,615000.0
Common Stock,2602000.0,615000.0,615000.0
Total Liabilities Net Minority Interest,448758000.0,440837000.0,406410000.0
Total Non Current Liabilities Net Minority Interest,54009000.0,56309000.0,69348000.0
Other Non Current Liabilities,53609000.0,52490000.0,62408000.0
Non Current Deferred Liabilities,256000.0,2000.0,599000.0
Non Current Deferred Taxes Liabilities,256000.0,2000.0,599000.0
Long Term Debt And Capital Lease Obligation,144000.0,3817000.0,6341000.0
Long Term Capital Lease Obligation,144000.0,587000.0,1635000.0
Long Term Debt,,3230000.0,4706000.0
Current Liabilities,394749000.0,384528000.0,337062000.0
Other Current Liabilities,22707000.0,11388000.0,9456000.0
Current Deferred Liabilities,2994000.0,1889000.0,2342000.0
Current Deferred Revenue,2994000.0,1889000.0,2342000.0
Current Debt And Capital Lease Obligation,114830000.0,120010000.0,115666000.0
Current Capital Lease Obligation,1383000.0,1674000.0,2818000.0
Current Debt,113447000.0,118336000.0,112848000.0
Other Current Borrowings,296000.0,2916000.0,2827000.0
Line Of Credit,113151000.0,115420000.0,110021000.0
Payables And Accrued Expenses,254218000.0,251241000.0,209598000.0
Payables,254218000.0,251241000.0,209598000.0
Other Payable,70621000.0,44958000.0,46037000.0
Dueto Related Parties Current,5492000.0,270000.0,1350000.0
Total Tax Payable,16470000.0,17310000.0,16434000.0
Income Tax Payable,15214000.0,16054000.0,15178000.0
Accounts Payable,161635000.0,188703000.0,145777000.0
Total Assets,798362000.0,848343000.0,867026000.0
Total Non Current Assets,393499000.0,358738000.0,394151000.0
Non Current Prepaid Assets,91084000.0,95734000.0,95150000.0
Non Current Deferred Assets,54841000.0,39820000.0,31548000.0
Non Current Deferred Taxes Assets,54841000.0,39820000.0,31548000.0
Non Current Accounts Receivable,102834000.0,96078000.0,129078000.0
Investments And Advances,30716000.0,1415000.0,1415000.0
Other Investments,1415000.0,1415000.0,1415000.0
Investmentin Financial Assets,29301000.0,,0.0
Available For Sale Securities,29301000.0,,
Goodwill And Other Intangible Assets,110110000.0,114219000.0,123466000.0
Other Intangible Assets,44629000.0,48738000.0,57985000.0
Goodwill,65481000.0,65481000.0,65481000.0
Net PPE,3914000.0,11472000.0,13494000.0
Accumulated Depreciation,-5889000.0,,-8629000.0
Gross PPE,9803000.0,11472000.0,22123000.0
Leases,417000.0,,417000.0
Other Properties,6501000.0,11472000.0,9578000.0
Machinery Furniture Equipment,2885000.0,,12128000.0
Properties,0.0,,0.0
Current Assets,404863000.0,489605000.0,472875000.0
Other Current Assets,23364000.0,11897000.0,11077000.0
Restricted Cash,1633000.0,2189000.0,1916000.0
Prepaid Assets,4692000.0,3397000.0,2755000.0
Receivables,336798000.0,441240000.0,393925000.0
Other Receivables,70466000.0,95606000.0,98212000.0
Duefrom Related Parties Current,,,0.0
Accounts Receivable,266332000.0,345634000.0,295713000.0
Allowance For Doubtful Accounts Receivable,-6658000.0,-6080000.0,-6752000.0
Gross Accounts Receivable,272990000.0,351714000.0,302465000.0
Cash Cash Equivalents And Short Term Investments,38376000.0,30882000.0,63202000.0
Other Short Term Investments,,,0.0
Cash And Cash Equivalents,38376000.0,30882000.0,63202000.0
