,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,71402472.0,69894507.0,64544096.0,59908055.0,45483823.0,
Share Issued,71402472.0,69894507.0,64544096.0,59908055.0,45483823.0,
Total Debt,1198000.0,1129000.0,1068000.0,1000000.0,,
Tangible Book Value,-45836000.0,15348000.0,5967000.0,17473000.0,5073000.0,
Invested Capital,-44638000.0,16477000.0,7035000.0,18473000.0,5073000.0,
Working Capital,57261000.0,42263000.0,6823000.0,18247000.0,23677000.0,
Net Tangible Assets,-45836000.0,15348000.0,5967000.0,17473000.0,5073000.0,
Common Stock Equity,-45836000.0,15348000.0,5967000.0,17473000.0,5073000.0,
Total Capitalization,-44638000.0,16477000.0,7035000.0,18473000.0,5073000.0,
Total Equity Gross Minority Interest,-45836000.0,15348000.0,5967000.0,17473000.0,5073000.0,
Stockholders Equity,-45836000.0,15348000.0,5967000.0,17473000.0,5073000.0,
Retained Earnings,-254124000.0,-188589000.0,-172066000.0,-154612000.0,-147192000.0,
Additional Paid In Capital,208281000.0,203930000.0,178027000.0,172079000.0,152260000.0,
Capital Stock,7000.0,7000.0,6000.0,6000.0,5000.0,
Common Stock,7000.0,7000.0,6000.0,6000.0,5000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,112623000.0,34895000.0,30155000.0,21192000.0,43094000.0,
Total Non Current Liabilities Net Minority Interest,103283000.0,27114000.0,1068000.0,1000000.0,18843000.0,
Preferred Securities Outside Stock Equity,24736000.0,0.0,0.0,0.0,18843000.0,
Derivative Product Liabilities,77349000.0,25985000.0,,,,0.0
Long Term Debt And Capital Lease Obligation,1198000.0,1129000.0,1068000.0,1000000.0,,
Long Term Debt,1198000.0,1129000.0,1068000.0,1000000.0,,
Current Liabilities,9340000.0,7781000.0,29087000.0,20192000.0,24251000.0,
Other Current Liabilities,,,21593000.0,11800000.0,12715000.0,2000.0
Pensionand Other Post Retirement Benefit Plans Current,795000.0,,1422000.0,,,
Payables And Accrued Expenses,8545000.0,7781000.0,6072000.0,8392000.0,11536000.0,
Current Accrued Expenses,4123000.0,4488000.0,3677000.0,6927000.0,9106000.0,
Payables,4422000.0,3293000.0,2395000.0,1465000.0,2430000.0,
Accounts Payable,4422000.0,3293000.0,2395000.0,1465000.0,2430000.0,
Total Assets,66787000.0,50243000.0,36122000.0,38665000.0,48167000.0,
Total Non Current Assets,186000.0,199000.0,212000.0,226000.0,239000.0,
Net PPE,186000.0,199000.0,212000.0,226000.0,239000.0,
Current Assets,66601000.0,50044000.0,35910000.0,38439000.0,47928000.0,
Other Current Assets,3927000.0,1788000.0,815000.0,1433000.0,1380000.0,
Receivables,2715000.0,3165000.0,4280000.0,4577000.0,4755000.0,
Other Receivables,984000.0,1170000.0,1364000.0,1178000.0,1675000.0,
Accounts Receivable,1731000.0,1995000.0,2916000.0,3399000.0,3080000.0,
Cash Cash Equivalents And Short Term Investments,59959000.0,45091000.0,30815000.0,32429000.0,41793000.0,
Other Short Term Investments,,0.0,0.0,0.0,1000.0,2000.0
Cash And Cash Equivalents,59959000.0,45091000.0,30815000.0,32429000.0,41792000.0,
