,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30
Ordinary Shares Number,914410000.0,917174000.0,921149000.0,938765000.0,942209000.0
Share Issued,914410000.0,917174000.0,921149000.0,938765000.0,942209000.0
Net Debt,5963000000.0,6545000000.0,5976000000.0,6731000000.0,8040000000.0
Total Debt,10864000000.0,10938000000.0,10882000000.0,10775000000.0,11916000000.0
Tangible Book Value,-9752000000.0,-10447000000.0,-10064000000.0,-10686000000.0,-11217000000.0
Invested Capital,9522000000.0,8933000000.0,9320000000.0,8701000000.0,9461000000.0
Working Capital,-6222000000.0,-7064000000.0,-6805000000.0,-7290000000.0,-7098000000.0
Net Tangible Assets,-9752000000.0,-10447000000.0,-10064000000.0,-10686000000.0,-11217000000.0
Capital Lease Obligations,1198000000.0,1239000000.0,1216000000.0,1173000000.0,1179000000.0
Common Stock Equity,-144000000.0,-766000000.0,-346000000.0,-901000000.0,-1276000000.0
Total Capitalization,8712000000.0,8072000000.0,8475000000.0,7881000000.0,8015000000.0
Total Equity Gross Minority Interest,-144000000.0,-766000000.0,-346000000.0,-901000000.0,-1276000000.0
Stockholders Equity,-144000000.0,-766000000.0,-346000000.0,-901000000.0,-1276000000.0
Gains Losses Not Affecting Retained Earnings,-501000000.0,-654000000.0,-457000000.0,-641000000.0,-843000000.0
Other Equity Adjustments,-501000000.0,-654000000.0,-457000000.0,-641000000.0,-843000000.0
Retained Earnings,-1960000000.0,-2328000000.0,-2027000000.0,-2360000000.0,-2441000000.0
Additional Paid In Capital,2308000000.0,2207000000.0,2129000000.0,2091000000.0,1999000000.0
Capital Stock,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0
Common Stock,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,43080000000.0,42301000000.0,42115000000.0,40755000000.0,40075000000.0
Total Non Current Liabilities Net Minority Interest,12874000000.0,13011000000.0,12857000000.0,12891000000.0,13519000000.0
Other Non Current Liabilities,516000000.0,557000000.0,513000000.0,524000000.0,537000000.0
Employee Benefits,590000000.0,598000000.0,564000000.0,598000000.0,597000000.0
Non Current Pension And Other Postretirement Benefit Plans,590000000.0,598000000.0,564000000.0,598000000.0,597000000.0
Tradeand Other Payables Non Current,441000000.0,523000000.0,496000000.0,620000000.0,755000000.0
Non Current Deferred Liabilities,1685000000.0,1676000000.0,1648000000.0,1603000000.0,1573000000.0
Non Current Deferred Revenue,1668000000.0,1659000000.0,1632000000.0,1588000000.0,1544000000.0
Non Current Deferred Taxes Liabilities,17000000.0,17000000.0,16000000.0,15000000.0,29000000.0
Long Term Debt And Capital Lease Obligation,9642000000.0,9657000000.0,9636000000.0,9546000000.0,10057000000.0
Long Term Capital Lease Obligation,786000000.0,819000000.0,815000000.0,764000000.0,766000000.0
Long Term Debt,8856000000.0,8838000000.0,8821000000.0,8782000000.0,9291000000.0
Current Liabilities,30206000000.0,29290000000.0,29258000000.0,27864000000.0,26556000000.0
Other Current Liabilities,5740000000.0,5865000000.0,5832000000.0,5824000000.0,5860000000.0
Current Deferred Liabilities,1713000000.0,1645000000.0,1609000000.0,1548000000.0,1495000000.0
Current Deferred Revenue,1713000000.0,1645000000.0,1609000000.0,1548000000.0,1495000000.0
Current Debt And Capital Lease Obligation,1222000000.0,1281000000.0,1246000000.0,1229000000.0,1859000000.0
Current Capital Lease Obligation,412000000.0,420000000.0,401000000.0,409000000.0,413000000.0
