,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,150747632.0,151708564.0,150457845.0,150189021.0,149104117.0,
Share Issued,150747632.0,151708564.0,150457845.0,150189021.0,149104117.0,
Total Debt,84960000.0,72412000.0,63044000.0,65133000.0,64502000.0,
Tangible Book Value,213690000.0,440587000.0,400162000.0,389765000.0,350517000.0,
Invested Capital,1200377000.0,1262262000.0,1224023000.0,1217599000.0,1181647000.0,
Working Capital,94134000.0,282275000.0,251240000.0,206637000.0,130887000.0,
Net Tangible Assets,213690000.0,440587000.0,400162000.0,389765000.0,350517000.0,
Capital Lease Obligations,84960000.0,72412000.0,63044000.0,65133000.0,64502000.0,
Common Stock Equity,1200377000.0,1262262000.0,1224023000.0,1217599000.0,1181647000.0,
Total Capitalization,1200377000.0,1262262000.0,1224023000.0,1217599000.0,1181647000.0,
Total Equity Gross Minority Interest,1200377000.0,1262262000.0,1224023000.0,1217599000.0,1181647000.0,
Stockholders Equity,1200377000.0,1262262000.0,1224023000.0,1217599000.0,1181647000.0,
Gains Losses Not Affecting Retained Earnings,-1993000.0,-1270000.0,-1636000.0,-1425000.0,-2491000.0,
Other Equity Adjustments,-1993000.0,-1270000.0,-1636000.0,-1425000.0,-2491000.0,
Retained Earnings,-1354672000.0,-1345576000.0,-1307972000.0,-1298871000.0,-1277782000.0,
Additional Paid In Capital,2557027000.0,2609093000.0,2533616000.0,2517880000.0,2461905000.0,
Capital Stock,15000.0,15000.0,15000.0,15000.0,15000.0,
Common Stock,15000.0,15000.0,15000.0,15000.0,15000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,908071000.0,976803000.0,834460000.0,786502000.0,767067000.0,
Total Non Current Liabilities Net Minority Interest,100833000.0,92246000.0,80485000.0,80619000.0,81467000.0,
Other Non Current Liabilities,10264000.0,13793000.0,11941000.0,11019000.0,11656000.0,
Non Current Deferred Liabilities,5609000.0,6041000.0,5500000.0,4467000.0,5309000.0,
Non Current Deferred Revenue,5609000.0,6041000.0,5500000.0,4467000.0,5309000.0,
Long Term Debt And Capital Lease Obligation,84960000.0,72412000.0,63044000.0,65133000.0,64502000.0,
Long Term Capital Lease Obligation,84960000.0,72412000.0,63044000.0,65133000.0,64502000.0,
Current Liabilities,807238000.0,884557000.0,753975000.0,705883000.0,685600000.0,
Other Current Liabilities,46924000.0,42047000.0,42608000.0,27565000.0,26481000.0,
Current Deferred Liabilities,655449000.0,687062000.0,572050000.0,560598000.0,560140000.0,
Current Deferred Revenue,655449000.0,687062000.0,572050000.0,560598000.0,560140000.0,
Pensionand Other Post Retirement Benefit Plans Current,14437000.0,30417000.0,21690000.0,17871000.0,14705000.0,
Payables And Accrued Expenses,90428000.0,125031000.0,117627000.0,99849000.0,84274000.0,
Current Accrued Expenses,71984000.0,99863000.0,88740000.0,79690000.0,62039000.0,
Payables,18444000.0,25168000.0,28887000.0,20159000.0,22235000.0,
Accounts Payable,18444000.0,25168000.0,28887000.0,20159000.0,22235000.0,
Total Assets,2108448000.0,2239065000.0,2058483000.0,2004101000.0,1948714000.0,
Total Non Current Assets,1207076000.0,1072233000.0,1053268000.0,1091581000.0,1132227000.0,
Other Non Current Assets,26354000.0,24758000.0,21430000.0,21208000.0,21302000.0,
Non Current Deferred Assets,78652000.0,79004000.0,66214000.0,59033000.0,51223000.0,
Investments And Advances,0.0,42529000.0,43966000.0,85869000.0,132127000.0,
Investmentin Financial Assets,0.0,42529000.0,43966000.0,85869000.0,132127000.0,
Available For Sale Securities,,42529000.0,43966000.0,85869000.0,132127000.0,46042000.0
Goodwill And Other Intangible Assets,986687000.0,821675000.0,823861000.0,827834000.0,831130000.0,
Other Intangible Assets,297847000.0,247592000.0,249928000.0,253729000.0,257747000.0,
Goodwill,688840000.0,574083000.0,573933000.0,574105000.0,573383000.0,
Net PPE,115383000.0,104267000.0,97797000.0,97637000.0,96445000.0,
Accumulated Depreciation,,-49139000.0,,,,-43885000.0
Gross PPE,115383000.0,153406000.0,97797000.0,97637000.0,96445000.0,
Leases,,53598000.0,,,,45026000.0
Other Properties,115383000.0,55643000.0,97797000.0,97637000.0,96445000.0,
Machinery Furniture Equipment,,44165000.0,,,,42451000.0
Buildings And Improvements,,,,,,6311000.0
Properties,,0.0,,,,0.0
Current Assets,901372000.0,1166832000.0,1005215000.0,912520000.0,816487000.0,
Other Current Assets,68043000.0,55157000.0,67634000.0,54098000.0,51295000.0,
Current Deferred Assets,57124000.0,55384000.0,47793000.0,43439000.0,36924000.0,
Receivables,184692000.0,287805000.0,205812000.0,194103000.0,161578000.0,
Accounts Receivable,184692000.0,287805000.0,205812000.0,194103000.0,161578000.0,
Allowance For Doubtful Accounts Receivable,-3387000.0,-4654000.0,-3528000.0,-3595000.0,-3563000.0,
Gross Accounts Receivable,188079000.0,292459000.0,209340000.0,197698000.0,165141000.0,
Cash Cash Equivalents And Short Term Investments,591513000.0,768486000.0,683976000.0,620880000.0,566690000.0,
Other Short Term Investments,205478000.0,287802000.0,333480000.0,296618000.0,252956000.0,
Cash And Cash Equivalents,386035000.0,480684000.0,350496000.0,324262000.0,313734000.0,
