,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2024-12-31,2024-09-30
Ordinary Shares Number,3308197.0,3308197.0,3308197.0,,3323027.0,3323027.0
Share Issued,3308197.0,3308197.0,3308197.0,,3323027.0,3323027.0
Total Debt,10000000.0,10000000.0,,,,
Tangible Book Value,52003000.0,51094774.0,51088000.0,48189000.0,44541328.0,
Invested Capital,10000000.0,61685921.0,,,,
Net Tangible Assets,52003000.0,51094774.0,51088000.0,48189000.0,44541328.0,
Common Stock Equity,52003000.0,51685921.0,51088000.0,48189000.0,45132475.0,
Total Capitalization,62003000.0,61685921.0,,,,
Total Equity Gross Minority Interest,52003000.0,51685921.0,51088000.0,48189000.0,45132475.0,
Stockholders Equity,52003000.0,51685921.0,51088000.0,48189000.0,45132475.0,
Gains Losses Not Affecting Retained Earnings,,-9312551.0,,,-13097307.0,
Retained Earnings,,48403315.0,,,45422359.0,
Additional Paid In Capital,,5978763.0,,,6161369.0,
Capital Stock,,6616394.0,,,6646054.0,
Common Stock,,6616394.0,,,6646054.0,
Total Liabilities Net Minority Interest,507624000.0,509693891.0,488655000.0,474608000.0,474761578.0,
Long Term Debt And Capital Lease Obligation,10000000.0,10000000.0,,,,
Long Term Debt,10000000.0,10000000.0,,,,
Payables And Accrued Expenses,,,3374000.0,,,
Payables,,,3374000.0,,,
Accounts Payable,,,3374000.0,,,
Total Assets,559627000.0,561379812.0,539743000.0,522797000.0,519894053.0,
Investments And Advances,264871000.0,268307290.0,264507000.0,238082000.0,247589183.0,
Held To Maturity Securities,,148256124.0,,,136021241.0,
Available For Sale Securities,,12433736.0,,,533300.0,
Goodwill And Other Intangible Assets,,591147.0,,,591147.0,
Goodwill,,591147.0,,,591147.0,
Net PPE,9690000.0,9674513.0,7667000.0,7756000.0,7704939.0,
Accumulated Depreciation,,-9151776.0,,,-8527364.0,
Gross PPE,,18826289.0,,,16232303.0,
Construction In Progress,,1987767.0,,,61952.0,
Other Properties,,4320989.0,,,3775688.0,
Buildings And Improvements,,10363938.0,,,10241068.0,
Land And Improvements,,2153595.0,,,2153595.0,
Prepaid Assets,,1845850.0,,,1911489.0,
Receivables,,3282438.0,,,2883632.0,
Accounts Receivable,,3282438.0,,,2883632.0,
Other Short Term Investments,,107617430.0,,,111034642.0,
Cash And Cash Equivalents,28348000.0,32046332.0,19599000.0,31431000.0,25076991.0,
Cash Financial,7364000.0,7783862.0,6457000.0,6862000.0,7415677.0,
Cash Cash Equivalents And Federal Funds Sold,28348000.0,32046332.0,19599000.0,31431000.0,25076991.0,
