,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,60759711.0,57318111.0,55984777.0,16795433.0,12282894.0,,
Share Issued,60759711.0,57318111.0,55984777.0,16795433.0,12282894.0,,
Net Debt,393195.0,,,,248249.0,479728.0,
Total Debt,1466699.0,1299880.0,1281308.0,1363929.0,1707306.0,,
Tangible Book Value,499002777.0,662767569.0,855567524.0,1612457.0,-1389215.0,,
Invested Capital,504203585.0,668022823.0,861972392.0,8379153.0,-49730.0,,
Working Capital,-1707292.0,-384972.0,-2330730.0,1454221.0,-1495756.0,,
Net Tangible Assets,499002777.0,662767569.0,855567524.0,1612457.0,-1389215.0,,
Capital Lease Obligations,1056699.0,1134864.0,1181308.0,1263929.0,1407821.0,,
Common Stock Equity,503793585.0,667857807.0,861872392.0,8279153.0,-349215.0,,
Total Capitalization,503793585.0,667857807.0,861872392.0,8279153.0,-349215.0,,
Total Equity Gross Minority Interest,504077910.0,668142145.0,862156751.0,8563512.0,-64861.0,,
Minority Interest,284325.0,284338.0,284359.0,284359.0,284354.0,,
Stockholders Equity,503793585.0,667857807.0,861872392.0,8279153.0,-349215.0,,
Other Equity Interest,,,-17390.0,-17390.0,,,
Gains Losses Not Affecting Retained Earnings,152637.0,152627.0,152611.0,152602.0,152589.0,,
Other Equity Adjustments,152637.0,152627.0,152611.0,152602.0,152589.0,,
Retained Earnings,-434137058.0,-270071082.0,-73582481.0,-85670950.0,-84171896.0,,
Additional Paid In Capital,937771930.0,937770530.0,935314053.0,93813211.0,83668864.0,,
Capital Stock,6076.0,5732.0,5599.0,1680.0,1228.0,,
Common Stock,6076.0,5732.0,5599.0,1680.0,1228.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,2630249.0,2016608.0,3842888.0,2011539.0,2668108.0,,
Total Non Current Liabilities Net Minority Interest,716299.0,802204.0,865729.0,949283.0,1096342.0,,
Non Current Deferred Liabilities,21146.0,20988.0,0.0,0.0,69955.0,,
Long Term Debt And Capital Lease Obligation,695153.0,781216.0,865729.0,949283.0,1026387.0,,
Long Term Capital Lease Obligation,695153.0,781216.0,865729.0,949283.0,1026387.0,,
Current Liabilities,1913950.0,1214404.0,2977159.0,1062256.0,1571766.0,,
Current Deferred Liabilities,3027.0,4771.0,4771.0,4771.0,,0.0,
Current Deferred Revenue,3027.0,4771.0,4771.0,4771.0,,0.0,
Current Debt And Capital Lease Obligation,771546.0,518664.0,415579.0,414646.0,680919.0,,
Current Capital Lease Obligation,361546.0,353648.0,315579.0,314646.0,381434.0,,
Current Debt,410000.0,165016.0,100000.0,100000.0,299485.0,,
Other Current Borrowings,410000.0,165016.0,100000.0,100000.0,299485.0,,
Pensionand Other Post Retirement Benefit Plans Current,173333.0,,148333.0,152869.0,120833.0,,
Payables And Accrued Expenses,966044.0,690969.0,2408476.0,489970.0,770014.0,,
Current Accrued Expenses,754105.0,402796.0,404041.0,155680.0,449541.0,,
Payables,211939.0,288173.0,2004435.0,334290.0,320473.0,,
Other Payable,178.0,178.0,178.0,178.0,998.0,,
Dueto Related Parties Current,4207.0,100000.0,43632.0,51470.0,51958.0,,
Total Tax Payable,207554.0,187995.0,1960625.0,282642.0,267517.0,,
Income Tax Payable,207554.0,187995.0,1960625.0,282642.0,267517.0,,
Total Assets,506708159.0,670158753.0,865999639.0,10575051.0,2603247.0,,
Total Non Current Assets,506501501.0,669329321.0,865353210.0,8058574.0,2527237.0,,
Other Non Current Assets,500792111.0,663247618.0,857985931.0,250740.0,250740.0,,
Goodwill And Other Intangible Assets,4790808.0,5090238.0,6304868.0,6666696.0,1040000.0,,
Other Intangible Assets,4790808.0,5090238.0,6304868.0,6666696.0,1040000.0,,
Net PPE,918582.0,991465.0,1062411.0,1141138.0,1236497.0,,
Accumulated Depreciation,-12319.0,-10713.0,-9637.0,-8561.0,-7486.0,,
Gross PPE,930901.0,1002178.0,1072048.0,1149699.0,1243983.0,,
Other Properties,916711.0,987988.0,1057858.0,1135509.0,1229793.0,,
Machinery Furniture Equipment,14190.0,14190.0,14190.0,14190.0,14190.0,,
Current Assets,206658.0,829432.0,646429.0,2516477.0,76010.0,,
Other Current Assets,72310.0,,,,,,
Prepaid Assets,84934.0,331588.0,412162.0,1389522.0,15579.0,,
Receivables,32609.0,41803.0,9195.0,9195.0,9195.0,,
Other Receivables,32609.0,41803.0,9195.0,9195.0,9195.0,,
Accrued Interest Receivable,,,,,,,38851.0
Notes Receivable,,,,,,0.0,1062858.0
Loans Receivable,,,,,,,650000.0
Cash Cash Equivalents And Short Term Investments,16805.0,456041.0,225072.0,1117760.0,51236.0,,
Cash And Cash Equivalents,16805.0,456041.0,225072.0,1117760.0,51236.0,,
Cash Financial,16805.0,456041.0,225072.0,1117760.0,51236.0,,
