,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,26833333.0,23333333.0,23333333.0
Share Issued,26833333.0,23333333.0,23333333.0
Net Debt,,132085.0,
Total Debt,,132085.0,
Tangible Book Value,196848952.0,-39571.0,-16800.0
Invested Capital,196848952.0,92514.0,-16800.0
Working Capital,801312.0,-466236.0,
Net Tangible Assets,196848952.0,-39571.0,-16800.0
Common Stock Equity,196848952.0,-39571.0,-16800.0
Total Capitalization,196848952.0,-39571.0,-16800.0
Total Equity Gross Minority Interest,196848952.0,-39571.0,-16800.0
Stockholders Equity,196848952.0,-39571.0,-16800.0
Other Equity Interest,,,-25000.0
Retained Earnings,-7224359.0,-64571.0,-16800.0
Additional Paid In Capital,0.0,24329.0,24329.0
Capital Stock,204073311.0,671.0,671.0
Common Stock,204073311.0,671.0,671.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,8402749.0,511236.0,44746.0
Total Non Current Liabilities Net Minority Interest,8050000.0,0.0,0.0
Non Current Deferred Liabilities,8050000.0,,
Current Liabilities,352749.0,511236.0,44746.0
Current Debt And Capital Lease Obligation,,132085.0,
Current Debt,,132085.0,
Other Current Borrowings,,132085.0,
Payables And Accrued Expenses,352749.0,379151.0,44746.0
Current Accrued Expenses,75000.0,379151.0,44746.0
Payables,277749.0,,
Dueto Related Parties Current,70000.0,,
Accounts Payable,207749.0,,
Total Assets,205251701.0,471665.0,27946.0
Total Non Current Assets,204097640.0,426665.0,27946.0
Other Non Current Assets,204072640.0,,
Non Current Prepaid Assets,25000.0,,
Non Current Deferred Assets,,426665.0,27946.0
Current Assets,1154061.0,45000.0,
Prepaid Assets,142914.0,45000.0,
Cash Cash Equivalents And Short Term Investments,1011147.0,,
Cash And Cash Equivalents,1011147.0,,
