,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1181250.0,993750.0,906250.0
Share Issued,1181250.0,993750.0,906250.0
Net Debt,,2862919.0,2162943.0
Total Debt,4691533.0,4680574.0,4630581.0
Tangible Book Value,13919542.0,13662638.0,8092597.0
Invested Capital,20753708.0,20430200.0,14897115.0
Working Capital,9603778.0,10099819.0,5050116.0
Net Tangible Assets,13919542.0,13662638.0,8092597.0
Capital Lease Obligations,72694.0,101871.0,0.0
Common Stock Equity,16134869.0,15851497.0,10266534.0
Total Capitalization,16134869.0,15851497.0,10266534.0
Total Equity Gross Minority Interest,16134869.0,15851497.0,10266534.0
Stockholders Equity,16134869.0,15851497.0,10266534.0
Gains Losses Not Affecting Retained Earnings,650350.0,244771.0,25963.0
Other Equity Adjustments,650350.0,244771.0,25963.0
Retained Earnings,-2244434.0,1226398.0,3201818.0
Additional Paid In Capital,17727063.0,14378738.0,7037503.0
Capital Stock,1890.0,1590.0,1250.0
Common Stock,1890.0,1590.0,1250.0
Total Liabilities Net Minority Interest,8642483.0,7103387.0,8201258.0
Total Non Current Liabilities Net Minority Interest,15368.0,42946.0,0.0
Long Term Debt And Capital Lease Obligation,15368.0,42946.0,0.0
Long Term Capital Lease Obligation,15368.0,42946.0,0.0
Current Liabilities,8627115.0,7060441.0,8201258.0
Current Deferred Liabilities,8674.0,0.0,1712.0
Current Deferred Revenue,8674.0,0.0,1712.0
Current Debt And Capital Lease Obligation,4676165.0,4637628.0,4630581.0
Current Capital Lease Obligation,57326.0,58925.0,0.0
Current Debt,4618839.0,4578703.0,4630581.0
Line Of Credit,4618839.0,4578703.0,4630581.0
Current Provisions,25941.0,46080.0,31602.0
Payables And Accrued Expenses,3916335.0,2376733.0,3537363.0
Payables,3916335.0,2376733.0,3537363.0
Other Payable,347598.0,471883.0,190645.0
Dueto Related Parties Current,281871.0,169812.0,186768.0
Total Tax Payable,0.0,8906.0,27337.0
Income Tax Payable,0.0,8906.0,27337.0
Accounts Payable,3286866.0,1726132.0,3132613.0
Total Assets,24777352.0,22954884.0,18467792.0
Total Non Current Assets,6546459.0,5794624.0,5216418.0
Non Current Deferred Assets,5804.0,6991.0,5169.0
Non Current Deferred Taxes Assets,5804.0,6991.0,5169.0
Non Current Accounts Receivable,,111202.0,
Goodwill And Other Intangible Assets,2215327.0,2188859.0,2173937.0
Other Intangible Assets,2215327.0,2188859.0,2173937.0
Net PPE,4325328.0,3598774.0,3037312.0
Accumulated Depreciation,-1916423.0,-1750027.0,-1602736.0
Gross PPE,6241751.0,5348801.0,4640048.0
Construction In Progress,787620.0,44137.0,6152.0
Other Properties,222589.0,324155.0,203588.0
Machinery Furniture Equipment,1019087.0,917171.0,886298.0
Buildings And Improvements,4212455.0,4063338.0,3544010.0
Properties,0.0,0.0,0.0
Current Assets,18230893.0,17160260.0,13251374.0
Other Current Assets,1596.0,,29668.0
Current Deferred Assets,0.0,0.0,1482558.0
Restricted Cash,,,0.0
Prepaid Assets,0.0,104475.0,106449.0
Inventory,5497426.0,3662699.0,5300458.0
Finished Goods,4147848.0,90669.0,1092733.0
Work In Process,533329.0,187553.0,112656.0
Raw Materials,816249.0,3384477.0,4095069.0
Receivables,6014084.0,11677302.0,3864603.0
Other Receivables,43620.0,,10614.0
Duefrom Related Parties Current,12656.0,2089.0,1030.0
Taxes Receivable,50870.0,,12839.0
Accrued Interest Receivable,,133525.0,
Loans Receivable,,4400000.0,
Accounts Receivable,5906938.0,7141688.0,3840120.0
Allowance For Doubtful Accounts Receivable,-12750.0,-528.0,-2861.0
Gross Accounts Receivable,5919688.0,7142216.0,3842981.0
Cash Cash Equivalents And Short Term Investments,6717787.0,1715784.0,2467638.0
Cash And Cash Equivalents,6717787.0,1715784.0,2467638.0
Cash Equivalents,6717619.0,1714514.0,2467147.0
Cash Financial,168.0,1270.0,491.0
