,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2805325.0,2805325.0,2805325.0
Share Issued,2805325.0,2805325.0,2805325.0
Total Debt,65593.0,103043.0,146599.0
Tangible Book Value,7842575.0,9369054.0,10174545.0
Invested Capital,7882959.0,9414716.0,10226502.0
Working Capital,340852.0,1522279.0,2027444.0
Net Tangible Assets,7842575.0,9369054.0,10174545.0
Capital Lease Obligations,65593.0,103043.0,146599.0
Common Stock Equity,7882959.0,9414716.0,10226502.0
Total Capitalization,7882959.0,9414716.0,10226502.0
Total Equity Gross Minority Interest,7882959.0,9414716.0,10226502.0
Stockholders Equity,7882959.0,9414716.0,10226502.0
Gains Losses Not Affecting Retained Earnings,187359.0,239467.0,253296.0
Other Equity Adjustments,187359.0,239467.0,253296.0
Retained Earnings,-47646285.0,-46166636.0,-45368679.0
Additional Paid In Capital,55327858.0,55327858.0,55327858.0
Capital Stock,14027.0,14027.0,14027.0
Common Stock,14027.0,14027.0,14027.0
Total Liabilities Net Minority Interest,1996346.0,1723740.0,1453917.0
Total Non Current Liabilities Net Minority Interest,1698379.0,1410648.0,1139358.0
Dueto Related Parties Non Current,1698379.0,1394496.0,1076516.0
Tradeand Other Payables Non Current,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,0.0,16152.0,62842.0
Long Term Capital Lease Obligation,0.0,16152.0,62842.0
Current Liabilities,297967.0,313092.0,314559.0
Current Deferred Liabilities,20037.0,,17830.0
Current Deferred Revenue,20037.0,,17830.0
Current Debt And Capital Lease Obligation,65593.0,86891.0,83757.0
Current Capital Lease Obligation,65593.0,86891.0,83757.0
Payables And Accrued Expenses,212337.0,226201.0,212972.0
Current Accrued Expenses,5208.0,220270.0,5000.0
Payables,207129.0,5931.0,207972.0
Other Payable,3396.0,,13581.0
Total Tax Payable,197657.0,,188570.0
Accounts Payable,6076.0,5931.0,5821.0
Total Assets,9879305.0,11138456.0,11680419.0
Total Non Current Assets,9240486.0,9303085.0,9338416.0
Non Current Deferred Assets,12512.0,12215.0,11987.0
Non Current Deferred Taxes Assets,12512.0,12215.0,11987.0
Investments And Advances,9075000.0,9075000.0,9075000.0
Long Term Equity Investment,9075000.0,9075000.0,9075000.0
Investments In Other Ventures Under Equity Method,9075000.0,9075000.0,9075000.0
Goodwill And Other Intangible Assets,40384.0,45662.0,51957.0
Other Intangible Assets,40384.0,,51957.0
Net PPE,112590.0,170208.0,199472.0
Accumulated Depreciation,-398612.0,,-370062.0
Gross PPE,511202.0,170208.0,569534.0
Other Properties,71826.0,170208.0,148589.0
Machinery Furniture Equipment,439376.0,,420945.0
Current Assets,638819.0,1835371.0,2342003.0
Other Current Assets,,1031508.0,
Restricted Cash,25750.0,22679.0,19961.0
Prepaid Assets,24542.0,,16448.0
Receivables,110903.0,52873.0,1047593.0
Receivables Adjustments Allowances,-153779.0,,-125675.0
Other Receivables,182460.0,,1114529.0
Taxes Receivable,7148.0,,6849.0
Accounts Receivable,75074.0,52873.0,51890.0
Allowance For Doubtful Accounts Receivable,-503353.0,,-430348.0
Gross Accounts Receivable,578427.0,,482238.0
Cash Cash Equivalents And Short Term Investments,477624.0,728311.0,1258001.0
Cash And Cash Equivalents,477624.0,728311.0,1258001.0
Cash Financial,477624.0,,1258001.0
