,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,43000000.0,41000000.0,41000000.0
Share Issued,43000000.0,41000000.0,41000000.0
Net Debt,31753929.0,27722621.0,20477057.0
Total Debt,35005803.0,31090412.0,31367798.0
Tangible Book Value,128133384.0,108477645.0,102795303.0
Invested Capital,171113438.0,147653321.0,142066601.0
Working Capital,73878359.0,47492034.0,42086675.0
Net Tangible Assets,128133384.0,108477645.0,102795303.0
Capital Lease Obligations,105803.0,90412.0,367798.0
Common Stock Equity,136213438.0,116653321.0,111066601.0
Total Capitalization,136213438.0,116653321.0,111066601.0
Total Equity Gross Minority Interest,136213438.0,116653321.0,111066601.0
Stockholders Equity,136213438.0,116653321.0,111066601.0
Other Equity Interest,-3633.0,-3633.0,-3633.0
Gains Losses Not Affecting Retained Earnings,12418191.0,12477105.0,11712064.0
Other Equity Adjustments,12418191.0,12477105.0,11712064.0
Retained Earnings,76154691.0,99611249.0,94789570.0
Additional Paid In Capital,47640283.0,4564967.0,4564967.0
Capital Stock,3906.0,3633.0,3633.0
Common Stock,3906.0,3633.0,3633.0
Total Liabilities Net Minority Interest,61107566.0,59434511.0,64177951.0
Total Non Current Liabilities Net Minority Interest,5540000.0,8631999.0,9014130.0
Non Current Deferred Liabilities,5540000.0,8631999.0,9014130.0
Non Current Deferred Revenue,5540000.0,5840000.0,5840000.0
Non Current Deferred Taxes Liabilities,0.0,2791999.0,3174130.0
Long Term Capital Lease Obligation,,,0.0
Current Liabilities,55567566.0,50802512.0,55163821.0
Other Current Liabilities,1074594.0,1994491.0,570359.0
Current Deferred Liabilities,255288.0,557741.0,236821.0
Current Deferred Revenue,255288.0,557741.0,236821.0
Current Debt And Capital Lease Obligation,35005803.0,31090412.0,31367798.0
Current Capital Lease Obligation,105803.0,90412.0,367798.0
Current Debt,34900000.0,31000000.0,31000000.0
Line Of Credit,34900000.0,31000000.0,31000000.0
Payables And Accrued Expenses,19231881.0,17159868.0,22988843.0
Payables,19231881.0,17159868.0,22988843.0
Other Payable,1446444.0,1017882.0,605694.0
Dueto Related Parties Current,4697488.0,4983711.0,1290837.0
Dividends Payable,57191.0,58073.0,59800.0
Total Tax Payable,11482725.0,9559121.0,11424865.0
Income Tax Payable,3391352.0,1365801.0,2667477.0
Accounts Payable,1548033.0,1541081.0,9607647.0
Total Assets,197321004.0,176087832.0,175244552.0
Total Non Current Assets,67875079.0,77793286.0,77994056.0
Non Current Prepaid Assets,6709000.0,7009000.0,7409000.0
Non Current Deferred Assets,1300475.0,10219794.0,9025015.0
Non Current Deferred Taxes Assets,1300475.0,,0.0
Goodwill And Other Intangible Assets,8080054.0,8175676.0,8271298.0
Other Intangible Assets,8080054.0,8175676.0,8271298.0
Net PPE,51785550.0,52388816.0,53288743.0
Accumulated Depreciation,-20186287.0,-19663494.0,-18841204.0
Gross PPE,71971837.0,72052310.0,72129947.0
Leases,356916.0,359430.0,364349.0
Construction In Progress,35566349.0,35566350.0,35389937.0
Other Properties,130249.0,96523.0,392243.0
Machinery Furniture Equipment,3979895.0,3917630.0,3866347.0
Buildings And Improvements,19426359.0,19426359.0,19426359.0
Current Assets,129445925.0,98294546.0,97250496.0
Prepaid Assets,49489663.0,24872551.0,1335702.0
Inventory,108292.0,332633.0,334937.0
Receivables,76701899.0,69811983.0,85056914.0
Other Receivables,65915772.0,49054563.0,63913160.0
Taxes Receivable,3712452.0,4390048.0,5400771.0
Accrued Interest Receivable,,,0.0
Loans Receivable,,,0.0
Accounts Receivable,7073675.0,16367372.0,15742983.0
Allowance For Doubtful Accounts Receivable,0.0,-89688.0,-89688.0
Gross Accounts Receivable,7073675.0,16457060.0,15832671.0
Cash Cash Equivalents And Short Term Investments,3146071.0,3277379.0,10522943.0
Cash And Cash Equivalents,3146071.0,3277379.0,10522943.0
Cash Financial,3146071.0,3277379.0,10522943.0
