,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Ordinary Shares Number,1221631.0,125218.0,122678.0,28268.0,25844.0,
Share Issued,1221631.0,125218.0,122678.0,28268.0,25844.0,
Net Debt,21103332.0,27310994.0,23391294.168969,,,
Total Debt,34698342.0,39743053.0,33878694.198051,334838.451463,423048.113534,
Tangible Book Value,8789849.0,3790383.0,5794536.134943,11647511.27929,15840616.82243,
Invested Capital,34654420.0,33865089.0,34929596.481024,12494582.302431,16700119.764624,
Working Capital,9966737.0,4702926.0,6745527.119383,11776022.41304,16130217.376255,
Net Tangible Assets,8789849.0,3790383.0,5794536.134943,11647511.27929,15840616.82243,
Capital Lease Obligations,9533307.0,10132484.0,5093493.529155,128633.386698,148903.426791,
Common Stock Equity,9489385.0,4254520.0,6144395.812127,12288377.237666,16425975.077882,
Total Capitalization,16069033.0,10745400.0,10813867.238621,12427255.857954,16626767.047421,
Total Equity Gross Minority Interest,9489385.0,4254520.0,6144395.812127,12288377.237666,16425975.077882,
Stockholders Equity,9489385.0,4254520.0,6144395.812127,12288377.237666,16425975.077882,
Other Equity Interest,,,,,,27625.196176
Gains Losses Not Affecting Retained Earnings,1183405.0,878042.0,801576.995783,817728.860428,771850.46729,
Other Equity Adjustments,1183405.0,878042.0,801576.995783,817728.860428,771850.46729,
Retained Earnings,-77759031.0,-75894107.0,-52044174.785517,-56727036.821423,-49020422.29145,
Additional Paid In Capital,12337548.0,11983525.0,8568706.558092,9177545.481007,8722738.663898,
Capital Stock,73727463.0,67287060.0,48818287.043769,59020139.717654,55951808.238145,
Common Stock,73727463.0,67287060.0,48818287.043769,59020139.717654,55951808.238145,
Total Liabilities Net Minority Interest,49142453.0,55410413.0,44686822.015414,5540411.876001,3145473.174109,
Total Non Current Liabilities Net Minority Interest,13614745.0,14165493.0,8555346.808201,1516441.566002,1509134.648667,
Derivative Product Liabilities,,,,1337638.62611,1248436.829353,2635.896704
Tradeand Other Payables Non Current,,,5048506.0,,,
Non Current Deferred Liabilities,0.0,2721.0,4286.025883,,,
Non Current Deferred Taxes Liabilities,0.0,2721.0,4286.025883,,,
Long Term Debt And Capital Lease Obligation,13614745.0,14162772.0,8551060.782318,178802.939892,260697.819315,
Long Term Capital Lease Obligation,7035097.0,7671892.0,3881589.355824,39924.319604,59905.849775,
Long Term Debt,6579648.0,6490880.0,4669471.426494,138878.620288,200791.96954,
Current Liabilities,35527708.0,41244920.0,36131475.207212,4023970.309999,1636338.525441,
Other Current Liabilities,438672.0,404376.0,370974.262033,,,261510.914538
Current Deferred Liabilities,6372743.0,5901028.0,4125977.897339,800050.211032,649160.955348,
Current Deferred Revenue,6372743.0,5901028.0,4125977.897339,800050.211032,649160.955348,
Current Debt And Capital Lease Obligation,21083597.0,25580281.0,25327633.415734,156035.51157,162350.294219,
Current Capital Lease Obligation,2498210.0,2460592.0,1211904.173331,88709.067094,88997.577016,
Current Debt,18585387.0,23119689.0,24115729.242402,67326.444477,73352.717203,
Other Current Borrowings,432864.0,844299.0,477759.197324,67326.444477,73352.717203,
Line Of Credit,18152523.0,22275390.0,23637970.045078,,,
Current Provisions,67195.0,65575.0,48499.345645,2114086.741377,63459.328487,
Payables And Accrued Expenses,7565501.0,9293660.0,6258390.286462,953797.84602,761367.947387,
Current Accrued Expenses,7344.0,8265.0,4404.536862,,,
Interest Payable,7344.0,8265.0,4404.536862,,,
Payables,7558157.0,9285395.0,6253985.7496,953797.84602,761367.947387,
