,2025-12-31,2024-12-31
Ordinary Shares Number,11828435.0,11540000.0
Share Issued,11828435.0,11540000.0
Total Debt,482562.0,463250.0
Tangible Book Value,6419552.0,8872990.0
Invested Capital,6953949.0,9398000.0
Working Capital,2953806.0,5394081.0
Net Tangible Assets,6419552.0,8872990.0
Capital Lease Obligations,73059.0,31290.0
Common Stock Equity,6544446.0,8966040.0
Total Capitalization,6913102.0,9360350.0
Total Equity Gross Minority Interest,6853667.0,9043789.0
Minority Interest,309221.0,77749.0
Stockholders Equity,6544446.0,8966040.0
Other Equity Interest,111225.0,
Gains Losses Not Affecting Retained Earnings,604904.0,20225.0
Other Equity Adjustments,526631.0,73982.0
Foreign Currency Translation Adjustments,78273.0,-53757.0
Retained Earnings,-18828592.0,-14848135.0
Capital Stock,24656909.0,23793950.0
Common Stock,24656909.0,23793950.0
Total Liabilities Net Minority Interest,1131286.0,1023960.0
Total Non Current Liabilities Net Minority Interest,422117.0,417338.0
Long Term Debt And Capital Lease Obligation,422117.0,417338.0
Long Term Capital Lease Obligation,53461.0,23028.0
Long Term Debt,368656.0,394310.0
Current Liabilities,709169.0,606622.0
Other Current Liabilities,25064.0,11945.0
Current Deferred Liabilities,182807.0,109150.0
Current Deferred Revenue,182807.0,109150.0
Current Debt And Capital Lease Obligation,60445.0,45912.0
Current Capital Lease Obligation,19598.0,8262.0
Current Debt,40847.0,37650.0
Other Current Borrowings,40847.0,37650.0
Payables And Accrued Expenses,440853.0,439615.0
Current Accrued Expenses,252379.0,363690.0
Payables,188474.0,75925.0
Other Payable,61077.0,37292.0
Total Tax Payable,2655.0,0.0
Accounts Payable,124742.0,38633.0
Total Assets,7984953.0,10067749.0
Total Non Current Assets,4321978.0,4067046.0
Non Current Accounts Receivable,487282.0,500000.0
Investments And Advances,18210.0,220950.0
Investmentin Financial Assets,18210.0,0.0
Available For Sale Securities,18210.0,
Long Term Equity Investment,0.0,220950.0
Investmentsin Associatesat Cost,0.0,220950.0
Goodwill And Other Intangible Assets,124894.0,93050.0
Other Intangible Assets,124539.0,92695.0
Goodwill,355.0,355.0
Net PPE,3691592.0,3253046.0
Accumulated Depreciation,-2207358.0,-1766876.0
Gross PPE,5898950.0,5019922.0
Other Properties,2720959.0,1990632.0
Machinery Furniture Equipment,512716.0,447804.0
Buildings And Improvements,2053659.0,1993445.0
Land And Improvements,611616.0,588041.0
Properties,0.0,0.0
Current Assets,3662975.0,6000703.0
Prepaid Assets,1435432.0,909128.0
Receivables,132054.0,121208.0
Other Receivables,21808.0,63123.0
Taxes Receivable,5246.0,2892.0
Accrued Interest Receivable,1141.0,36411.0
Accounts Receivable,103859.0,18782.0
Cash Cash Equivalents And Short Term Investments,2095489.0,4970367.0
Cash And Cash Equivalents,2095489.0,4970367.0
Cash Financial,2095489.0,4970367.0
