,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,7132744.0,7106085.0,6507676.0,5921738.0,5891835.0,
Share Issued,7132744.0,7106085.0,6507676.0,5921738.0,5891835.0,
Net Debt,8472000.0,,,15749000.0,344000.0,
Total Debt,59706000.0,22394000.0,43971000.0,69283000.0,46946000.0,
Tangible Book Value,61686000.0,64060000.0,16027000.0,20722000.0,-32884000.0,
Invested Capital,744938000.0,712192000.0,697807000.0,746954000.0,681505000.0,
Working Capital,-27438000.0,-11985000.0,-63115000.0,-40986000.0,-90830000.0,
Net Tangible Assets,61686000.0,64060000.0,16027000.0,20722000.0,-32884000.0,
Capital Lease Obligations,23820000.0,22394000.0,23652000.0,25554000.0,25008000.0,
Common Stock Equity,709052000.0,712192000.0,677488000.0,703225000.0,659567000.0,
Total Capitalization,709052000.0,712192000.0,677488000.0,703225000.0,659567000.0,
Total Equity Gross Minority Interest,707368000.0,710761000.0,676225000.0,702154000.0,658547000.0,
Minority Interest,-1684000.0,-1431000.0,-1263000.0,-1071000.0,-1020000.0,
Stockholders Equity,709052000.0,712192000.0,677488000.0,703225000.0,659567000.0,
Other Equity Interest,,,,60788000.0,,
Retained Earnings,-411656000.0,-396519000.0,-390532000.0,-376921000.0,-360624000.0,
Additional Paid In Capital,1050303000.0,1046882000.0,998392000.0,940179000.0,937184000.0,
Capital Stock,14265000.0,14212000.0,13015000.0,11843000.0,11784000.0,
Common Stock,14265000.0,14212000.0,13015000.0,11843000.0,11784000.0,
Total Liabilities Net Minority Interest,358253000.0,184769000.0,224338000.0,282164000.0,259502000.0,
Total Non Current Liabilities Net Minority Interest,31010000.0,29855000.0,33479000.0,41343000.0,36908000.0,
Other Non Current Liabilities,4216000.0,4016000.0,4212000.0,9628000.0,5779000.0,
Non Current Deferred Taxes Liabilities,10333000.0,11008000.0,11948000.0,13162000.0,14059000.0,
Long Term Debt And Capital Lease Obligation,16461000.0,14831000.0,17319000.0,18553000.0,17070000.0,
Long Term Capital Lease Obligation,16461000.0,14831000.0,17319000.0,18553000.0,17070000.0,
Long Term Debt,,,,,,0.0
Current Liabilities,327243000.0,154914000.0,190859000.0,240821000.0,222594000.0,
Other Current Liabilities,51280000.0,31935000.0,32419000.0,35087000.0,33715000.0,
Current Debt And Capital Lease Obligation,43245000.0,7563000.0,26652000.0,50730000.0,29876000.0,
Current Capital Lease Obligation,7359000.0,7563000.0,6333000.0,7001000.0,7938000.0,
Current Debt,35886000.0,0.0,20319000.0,43729000.0,21938000.0,
Pensionand Other Post Retirement Benefit Plans Current,,1813000.0,,,,2565000.0
Payables,53551000.0,34439000.0,28122000.0,35602000.0,32456000.0,
Other Payable,,1200000.0,,,,501000.0
Total Tax Payable,,2464000.0,,,,1886000.0
Accounts Payable,53551000.0,30775000.0,28122000.0,35602000.0,32456000.0,
Total Assets,1065621000.0,895530000.0,900563000.0,984318000.0,918049000.0,
Total Non Current Assets,765816000.0,752601000.0,772819000.0,784483000.0,786285000.0,
Other Non Current Assets,,2000.0,,,,2000.0
Investmentin Financial Assets,0.0,0.0,333000.0,333000.0,333000.0,
Available For Sale Securities,,,333000.0,333000.0,333000.0,333000.0
Goodwill And Other Intangible Assets,647366000.0,648132000.0,661461000.0,682503000.0,692451000.0,
Other Intangible Assets,130003000.0,137582000.0,143458000.0,155176000.0,162353000.0,
Goodwill,517363000.0,510550000.0,518003000.0,527327000.0,530098000.0,
Net PPE,118450000.0,104467000.0,111025000.0,101647000.0,93501000.0,
Accumulated Depreciation,,-51986000.0,,,,-44896000.0
Gross PPE,118450000.0,156453000.0,111025000.0,101647000.0,93501000.0,
Other Properties,26037000.0,7019000.0,25072000.0,26941000.0,26290000.0,
Machinery Furniture Equipment,92413000.0,127016000.0,85953000.0,74706000.0,67211000.0,
Buildings And Improvements,,22418000.0,,,,11621000.0
Properties,,0.0,,,,0.0
Current Assets,299805000.0,142929000.0,127744000.0,199835000.0,131764000.0,
Other Current Assets,,1000.0,,60788000.0,,-3000.0
Prepaid Assets,,9759000.0,,,,6717000.0
Inventory,20931000.0,21658000.0,20994000.0,25056000.0,23945000.0,
Work In Process,,4988000.0,,,,4574000.0
Raw Materials,20931000.0,16670000.0,20994000.0,25056000.0,23945000.0,
Other Receivables,82040000.0,39527000.0,45151000.0,43824000.0,34712000.0,
Taxes Receivable,10315000.0,8288000.0,7635000.0,11688000.0,8589000.0,
Accounts Receivable,159105000.0,33579000.0,32451000.0,30499000.0,42924000.0,
Allowance For Doubtful Accounts Receivable,,0.0,,,,-2000.0
Gross Accounts Receivable,,33579000.0,,,,55269000.0
Cash Cash Equivalents And Short Term Investments,27414000.0,30117000.0,21513000.0,27980000.0,21594000.0,
Cash And Cash Equivalents,27414000.0,30117000.0,21513000.0,27980000.0,21594000.0,
Cash Equivalents,,30117000.0,,,,49676000.0
