,2026-03-31,2025-03-31
Ordinary Shares Number,45604180.0,45713286.0
Share Issued,45604180.0,45713286.0
Net Debt,990800000.0,891600000.0
Total Debt,1238900000.0,1105800000.0
Tangible Book Value,1229200000.0,1144100000.0
Invested Capital,2453800000.0,2122500000.0
Working Capital,-33700000.0,-27100000.0
Net Tangible Assets,1229200000.0,1144100000.0
Capital Lease Obligations,136800000.0,127400000.0
Common Stock Equity,1351700000.0,1144100000.0
Total Capitalization,2260900000.0,
Total Equity Gross Minority Interest,1351700000.0,1144100000.0
Stockholders Equity,1351700000.0,1144100000.0
Other Equity Interest,,6500000.0
Retained Earnings,735400000.0,659600000.0
Additional Paid In Capital,616300000.0,478000000.0
Capital Stock,0.0,0.0
Common Stock,0.0,0.0
Total Liabilities Net Minority Interest,1913300000.0,1610000000.0
Total Non Current Liabilities Net Minority Interest,1393100000.0,1148800000.0
Other Non Current Liabilities,36700000.0,41800000.0
Dueto Related Parties Non Current,97300000.0,46400000.0
Tradeand Other Payables Non Current,0.0,0.0
Non Current Deferred Liabilities,230400000.0,214500000.0
Non Current Deferred Taxes Liabilities,230400000.0,214500000.0
Long Term Debt And Capital Lease Obligation,1028700000.0,846100000.0
Long Term Capital Lease Obligation,119500000.0,114100000.0
Long Term Debt,909200000.0,732000000.0
Current Liabilities,520200000.0,461200000.0
Current Debt And Capital Lease Obligation,210200000.0,259700000.0
Current Capital Lease Obligation,17300000.0,13300000.0
Current Debt,192900000.0,246400000.0
Other Current Borrowings,192900000.0,246400000.0
Payables And Accrued Expenses,310000000.0,201500000.0
Current Accrued Expenses,193800000.0,147500000.0
Payables,116200000.0,54000000.0
Accounts Payable,116200000.0,54000000.0
Total Assets,3265000000.0,2754100000.0
Total Non Current Assets,2778500000.0,2320000000.0
Other Non Current Assets,35400000.0,42900000.0
Duefrom Related Parties Non Current,29900000.0,33700000.0
Non Current Accounts Receivable,29900000.0,33700000.0
Goodwill And Other Intangible Assets,122500000.0,
Goodwill,122500000.0,
Net PPE,2590700000.0,2243400000.0
Gross PPE,2590700000.0,2243400000.0
Other Properties,2590700000.0,2243400000.0
Current Assets,486500000.0,434100000.0
Other Current Assets,19700000.0,17900000.0
Restricted Cash,22200000.0,21400000.0
Inventory,95300000.0,64200000.0
Receivables,75900000.0,57100000.0
Duefrom Related Parties Current,54300000.0,48700000.0
Accounts Receivable,21600000.0,8400000.0
Cash Cash Equivalents And Short Term Investments,273400000.0,273500000.0
Other Short Term Investments,162100000.0,186700000.0
Cash And Cash Equivalents,111300000.0,86800000.0
