,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,78882718.0,78239365.0,72272138.0,72015295.0,71760307.0
Share Issued,78882718.0,78239365.0,72272138.0,72015295.0,71760307.0
Tangible Book Value,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Invested Capital,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Working Capital,1226886000.0,1301255000.0,867794000.0,944463000.0,1011519000.0
Net Tangible Assets,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Common Stock Equity,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Total Capitalization,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Total Equity Gross Minority Interest,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Stockholders Equity,1174367000.0,1248339000.0,845399000.0,939742000.0,1011057000.0
Gains Losses Not Affecting Retained Earnings,-1355000.0,2353000.0,2370000.0,1363000.0,854000.0
Other Equity Adjustments,-1355000.0,2353000.0,2370000.0,1363000.0,854000.0
Retained Earnings,-1081708000.0,-972429000.0,-853724000.0,-731287000.0,-631634000.0
Additional Paid In Capital,2257422000.0,2218407000.0,1696745000.0,1669658000.0,1641829000.0
Capital Stock,8000.0,8000.0,8000.0,8000.0,8000.0
Common Stock,8000.0,8000.0,8000.0,8000.0,8000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,156781000.0,164366000.0,134511000.0,100801000.0,94749000.0
Total Non Current Liabilities Net Minority Interest,75730000.0,73195000.0,45360000.0,25654000.0,19715000.0
Other Non Current Liabilities,,35000.0,140000.0,244000.0,345000.0
Dueto Related Parties Non Current,75730000.0,73160000.0,45220000.0,25410000.0,19370000.0
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0,0.0
Current Liabilities,81051000.0,91171000.0,89151000.0,75147000.0,75034000.0
Pensionand Other Post Retirement Benefit Plans Current,8213000.0,16935000.0,11817000.0,7793000.0,5016000.0
Payables And Accrued Expenses,72838000.0,74236000.0,77334000.0,67354000.0,70018000.0
Current Accrued Expenses,50702000.0,44078000.0,55324000.0,54012000.0,43853000.0
Payables,22136000.0,30158000.0,22010000.0,13342000.0,26165000.0
Accounts Payable,22136000.0,30158000.0,22010000.0,13342000.0,26165000.0
Total Assets,1331148000.0,1412705000.0,979910000.0,1040543000.0,1105806000.0
Total Non Current Assets,23211000.0,20279000.0,22965000.0,20933000.0,19253000.0
Other Non Current Assets,23211000.0,20279000.0,22965000.0,20933000.0,19253000.0
Current Assets,1307937000.0,1392426000.0,956945000.0,1019610000.0,1086553000.0
Other Current Assets,20461000.0,20474000.0,13842000.0,14012000.0,13328000.0
Cash Cash Equivalents And Short Term Investments,1287476000.0,1371952000.0,943103000.0,1005598000.0,1073225000.0
Other Short Term Investments,1127743000.0,1110207000.0,827351000.0,878128000.0,952390000.0
Cash And Cash Equivalents,159733000.0,261745000.0,115752000.0,127470000.0,120835000.0
