,2025-09-30,2025-03-31
Ordinary Shares Number,48237472.0,48237472.0
Share Issued,48237472.0,48237472.0
Total Debt,1791769.0,525363.0
Tangible Book Value,27691134.0,12767743.0
Invested Capital,29271717.0,12799425.0
Working Capital,23616959.0,7412647.0
Net Tangible Assets,27691134.0,12767743.0
Capital Lease Obligations,211186.0,493681.0
Common Stock Equity,27691134.0,12767743.0
Total Capitalization,27691134.0,12767743.0
Total Equity Gross Minority Interest,27691134.0,12767743.0
Stockholders Equity,27691134.0,12767743.0
Gains Losses Not Affecting Retained Earnings,67073.0,57159.0
Retained Earnings,-17473787.0,-9107145.0
Additional Paid In Capital,45097848.0,21817729.0
Capital Stock,0.0,0.0
Common Stock,0.0,0.0
Total Liabilities Net Minority Interest,41284953.0,17956232.0
Total Non Current Liabilities Net Minority Interest,0.0,30561.0
Long Term Debt And Capital Lease Obligation,0.0,30561.0
Long Term Capital Lease Obligation,0.0,30561.0
Current Liabilities,41284953.0,17925671.0
Current Debt And Capital Lease Obligation,1791769.0,494802.0
Current Capital Lease Obligation,211186.0,463120.0
Current Debt,1580583.0,31682.0
Other Current Borrowings,,31682.0
Line Of Credit,1580583.0,
Payables And Accrued Expenses,39493184.0,17430869.0
Current Accrued Expenses,801265.0,748918.0
Payables,38691919.0,16681951.0
Other Payable,12327285.0,7335535.0
Dueto Related Parties Current,2540810.0,1766092.0
Accounts Payable,23823824.0,7580324.0
Total Assets,68976087.0,30723975.0
Total Non Current Assets,4074175.0,5385657.0
Other Non Current Assets,666186.0,1726837.0
Non Current Deferred Assets,,0.0
Non Current Deferred Taxes Assets,,0.0
Investments And Advances,2878575.0,3068507.0
Other Investments,2878575.0,2878575.0
Long Term Equity Investment,0.0,189932.0
Investmentsin Subsidiariesat Cost,0.0,189932.0
Net PPE,529414.0,590313.0
Accumulated Depreciation,,-470377.0
Gross PPE,529414.0,1060690.0
Leases,,322136.0
Other Properties,330162.0,
Machinery Furniture Equipment,,271538.0
Buildings And Improvements,199252.0,467016.0
Properties,0.0,0.0
Current Assets,64901912.0,25338318.0
Other Current Assets,1319774.0,893051.0
Restricted Cash,15535468.0,6183232.0
Receivables,32340598.0,10544948.0
Other Receivables,9850967.0,2939276.0
Duefrom Related Parties Current,447570.0,449877.0
Accounts Receivable,22042061.0,7155795.0
Cash Cash Equivalents And Short Term Investments,15706072.0,7717087.0
Other Short Term Investments,1358536.0,
Cash And Cash Equivalents,14347536.0,7717087.0
