,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,10219934.0,7123453.0,7123453.0,7123453.0,7123453.0
Share Issued,10219934.0,7123453.0,7123453.0,7123453.0,7123453.0
Tangible Book Value,15177053.0,12306980.0,13229774.0,14113972.0,14712693.0
Invested Capital,15940872.0,13128706.0,14095084.0,15015972.0,15649155.0
Working Capital,11587582.0,11919230.0,12968843.0,13992440.0,14666345.0
Net Tangible Assets,15177053.0,12306980.0,13229774.0,14113972.0,14712693.0
Common Stock Equity,15940872.0,13128706.0,14095084.0,15015972.0,15649155.0
Total Capitalization,15940872.0,13128706.0,14095084.0,15015972.0,15649155.0
Total Equity Gross Minority Interest,15251401.0,12740956.0,13834153.0,14894440.0,15602807.0
Minority Interest,-689471.0,-387750.0,-260931.0,-121532.0,-46348.0
Stockholders Equity,15940872.0,13128706.0,14095084.0,15015972.0,15649155.0
Gains Losses Not Affecting Retained Earnings,-358108.0,26976.0,75454.0,28385.0,-57347.0
Other Equity Adjustments,-358108.0,26976.0,75454.0,28385.0,-57347.0
Retained Earnings,-14872829.0,-12700304.0,-11742383.0,-10740909.0,-9991521.0
Additional Paid In Capital,31170787.0,25801322.0,25761301.0,25727784.0,25697311.0
Capital Stock,1022.0,712.0,712.0,712.0,712.0
Common Stock,1022.0,712.0,712.0,712.0,712.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,569308.0,680589.0,451871.0,505450.0,500748.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0
Current Liabilities,569308.0,680589.0,451871.0,505450.0,500748.0
Current Deferred Liabilities,242307.0,130054.0,26957.0,566.0,4.0
Current Deferred Revenue,242307.0,130054.0,26957.0,566.0,4.0
Payables And Accrued Expenses,327001.0,550535.0,424914.0,504884.0,500744.0
Current Accrued Expenses,98958.0,280430.0,211405.0,254167.0,179071.0
Payables,228043.0,270105.0,213509.0,250717.0,321673.0
Accounts Payable,228043.0,270105.0,213509.0,250717.0,321673.0
Total Assets,15820709.0,13421545.0,14286024.0,15399890.0,16103555.0
Total Non Current Assets,3663819.0,821726.0,865310.0,902000.0,936462.0
Investments And Advances,2900000.0,,,,
Goodwill And Other Intangible Assets,763819.0,821726.0,865310.0,902000.0,936462.0
Other Intangible Assets,763819.0,821726.0,865310.0,902000.0,936462.0
Current Assets,12156890.0,12599819.0,13420714.0,14497890.0,15167093.0
Other Current Assets,261051.0,157586.0,193283.0,242894.0,274586.0
Receivables,80498.0,76247.0,54873.0,9368.0,4871.0
Notes Receivable,,,10000.0,,
Accounts Receivable,80498.0,76247.0,44873.0,9368.0,4871.0
Cash Cash Equivalents And Short Term Investments,11815341.0,12365986.0,13172558.0,14245628.0,14887636.0
Other Short Term Investments,10301791.0,11525187.0,12258375.0,12526664.0,12316296.0
Cash And Cash Equivalents,1513550.0,840799.0,914183.0,1718964.0,2571340.0
Cash Financial,1513550.0,840799.0,914183.0,1718964.0,2571340.0
