,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,113868640.0,113868640.0,113868640.0
Share Issued,113868640.0,113868640.0,113868640.0
Total Debt,33000.0,63000.0,91000.0
Tangible Book Value,23409000.0,22408000.0,21719000.0
Invested Capital,23409000.0,22408000.0,21719000.0
Working Capital,20888000.0,16974000.0,16284000.0
Net Tangible Assets,23409000.0,22408000.0,21719000.0
Capital Lease Obligations,33000.0,63000.0,91000.0
Common Stock Equity,23409000.0,22408000.0,21719000.0
Total Capitalization,23409000.0,22408000.0,21719000.0
Total Equity Gross Minority Interest,23409000.0,22408000.0,21719000.0
Stockholders Equity,23409000.0,22408000.0,21719000.0
Retained Earnings,-1617000.0,-2040000.0,-2729000.0
Additional Paid In Capital,15917000.0,15917000.0,15917000.0
Capital Stock,9109000.0,9109000.0,9109000.0
Common Stock,9109000.0,9109000.0,9109000.0
Total Liabilities Net Minority Interest,3995000.0,5451000.0,4745000.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,35000.0
Long Term Debt And Capital Lease Obligation,0.0,0.0,35000.0
Long Term Capital Lease Obligation,0.0,0.0,35000.0
Current Liabilities,3995000.0,5451000.0,4710000.0
Other Current Liabilities,169000.0,,517000.0
Current Debt And Capital Lease Obligation,33000.0,63000.0,56000.0
Current Capital Lease Obligation,33000.0,63000.0,56000.0
Payables,2901000.0,5388000.0,2642000.0
Other Payable,,1976000.0,42000.0
Total Tax Payable,636000.0,851000.0,618000.0
Accounts Payable,2265000.0,2561000.0,1982000.0
Total Assets,27404000.0,27859000.0,26464000.0
Total Non Current Assets,2521000.0,5434000.0,5470000.0
Non Current Prepaid Assets,0.0,2500000.0,2500000.0
Investmentin Financial Assets,0.0,379000.0,379000.0
Available For Sale Securities,,379000.0,379000.0
Net PPE,2521000.0,2555000.0,2591000.0
Accumulated Depreciation,-222000.0,,-210000.0
Gross PPE,2743000.0,2555000.0,2801000.0
Other Properties,,2555000.0,
Machinery Furniture Equipment,2543000.0,,2543000.0
Buildings And Improvements,200000.0,,258000.0
Properties,0.0,,0.0
Current Assets,24883000.0,22425000.0,20994000.0
Prepaid Assets,124000.0,,192000.0
Inventory,358000.0,3836000.0,237000.0
Finished Goods,358000.0,,237000.0
Other Receivables,5295000.0,173000.0,6651000.0
Accounts Receivable,13961000.0,8913000.0,6894000.0
Allowance For Doubtful Accounts Receivable,-1035000.0,-290000.0,-290000.0
Gross Accounts Receivable,14996000.0,9203000.0,7184000.0
Cash Cash Equivalents And Short Term Investments,5145000.0,9503000.0,7020000.0
Cash And Cash Equivalents,5145000.0,9503000.0,7020000.0
Cash Financial,5145000.0,9503000.0,7020000.0
