,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,31161288.0,31161288.0,31161288.0,31161288.0,27096774.0
Share Issued,31161288.0,31161288.0,31161288.0,31161288.0,27096774.0
Net Debt,319023.0,245969.0,152638.0,,
Total Debt,330000.0,250000.0,250000.0,,
Tangible Book Value,239997150.0,238188590.0,236104346.0,233927682.0,25000.0
Invested Capital,240327150.0,238438590.0,236354346.0,233927682.0,25000.0
Working Capital,236274.0,388033.0,601011.0,611598.0,-1196622.0
Net Tangible Assets,239997150.0,238188590.0,236104346.0,233927682.0,25000.0
Common Stock Equity,239997150.0,238188590.0,236104346.0,233927682.0,25000.0
Total Capitalization,240327150.0,238438590.0,236354346.0,233927682.0,25000.0
Total Equity Gross Minority Interest,239997150.0,238188590.0,236104346.0,233927682.0,25000.0
Stockholders Equity,239997150.0,238188590.0,236104346.0,233927682.0,25000.0
Retained Earnings,-10278517.0,-9995603.0,-9753180.0,-9417575.0,0.0
Additional Paid In Capital,0.0,0.0,0.0,0.0,24299.0
Capital Stock,250275667.0,248184193.0,245857526.0,243345257.0,701.0
Common Stock,250275667.0,248184193.0,245857526.0,243345257.0,701.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,10621642.0,10423035.0,10403908.0,10647242.0,1223199.0
Total Non Current Liabilities Net Minority Interest,10514090.0,10382935.0,10353490.0,10028472.0,0.0
Non Current Accrued Expenses,1731590.0,1680435.0,1650990.0,1575972.0,
Non Current Deferred Liabilities,8452500.0,8452500.0,8452500.0,8452500.0,
Long Term Debt And Capital Lease Obligation,330000.0,250000.0,250000.0,,
Long Term Debt,330000.0,250000.0,250000.0,,
Current Liabilities,107552.0,40100.0,50418.0,618770.0,1223199.0
Payables And Accrued Expenses,107552.0,40100.0,50418.0,618770.0,1223199.0
Current Accrued Expenses,107552.0,40100.0,10310.0,618770.0,1112265.0
Payables,,,40108.0,,110934.0
Dueto Related Parties Current,,,40108.0,,110934.0
Total Assets,250618792.0,248611625.0,246508254.0,244574924.0,1248199.0
Total Non Current Assets,250274966.0,248183492.0,245856825.0,243344556.0,1221622.0
Other Non Current Assets,250274966.0,248183492.0,245856825.0,243344556.0,
Non Current Deferred Assets,,0.0,0.0,0.0,1221622.0
Current Assets,343826.0,428133.0,651429.0,1230368.0,26577.0
Current Deferred Assets,,,,616654.0,
Prepaid Assets,332849.0,419562.0,509419.0,,26577.0
Receivables,0.0,4540.0,44648.0,44648.0,
Duefrom Related Parties Current,0.0,4540.0,44648.0,44648.0,
Cash Cash Equivalents And Short Term Investments,10977.0,4031.0,97362.0,569066.0,
Cash And Cash Equivalents,10977.0,4031.0,97362.0,569066.0,
Cash Financial,10977.0,4031.0,97362.0,569066.0,
