,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,20693189.0,20693189.0,20398297.0,24339964.0,24339964.0
Share Issued,20693189.0,20693189.0,20398297.0,24339964.0,24339964.0
Net Debt,328910.0,331730.0,431730.0,349038.0,348813.0
Total Debt,328910.0,331730.0,431730.0,395739.0,354489.0
Tangible Book Value,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Invested Capital,143752410.0,142619994.0,275297.0,271848.0,272946.0
Working Capital,473263.0,635210.0,-543625.0,-401789.0,-359441.0
Net Tangible Assets,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Common Stock Equity,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Total Capitalization,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Total Equity Gross Minority Interest,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Stockholders Equity,143423500.0,142288264.0,-156433.0,-123891.0,-81543.0
Retained Earnings,-3877356.0,-3715409.0,-181433.0,-148891.0,-106543.0
Additional Paid In Capital,0.0,0.0,24444.0,24310.0,24310.0
Capital Stock,147300856.0,146003673.0,556.0,690.0,690.0
Common Stock,147300856.0,146003673.0,556.0,690.0,690.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,4870132.0,4823942.0,2429736.0,450337.0,367887.0
Total Non Current Liabilities Net Minority Interest,4350000.0,4350000.0,0.0,0.0,0.0
Tradeand Other Payables Non Current,4350000.0,4350000.0,,,
Current Liabilities,520132.0,473942.0,2429736.0,450337.0,367887.0
Current Debt And Capital Lease Obligation,328910.0,331730.0,431730.0,395739.0,354489.0
Current Debt,328910.0,331730.0,431730.0,395739.0,354489.0
Other Current Borrowings,328910.0,331730.0,431730.0,395739.0,354489.0
Current Notes Payable,,,,,354489.0
Payables And Accrued Expenses,191222.0,142212.0,1998006.0,54598.0,13398.0
Current Accrued Expenses,191222.0,136544.0,142698.0,54598.0,13398.0
Payables,,5668.0,1855308.0,,
Dueto Related Parties Current,0.0,5668.0,1855308.0,,
Total Assets,148293632.0,147112206.0,2273303.0,326446.0,286344.0
Total Non Current Assets,147300237.0,146003054.0,387192.0,277898.0,277898.0
Other Non Current Assets,147300237.0,146003054.0,,,
Non Current Deferred Assets,,0.0,387192.0,277898.0,277898.0
Current Assets,993395.0,1109152.0,1886111.0,48548.0,8446.0
Prepaid Assets,125684.0,143912.0,21023.0,1847.0,2770.0
Receivables,867711.0,965240.0,1865088.0,,
Duefrom Related Parties Current,867711.0,965240.0,1865088.0,,
Cash Cash Equivalents And Short Term Investments,,,,46701.0,5676.0
Cash And Cash Equivalents,,,,46701.0,5676.0
Cash Financial,,,,46701.0,5676.0
