,2025-11-30,2025-05-31
Treasury Shares Number,249965.0,249965.0
Ordinary Shares Number,2613535.0,2613535.0
Share Issued,2863500.0,2863500.0
Total Debt,36672000.0,41670000.0
Tangible Book Value,951573000.0,1017733000.0
Invested Capital,989212000.0,1060622000.0
Working Capital,665022000.0,758132000.0
Net Tangible Assets,951573000.0,1017733000.0
Common Stock Equity,952540000.0,1018952000.0
Total Capitalization,979216000.0,1050626000.0
Total Equity Gross Minority Interest,952540000.0,1018952000.0
Stockholders Equity,952540000.0,1018952000.0
Treasury Stock,253507000.0,253507000.0
Retained Earnings,552603000.0,619015000.0
Additional Paid In Capital,280722000.0,280722000.0
Capital Stock,372722000.0,372722000.0
Common Stock,372722000.0,372722000.0
Total Liabilities Net Minority Interest,205528000.0,190761000.0
Total Non Current Liabilities Net Minority Interest,52050000.0,54196000.0
Other Non Current Liabilities,2794000.0,2000.0
Long Term Debt And Capital Lease Obligation,26676000.0,31674000.0
Long Term Debt,26676000.0,31674000.0
Long Term Provisions,22580000.0,22520000.0
Current Liabilities,153478000.0,136565000.0
Other Current Liabilities,7820000.0,8148000.0
Current Debt And Capital Lease Obligation,9996000.0,9996000.0
Current Debt,9996000.0,9996000.0
Pensionand Other Post Retirement Benefit Plans Current,2535000.0,27661000.0
Payables,92072000.0,33558000.0
Other Payable,82618000.0,26783000.0
Total Tax Payable,9454000.0,6775000.0
Total Assets,1158068000.0,1209713000.0
Total Non Current Assets,339565000.0,315014000.0
Non Current Prepaid Assets,64730000.0,
Non Current Deferred Taxes Assets,126003000.0,
Other Investments,13000.0,
Investmentin Financial Assets,102725000.0,
Available For Sale Securities,102725000.0,
Goodwill And Other Intangible Assets,967000.0,1219000.0
Other Intangible Assets,967000.0,
Net PPE,44893000.0,48542000.0
Accumulated Depreciation,-24878000.0,
Gross PPE,69771000.0,
Machinery Furniture Equipment,17866000.0,
Buildings And Improvements,51905000.0,
Properties,0.0,
Current Assets,818500000.0,894697000.0
Other Current Assets,106269000.0,63156000.0
Taxes Receivable,42449000.0,
Accounts Receivable,5317000.0,25245000.0
Gross Accounts Receivable,5317000.0,25245000.0
Cash Cash Equivalents And Short Term Investments,664465000.0,806296000.0
Cash And Cash Equivalents,664465000.0,806296000.0
