,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,16350000.0,16350000.0,16350000.0
Share Issued,16350000.0,16350000.0,16350000.0
Net Debt,2207000.0,2176000.0,1657000.0
Total Debt,4016000.0,4038000.0,5060000.0
Tangible Book Value,105000.0,1913000.0,1353000.0
Invested Capital,4105000.0,5913000.0,6353000.0
Working Capital,88000.0,3383000.0,4988000.0
Net Tangible Assets,105000.0,1913000.0,1353000.0
Capital Lease Obligations,16000.0,38000.0,60000.0
Common Stock Equity,105000.0,1913000.0,1353000.0
Total Capitalization,105000.0,5913000.0,6353000.0
Total Equity Gross Minority Interest,105000.0,1913000.0,1353000.0
Stockholders Equity,105000.0,1913000.0,1353000.0
Gains Losses Not Affecting Retained Earnings,46000.0,46000.0,46000.0
Other Equity Adjustments,46000.0,46000.0,46000.0
Retained Earnings,-3851000.0,1172000.0,612000.0
Additional Paid In Capital,3910000.0,695000.0,695000.0
Capital Stock,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,24783000.0,22422000.0,22304000.0
Total Non Current Liabilities Net Minority Interest,0.0,4000000.0,5018000.0
Long Term Debt And Capital Lease Obligation,,4000000.0,5018000.0
Long Term Capital Lease Obligation,0.0,,18000.0
Long Term Debt,,4000000.0,5000000.0
Current Liabilities,24783000.0,18422000.0,17286000.0
Current Debt And Capital Lease Obligation,4016000.0,38000.0,42000.0
Current Capital Lease Obligation,16000.0,38000.0,42000.0
Current Debt,4000000.0,,
Other Current Borrowings,4000000.0,,
Payables And Accrued Expenses,20767000.0,18384000.0,17244000.0
Current Accrued Expenses,237000.0,51000.0,50000.0
Payables,20530000.0,18333000.0,17194000.0
Other Payable,180000.0,,
Dueto Related Parties Current,,1000.0,
Dividends Payable,,,0.0
Total Tax Payable,136000.0,105000.0,127000.0
Income Tax Payable,136000.0,105000.0,127000.0
Accounts Payable,20214000.0,18227000.0,17067000.0
Total Assets,24888000.0,24335000.0,23657000.0
Total Non Current Assets,17000.0,2530000.0,1383000.0
Non Current Deferred Assets,0.0,2492000.0,1321000.0
Net PPE,17000.0,38000.0,62000.0
Accumulated Depreciation,-171000.0,,-210000.0
Gross PPE,188000.0,38000.0,272000.0
Leases,0.0,,0.0
Other Properties,46000.0,38000.0,46000.0
Machinery Furniture Equipment,72000.0,,71000.0
Buildings And Improvements,70000.0,,155000.0
Current Assets,24871000.0,21805000.0,22274000.0
Hedging Assets Current,582000.0,831000.0,685000.0
Prepaid Assets,0.0,,511000.0
Receivables,22496000.0,19150000.0,17735000.0
Other Receivables,,502000.0,63000.0
Duefrom Related Parties Current,95000.0,,152000.0
Taxes Receivable,2000.0,,1000.0
Accounts Receivable,22399000.0,18648000.0,17519000.0
Allowance For Doubtful Accounts Receivable,0.0,,0.0
Gross Accounts Receivable,22399000.0,,17519000.0
Cash Cash Equivalents And Short Term Investments,1793000.0,1824000.0,3343000.0
Cash And Cash Equivalents,1793000.0,1824000.0,3343000.0
