,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Preferred Shares Number,81300000.0,81300000.0,81300000.0,67500000.0,67500000.0,
Ordinary Shares Number,1147800000.0,1107600000.0,1072700000.0,1041700000.0,949000000.0,
Share Issued,1147800000.0,1107600000.0,1072700000.0,1041700000.0,949000000.0,
Total Debt,,56000000.0,58000000.0,60000000.0,62000000.0,64000000.0
Tangible Book Value,9687000000.0,9899000000.0,8950000000.0,8187000000.0,7882000000.0,
Invested Capital,,10481000000.0,9534000000.0,8773000000.0,8470000000.0,8192000000.0
Net Tangible Assets,11655000000.0,11867000000.0,10918000000.0,9821000000.0,9516000000.0,
Common Stock Equity,10213000000.0,10425000000.0,9476000000.0,8713000000.0,8408000000.0,
Preferred Stock Equity,1968000000.0,1968000000.0,1968000000.0,1634000000.0,1634000000.0,
Total Capitalization,,12449000000.0,11502000000.0,10407000000.0,10104000000.0,9826000000.0
Total Equity Gross Minority Interest,12181000000.0,12393000000.0,11444000000.0,10347000000.0,10042000000.0,
Stockholders Equity,12181000000.0,12393000000.0,11444000000.0,10347000000.0,10042000000.0,
Gains Losses Not Affecting Retained Earnings,-331000000.0,-323000000.0,-389000000.0,-450000000.0,-498000000.0,
Other Equity Adjustments,-331000000.0,-323000000.0,-389000000.0,-450000000.0,-498000000.0,
Retained Earnings,-9123000000.0,-8524000000.0,-9038000000.0,-9422000000.0,-8872000000.0,
Additional Paid In Capital,19656000000.0,19261000000.0,18892000000.0,18575000000.0,17769000000.0,
Capital Stock,1979000000.0,1979000000.0,1979000000.0,1644000000.0,1643000000.0,
Common Stock,11000000.0,11000000.0,11000000.0,10000000.0,9000000.0,
Preferred Stock,1968000000.0,1968000000.0,1968000000.0,1634000000.0,1634000000.0,
Total Liabilities Net Minority Interest,106716000000.0,102684000000.0,97525000000.0,91674000000.0,85847000000.0,
Derivative Product Liabilities,440000000.0,6000000.0,87000000.0,106000000.0,70000000.0,
Long Term Debt And Capital Lease Obligation,,56000000.0,58000000.0,60000000.0,62000000.0,64000000.0
Long Term Debt,,56000000.0,58000000.0,60000000.0,62000000.0,64000000.0
Payables And Accrued Expenses,1115000000.0,375000000.0,1395000000.0,556000000.0,1991000000.0,
Payables,1115000000.0,375000000.0,1395000000.0,556000000.0,1991000000.0,
Other Payable,933000000.0,193000000.0,1225000000.0,392000000.0,1843000000.0,
Dividends Payable,182000000.0,182000000.0,170000000.0,164000000.0,148000000.0,
Total Assets,118897000000.0,115077000000.0,108969000000.0,102021000000.0,95889000000.0,
Investments And Advances,7485000000.0,7405000000.0,8010000000.0,6002000000.0,7262000000.0,
Available For Sale Securities,7485000000.0,7405000000.0,8010000000.0,6002000000.0,7262000000.0,
Goodwill And Other Intangible Assets,526000000.0,526000000.0,526000000.0,526000000.0,526000000.0,
Goodwill,526000000.0,526000000.0,526000000.0,526000000.0,526000000.0,
Receivables,0.0,152000000.0,1502000000.0,0.0,1000000.0,
Other Receivables,,152000000.0,1502000000.0,,1000000.0,
Cash And Cash Equivalents,493000000.0,450000000.0,450000000.0,656000000.0,455000000.0,
Cash Cash Equivalents And Federal Funds Sold,20001000000.0,18357000000.0,23310000000.0,23234000000.0,19322000000.0,
