,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,15350000.0,15350000.0,14100000.0
Share Issued,15350000.0,15350000.0,14100000.0
Total Debt,1001000.0,1597000.0,2127000.0
Tangible Book Value,83492000.0,103080000.0,54619000.0
Invested Capital,87042000.0,106964000.0,55219000.0
Working Capital,78891000.0,88993000.0,49030000.0
Net Tangible Assets,83492000.0,103080000.0,54619000.0
Capital Lease Obligations,1001000.0,1597000.0,2127000.0
Common Stock Equity,87042000.0,106964000.0,55219000.0
Total Capitalization,87042000.0,106964000.0,55219000.0
Total Equity Gross Minority Interest,87042000.0,106964000.0,55219000.0
Stockholders Equity,87042000.0,106964000.0,55219000.0
Retained Earnings,-47298000.0,-25745000.0,-7945000.0
Additional Paid In Capital,134328000.0,132697000.0,63155000.0
Capital Stock,12000.0,12000.0,9000.0
Common Stock,12000.0,12000.0,9000.0
Total Liabilities Net Minority Interest,32210000.0,17221000.0,16510000.0
Total Non Current Liabilities Net Minority Interest,0.0,403000.0,994000.0
Long Term Debt And Capital Lease Obligation,0.0,403000.0,994000.0
Long Term Capital Lease Obligation,0.0,403000.0,994000.0
Current Liabilities,32210000.0,16818000.0,15516000.0
Current Deferred Liabilities,677000.0,,677000.0
Current Deferred Revenue,677000.0,,677000.0
Current Debt And Capital Lease Obligation,1001000.0,1194000.0,1133000.0
Current Capital Lease Obligation,1001000.0,1194000.0,1133000.0
Pensionand Other Post Retirement Benefit Plans Current,909000.0,1158000.0,1327000.0
Payables And Accrued Expenses,29623000.0,14466000.0,12379000.0
Current Accrued Expenses,2087000.0,2076000.0,1263000.0
Payables,27536000.0,12390000.0,11116000.0
Other Payable,35000.0,,25000.0
Dueto Related Parties Current,6000000.0,,0.0
Total Tax Payable,746000.0,,746000.0
Income Tax Payable,,,0.0
Accounts Payable,20755000.0,12390000.0,10345000.0
Total Assets,119252000.0,124185000.0,71729000.0
Total Non Current Assets,8151000.0,18374000.0,7183000.0
Non Current Prepaid Assets,475000.0,475000.0,447000.0
Non Current Deferred Assets,0.0,5184000.0,3087000.0
Non Current Deferred Taxes Assets,0.0,5184000.0,3087000.0
Investments And Advances,2557000.0,6500000.0,0.0
Long Term Equity Investment,2557000.0,6500000.0,0.0
Goodwill And Other Intangible Assets,3550000.0,3884000.0,600000.0
Other Intangible Assets,3550000.0,,600000.0
Net PPE,1569000.0,2331000.0,3049000.0
Accumulated Depreciation,-4814000.0,,-3269000.0
Gross PPE,6383000.0,2331000.0,6318000.0
Leases,2260000.0,,2260000.0
Other Properties,,753000.0,
Machinery Furniture Equipment,1871000.0,,1850000.0
Buildings And Improvements,2252000.0,1578000.0,2208000.0
Properties,0.0,0.0,0.0
Current Assets,111101000.0,105811000.0,64546000.0
Other Current Assets,69000.0,197000.0,62000.0
Current Deferred Assets,0.0,,5302000.0
Restricted Cash,20431000.0,11933000.0,9969000.0
Prepaid Assets,15841000.0,,121000.0
Receivables,61797000.0,36113000.0,18474000.0
Other Receivables,387000.0,415000.0,696000.0
Duefrom Related Parties Current,59000.0,175000.0,408000.0
Taxes Receivable,521000.0,692000.0,692000.0
Loans Receivable,60358000.0,32786000.0,15901000.0
Accounts Receivable,472000.0,2045000.0,777000.0
Allowance For Doubtful Accounts Receivable,-24000.0,,-24000.0
Gross Accounts Receivable,496000.0,,801000.0
Cash Cash Equivalents And Short Term Investments,12963000.0,57568000.0,30618000.0
Cash And Cash Equivalents,12963000.0,57568000.0,30618000.0
